S,x,tau_days,IV_BS,IV_SH,IV_DH,IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
95.8,-0.04290750101127655,365.0,21.065356559019566,21.045621438033812,20.96233336382527,20.964772824292556,0.10302319519429659,0.0832880742085429,0.0024394604672863807
95.95,-0.04134296353438243,365.0,21.06535655901955,21.05151296132548,20.968009569438,20.970407871122244,0.09734698958154908,0.08350339188747924,0.002398301684245041
96.1,-0.0397808700118446,365.0,21.065356559019556,21.057405940181415,20.973686519382607,20.9760430022246,0.09167003963694853,0.08371942079880768,0.0023564828419928574
96.25,-0.03822121282019774,365.0,21.065356559019577,21.063300315550038,20.97936416832102,20.98167819778808,0.08599239069855713,0.08393614722901788,0.002314029467061829
96.4,-0.03666398437159136,365.0,21.06535655901957,21.069196028868962,20.985042471287652,20.98731343876993,0.08031408773191728,0.08415355758130971,0.0022709674822785075
96.55,-0.035109177113567896,365.0,21.065356559019566,21.075093022062376,20.990721383686815,20.992948706859945,0.07463517533275166,0.08437163837556128,0.0022273231731304577
96.7,-0.03355678352884264,365.0,21.065356559019552,21.080991237537727,20.9964008612905,20.998583984444153,0.06895569772905219,0.08459037624722754,0.0021831231536530993
96.85,-0.03200679613508657,365.0,21.065356559019563,21.086890618183116,21.002080860235875,21.00421925456846,0.06327569878368777,0.08480975794724088,0.0021383943325865573
97.0,-0.030459207484708574,365.0,21.06535655901956,21.09279110736427,21.00776133702332,21.00985450090251,0.057595221996237456,0.08502977034094883,0.002093163879187898
97.15,-0.028914010164642245,365.0,21.065356559019552,21.09869264892151,21.01344224851383,21.015489707703193,0.05191431050572248,0.08525040040768062,0.00204745918936311
97.3,-0.027371196796132015,365.0,21.065356559019577,21.10459518716709,21.019123551926718,21.021124859778748,0.04623300709285871,0.0854716352403706,0.00200130785203001
97.45,-0.025830760034521515,365.0,21.06535655901957,21.110498666882005,21.02480520483746,21.026759942452607,0.04055135418211009,0.08569346204454575,0.001954737615147195
97.6,-0.024292692569044587,365.0,21.065356559019584,21.116403033313276,21.030487165175312,21.03239494152764,0.03486939384427146,0.08591586813796326,0.0019077763523291935
97.75,-0.02275698712261618,365.0,21.065356559019563,21.122308232171058,21.036169391221065,21.038029843250577,0.02918716779849717,0.08613884094999236,0.0018604520295113502
97.9,-0.021223636451626577,365.0,21.065356559019566,21.12821420962571,21.041851841604885,21.043664634276553,0.02350471741468141,0.08636236802082564,0.0018127926716680065
98.05,-0.019692633345736156,365.0,21.065356559019584,21.134120912304923,21.047534475303763,21.049299301634285,0.017822083715820725,0.08658643700115931,0.0017648263305218848
98.2,-0.01816397062767118,365.0,21.065356559019584,21.140028287290853,21.053217251639538,21.054933832691148,0.012139307380046205,0.08681103565131565,0.001716581051610433
98.35,-0.016637641153023363,365.0,21.065356559019587,21.145936282117205,21.058900130276594,21.060568215118955,0.0064564287429931255,0.08703615184061064,0.0016680848423611394
98.5,-0.015113637810048184,365.0,21.065356559019577,21.151844844766586,21.06458307121957,21.066202436859992,0.0007734878000071888,0.08726177354701647,0.001619365640422643
98.65,-0.013591953519466972,365.0,21.065356559019545,21.157753923667318,21.07026603481106,21.07183648609356,-0.0049094757915142395,0.08748788885625913,0.0015704512825003292
98.8,-0.012072581234269249,365.0,21.06535655901958,21.16366346769107,21.075948981729674,21.077470351202994,-0.01059242271009353,0.08771448596139564,0.0015213694733198224
98.95,-0.010555513939516587,365.0,21.065356559019563,21.169573426149313,21.08163187298742,21.08310402074306,-0.01627531396785642,0.08794155316189389,0.0014721477556420837
99.1,-0.00904074465214907,365.0,21.065356559019584,21.17548374879136,21.087314669927952,21.08873748340801,-0.02195811090836841,0.08816907886340886,0.0014228134800582382
99.25,-0.0075282664207915245,365.0,21.065356559019556,21.181394385800886,21.09299733422397,21.094370728000357,-0.027640775204414325,0.08839705157691569,0.0013733937763866777
99.4,-0.00601807232556291,365.0,21.065356559019563,21.187305287793496,21.09867982787538,21.100003743399792,-0.033323268855816934,0.08862545991811643,0.0013239155244129108
99.55,-0.00451015547788613,365.0,21.065356559019566,21.193216405813693,21.10436211320687,21.10563651853336,-0.039005554187305336,0.08885429260682187,0.0012744053264874822
99.7,-0.0030045090202987243,365.0,21.065356559019566,21.199127691332258,21.110044152865843,21.111269042345636,-0.04468759384627674,0.08908353846641504,0.0012248894797934895
99.85,-0.0015011261262672026,365.0,21.06535655901957,21.205039096243297,21.11572590982032,21.116901303770206,-0.05036935080075011,0.08931318642297725,0.0011753939498859722
100.0,0.0,365.0,21.06535655901957,21.21095057286175,21.121407347356648,21.122533291701323,-0.05605078833707822,0.08954322550510341,0.0011259443446753892
100.15,0.0014988761237359487,365.0,21.06535655901957,21.21686207392033,21.127088429077535,21.12816499496662,-0.06173187005796521,0.08977364484279349,0.0010765658890861118
100.3,0.002995508979798371,365.0,21.06535655901957,21.222773552566945,21.13276911889982,21.133796402300533,-0.06741255988024974,0.09000443366712574,0.0010272834007132303
100.45,0.004489905272852001,365.0,21.065356559019584,21.22868496236196,21.138449381052325,21.139427502318462,-0.07309282203274137,0.09023558130963494,0.0009781212661366112
100.6,0.005982071677547469,365.0,21.065356559019563,21.234596257275342,21.14412918007393,21.145058283491824,-0.078772621054366,0.09046707720141356,0.0009291034178957602
100.75,0.0074720148387010564,365.0,21.065356559019566,21.240507391684044,21.14980848081113,21.15068873412362,-0.08445192179156535,0.09069891087291282,0.0008802533124878664
100.9,0.008959741371472022,365.0,21.065356559019584,21.24641832036927,21.155487248416343,21.156318842325277,-0.09013068939675861,0.0909310719529266,0.0008315939089342805
101.05,0.010445257861538604,365.0,21.06535655901956,21.252328998513786,21.161165448345553,21.16194859599415,-0.09580888932599407,0.09116355016823263,0.0007831476485975486
101.2,0.011928570865273812,365.0,21.065356559019563,21.25823938169916,21.16684304635636,21.167577982791816,-0.10148648733679622,0.09139633534280023,0.0007349364354567456
101.35,0.013409686909917522,365.0,21.065356559019566,21.264149425903245,21.172520008505945,21.1732069901233,-0.10716344948637868,0.09162941739730002,0.0006869816173562526
101.5,0.014888612493750559,365.0,21.06535655901955,21.27005908749716,21.178196301148784,21.17883560511732,-0.11283974212923553,0.09186278634837564,0.0006393039685370638
101.65,0.01636535408626423,365.0,21.06535655901956,21.275968323243102,21.183871890935034,21.18446381460737,-0.11851533191547503,0.09209643230806819,0.0005919236723350707
101.8,0.017839918128331016,365.0,21.06535655901957,21.281877090291363,21.189546744808084,21.190091605113793,-0.12419018578851393,0.09233034548327979,0.000544860305708994
101.95,0.019312311032372884,365.0,21.065356559019552,21.287785346177703,21.19522083000275,21.195718962826408,-0.12986427098319808,0.09256451617495287,0.0004981328236581817
102.1,0.02078253918252841,365.0,21.065356559019577,21.29369304882091,21.200894114043237,21.20134587358877,-0.13553755502366016,0.09279893477767232,0.0004517595455340029
102.25,0.022250608934819723,365.0,21.065356559019566,21.29960015652001,21.206566564741163,21.20697232288285,-0.1412100057215966,0.09303359177884829,0.00040575814168875013
102.4,0.023716526617316065,365.0,21.065356559019563,21.305506627951697,21.21223815019336,21.21259829581465,-0.1468815911737984,0.09326847775833613,0.0003601456212898313
102.55,0.025180298530298326,365.0,21.065356559019538,21.311412422167813,21.217908838780282,21.218223777101294,-0.15255227976074437,0.0935035833875304,0.000314938321011482
102.69999999999999,0.026641930946421092,365.0,21.065356559019545,21.317317498592693,21.223578599163528,21.223848751058252,-0.15822204014398267,0.09373889942916591,0.0002701518947247905
102.85,0.02810143011087478,365.0,21.065356559019584,21.323221817020546,21.22924740028449,21.22947320158853,-0.16389084126490516,0.09397441673605655,0.0002258013040403739
103.0,0.02955880224154443,365.0,21.065356559019538,21.329125337613032,21.23491521136174,21.235097112171808,-0.1695586523422037,0.09421012625129066,0.00018190081006608239
103.15,0.03101405352916954,365.0,21.065356559019545,21.33502802089645,21.240582001889717,21.240720465855095,-0.17522544287017183,0.09444601900673177,0.00013846396537786632
103.3,0.03246719013750141,365.0,21.06535655901957,21.340929827759663,21.246247741636175,21.2463432452447,-0.1808911826166053,0.09468208612348761,9.550360852372819e-05
103.44999999999999,0.033918218203460644,365.0,21.06535655901955,21.346830719450942,21.251912400640816,21.251965432497734,-0.18655584162126715,0.09491831881012658,5.303185691829526e-05
103.6,0.035367143837291344,365.0,21.065356559019566,21.35273065757605,21.25757594921304,21.257587009316577,-0.19221939019347545,0.09515470836300821,1.1060103535243115e-05
103.75,0.0368139731227164,365.0,21.065356559019566,21.35862960409531,21.263238357930113,21.26320795694244,-0.19788179891054725,0.09539124616519601,-3.040098767215227e-05
103.9,0.03825871211709048,365.0,21.065356559019566,21.364527521321207,21.26889959763542,21.26882825615084,-0.2035430386158552,0.09562792368578599,-7.134148458121103e-05
104.05,0.039701366851552046,365.0,21.065356559019566,21.37042437191625,21.27455963943634,21.274447887247714,-0.20920308041677416,0.09586473247991023,-0.0001117521886264683
104.19999999999999,0.041141943331175,365.0,21.065356559019566,21.376320118889808,21.280218454702442,21.280066830066684,-0.21486189568287628,0.09610166418736554,-0.00015162463575890683
104.35,0.04258044753511826,365.0,21.06535655901956,21.38221472559637,21.28587601506384,21.285685063966568,-0.2205194560442827,0.09633871053252818,-0.00019095109727373938
104.5,0.04401688541677426,365.0,21.065356559019545,21.388108155732663,21.291532292409087,21.291302567830503,-0.22617573338954244,0.09657586332357582,-0.0002297245785847224
104.65,0.04545126290391736,365.0,21.06535655901953,21.394000373335228,21.297187258883397,21.296919320065356,-0.23183069986386684,0.09681311445183027,-0.0002679388180411024
104.8,0.04688358589885046,365.0,21.06535655901957,21.39989134277827,21.302840886886834,21.302535298602496,-0.23748432786726426,0.09705045589143779,-0.0003055882843376878
