tau_days,ATM_IV_BS,ATM_IV_SH,ATM_IV_DH,ATM_IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
48.06516290726817,19.77447332439984,19.467563239045973,19.83587634840538,19.824642887894477,-0.06140302400554276,-0.3683131093594092,-0.011233460510904791
48.34837092731829,19.77462315990036,19.469967119141742,19.836129318067314,19.824900983576107,-0.06150615816695293,-0.3661621989255721,-0.011228334491207193
48.63157894736842,19.77477124913884,19.47236890445142,19.83639159378951,19.825169812289296,-0.061620344650670233,-0.3640226893380891,-0.01122178150021469
48.91478696741854,19.774917622466198,19.47476859692954,19.836663108665118,19.825449278842015,-0.06174548619891951,-0.36189451173557785,-0.011213829823102373
49.19799498746867,19.775062309534036,19.477166198529343,19.836943796192315,19.82573928877039,-0.06188148665827953,-0.3597775976629727,-0.011204507421926024
49.48120300751879,19.775205339314674,19.479561711202706,19.837233590272813,19.826039748340083,-0.06202825095813935,-0.3576718790701072,-0.011193841932730209
49.76441102756892,19.775346740120632,19.481955136899945,19.83753242521013,19.82635056454727,-0.06218568508949929,-0.35557728831018665,-0.01118186066286242
50.047619047619044,19.775486539623014,19.484346477570064,19.837840235707848,19.826671645120307,-0.0623536960848341,-0.35349375813778394,-0.01116859058754116
50.33082706766917,19.7756247648699,19.486735735160543,19.83815695686785,19.827002898518977,-0.06253219199794913,-0.35142122170730516,-0.011154058348871843
50.614035087719294,19.77576144230335,19.48912291161745,19.838482524188418,19.827344233935094,-0.0627210818850692,-0.3493596125709679,-0.011138290253324357
50.89724310776942,19.775896597776825,19.491508008885326,19.838816873562678,19.82769556129148,-0.06292027578585291,-0.3473088646773519,-0.011121312271196615
51.180451127819545,19.776030256570927,19.493891028907605,19.839159941276495,19.828056791240694,-0.06312968470556868,-0.34526891236889057,-0.01110315003580098
51.46365914786967,19.776162443409696,19.49627197362588,19.839511664007176,19.82842783516443,-0.06334922059748038,-0.34323969038129576,-0.011083828842746613
51.746867167919795,19.776293182475477,19.498650844980535,19.839871978821304,19.8288086051714,-0.0635787963458263,-0.3412211338407687,-0.011063373649903951
52.03007518796992,19.776422497423642,19.501027644910533,19.840240823173076,19.829199014094968,-0.06381832574943402,-0.3392131782625434,-0.011041809078108145
52.313283208020046,19.776550411397366,19.503402375353254,19.840618134902467,19.82959897549133,-0.06406772350510082,-0.33721575954921335,-0.011019159411137736
52.59649122807017,19.776676947040688,19.50577503824488,19.8410038522338,19.830008403636732,-0.0643269051931128,-0.3352288139889197,-0.010995448597068247
52.879699248120296,19.776802126512415,19.508145635519842,19.841397913773477,19.830427213524803,-0.0645957872610623,-0.3332522782536351,-0.010970700248673637
53.16290726817042,19.7769259714989,19.5105141691114,19.841800258508524,19.83085532086303,-0.06487428700962283,-0.3312860893971248,-0.01094493764549398
53.44611528822055,19.77704850322671,19.51288064095122,19.842210825804766,19.8312926420699,-0.06516232257805754,-0.32933018485354637,-0.01091818373486575
53.72932330827067,19.777467679467716,19.515245052969586,19.84262955540496,19.8317390942713,-0.0651618759372461,-0.3273845024353754,-0.010890461133662654
54.0125313283208,19.777903895726197,19.517607407095326,19.843056387426962,19.83219459529666,-0.06515249170076487,-0.32544898033163605,-0.010861792130302916
54.29573934837092,19.77833555188263,19.519967705255798,19.84349126236218,19.83265906367529,-0.06515571047954793,-0.32352355710638037,-0.010832198686888006
54.57894736842105,19.778762719070905,19.52232594937708,19.84393412107374,19.833132418632353,-0.06517140200283578,-0.3216081716966599,-0.010801702441387562
54.86215538847117,19.779185466952864,19.52468214138343,19.84438490479459,19.833614580084685,-0.0651994378417271,-0.31970276341116133,-0.01077032470990602
