S,tau_days,TV_BS,TV_SH,TV_DH,TV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
88.72,365.0,3.5130639389394784,3.4194841806697327,3.396001862738424,3.3970518785834276,0.11706207620105458,0.023482317931308838,0.001050015845003749
88.84,365.0,3.5518111476295062,3.4592847588827786,3.4356552296271197,3.4367112255721364,0.11615591800238656,0.023629529255658976,0.0010559959450167078
88.96000000000001,365.0,3.5908349603507603,3.499378503427615,3.4756018332784184,3.4766636029059357,0.1152331270723419,0.023776670149196377,0.0010617696275172506
89.08,365.0,3.6301358073571213,3.5397657417283273,3.515842012568154,3.516909343180816,0.11429379478896706,0.023923729160173046,0.001067330612661621
89.2,365.0,3.6697141076209197,3.5804467871563315,3.556376092343993,3.5574487650932154,0.11333801527692655,0.024070694812338367,0.001072672749222292
89.32,365.0,3.709570268827366,3.62142193905913,3.597204383451939,3.5982821734730366,0.1123658853754268,0.024217555607190633,0.0010777900210974245
89.44,365.0,3.7497046873703006,3.662691482791061,3.6383271827648294,3.639409859318388,0.11137750460547124,0.02436430002623169,0.001082676553558759
89.56,365.0,3.7901177483493624,3.7042556897459633,3.6797447732126276,3.68083209983219,0.11037297513673483,0.024510916533335703,0.0010873266195625675
89.68,365.0,3.830809825568667,3.7461148173917524,3.7214574238148197,3.7225491584604864,0.10935240175384742,0.02465739357693275,0.0010917346456666976
89.8,365.0,3.871781281536725,3.7882691093069374,3.763465389714533,3.764561284932447,0.10831589182219181,0.02480371959240424,0.001095895217913867
89.92,365.0,3.9130324674679224,3.8307187952189263,3.8057689122146248,3.8068687153021146,0.10726355525329767,0.024949883004301565,0.0010998030874898035
90.03999999999999,365.0,3.95456372328524,3.8734640910441778,3.8483682188155153,3.849471671991728,0.1061955044697247,0.025095872228662497,0.001103453176212632
90.16,365.0,3.996375377624392,3.9165051989302575,3.8912635232549344,3.8923703638367275,0.1051118543694578,0.025241675675323094,0.0011068405817931115
90.28,365.0,4.0384677478393485,3.959842307299502,3.934455025549346,3.9355649861322806,0.10401272229000247,0.02538728175015592,0.001109960582934555
90.4,365.0,4.0808411400091655,4.003475590894623,3.977942912037186,3.97905572068139,0.10289822797197967,0.02553267885743704,0.0011128086442040441
90.52,365.0,4.123495848946165,4.04740521082592,4.021727355423852,4.02284273584455,0.10176849352231265,0.02567785540206735,0.0011153804206980311
90.64,365.0,4.166432158205504,4.091631314620223,4.065808514828364,4.066926186590838,0.10062364337714058,0.025822799791859197,0.0011176717624747923
90.75999999999999,365.0,4.209650340095935,4.1361540362715274,4.110186535831695,4.11130621455047,0.09946380426424017,0.025967500439832314,0.0011196787187746082
90.88,365.0,4.253150655691985,4.180973496293309,4.154861550526784,4.155982948068835,0.09828910516520128,0.026111945766525757,0.0011213975420512057
91.0,365.0,4.29693335484738,4.226089801772325,4.199833677570194,4.200956502261848,0.09709967727718638,0.026256124202131303,0.0011228246916541451
91.12,365.0,4.340998676209757,4.271503046424173,4.245103022235243,4.246226979072704,0.09589565397451416,0.026400024188929727,0.0011239568374605824
91.24,365.0,4.385346847236657,4.317213310650311,4.2906696764669485,4.291794467329971,0.0946771707697085,0.02654363418336292,0.0011247908630220849
91.36,365.0,4.429978084212823,4.363220661596659,4.336533718938256,4.3376590428069735,0.0934443652745669,0.026686942658403545,0.0011253238687176648
91.48,365.0,4.474892592268609,4.4095251532136785,4.382695215107974,4.383820768282451,0.09219737716063481,0.026829938105704443,0.0011255531744769343
91.6,365.0,4.520090565399781,4.456126826317973,4.429154217280086,4.430279693602415,0.09093634811969498,0.02697260903788745,0.0011254763223291775
91.72,365.0,4.565572186488508,4.503025708655296,4.4759107646646115,4.4770358557433445,0.08966142182389625,0.027114943990684814,0.0011250910787330426
91.84,365.0,4.611337627325453,4.550221814965021,4.522964883439842,4.52408927887639,0.08837274388561056,0.027256931525179162,0.0011243954365474096
91.96000000000001,365.0,4.657387048633209,4.597715147046002,4.57031658681603,4.5714399744328835,0.08707046181717981,0.027398560229972446,0.0011233876168539325
92.08,365.0,4.703720600090847,4.645505693823753,4.617965875100413,4.619087941170883,0.08575472499043357,0.02753981872333977,0.0011220660704696073
92.2,365.0,4.750338420359697,4.693593431419137,4.665912735763687,4.667033165242887,0.08442568459600963,0.02768069565544984,0.0011204294791999914
92.32,365.0,4.797240637110189,4.741978323218079,4.714157143507676,4.715275620264525,0.08308349360251288,0.02782117971040332,0.0011184767568490628
92.44,365.0,4.844427367049988,4.790660319942888,4.762699060334453,4.763815267384411,0.08172830671553566,0.02796125960843554,0.0011162070499581844
92.56,365.0,4.89189871595308,4.839639359724569,4.811538435616537,4.812652055354902,0.08036028033654308,0.02810092410803211,0.0011136197383647684
92.68,365.0,4.939654778690175,4.888915368176583,4.860675206168602,4.861785920603948,0.07897957252157362,0.028240162007981517,0.0011107144353461607
92.8,365.0,4.987695639260137,4.938488258469598,4.910109296320149,4.911216787307787,0.07758634293998767,0.028378962149449016,0.0011074909876382932
92.92,365.0,5.036021370822459,4.988357931407615,4.95984061798956,4.960944567464756,0.07618075283289905,0.028517313418054968,0.0011039494751958756
93.03999999999999,365.0,5.084632035730903,5.038524275505094,5.009869070759163,5.010969160969803,0.07476296497173962,0.028655204745930973,0.001100090210639948
93.16,365.0,5.133527685568195,5.088987167065318,5.0601945419516134,5.061290455690074,0.07333314361658161,0.02879262511370495,0.0010959137384602968
