tau_days,TV_BS,TV_SH,TV_DH,TV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
66.796992481203,3.378096642327999,3.3478105755428866,3.3900492958122252,3.3885338918772296,-0.01195265348422625,-0.042238720269338614,-0.0015154039349956072
68.60902255639098,3.4242280089903767,3.3953918372957803,3.436532029502881,3.43505566981126,-0.012304020512504454,-0.041140192207100856,-0.0014763596916211874
70.42105263157895,3.469744611158326,3.4424321133370683,3.4824756607424123,3.481041322753309,-0.012731049584086218,-0.04004354740534399,-0.001434337989103529
72.23308270676692,3.5148590732307694,3.488952401534834,3.527902328156385,3.5265125840062,-0.013043254925615422,-0.03894992662155072,-0.0013897441501846686
74.04511278195488,3.5596649084964183,3.5349723641272144,3.5728327060875587,3.5714897474114853,-0.013167797591140395,-0.03786034196034427,-0.0013429586760733692
75.85714285714286,3.6039122744742134,3.5805104425328524,3.617286132203479,3.6159917938468733,-0.01337385772926547,-0.03677568967062639,-0.0012943383566055289
77.66917293233082,3.647621494757325,3.6255839598331563,3.6612807214758902,3.660036504125577,-0.013659226718565343,-0.03569676164273394,-0.0012442173503131038
79.4812030075188,3.690811688758666,3.670209212503972,3.704833468255153,3.703640560047361,-0.014021779496486975,-0.03462425575118111,-0.0011929082077921649
81.29323308270676,3.7335008692994,3.7144015527411147,3.7479603379107274,3.74681963508863,-0.01445946861132752,-0.03355878516961264,-0.001140702822097328
83.10526315789474,3.7758338646437295,3.758175462530283,3.790676349298805,3.7895884760019123,-0.014842484655075427,-0.03250088676852192,-0.0010878732968926386
84.9172932330827,3.8180807713062537,3.8015446204491155,3.8329956491424455,3.831960976412643,-0.014914877836191831,-0.03145102869333005,-0.0010346727298022884
86.72932330827068,3.8598639076353134,3.8445219620527773,3.8749315792603545,3.873950243348187,-0.01506767162504108,-0.030409617207577178,-0.0009813359121673138
88.54135338345864,3.9011981751140734,3.8871197345788366,3.9164967374564874,3.9155686575031656,-0.015298562342414002,-0.02937700287765077,-0.000928079953321781
90.35338345864662,3.9420976934549268,3.9293495466100725,3.957703032774984,3.9568279279355107,-0.015605339320057254,-0.028353486164911512,-0.0008751048394732841
92.16541353383458,3.982575856846271,3.9712224132503193,3.9985617357355396,3.997739141792944,-0.015985878889268612,-0.027339322485220308,-0.0008225939425954287
93.97744360902256,4.022645385100598,4.012748797298022,4.039083524086095,4.038312809590716,-0.016438138985496842,-0.02633472678807358,-0.0007707144953794653
95.78947368421052,4.062386624752201,4.053938646841459,4.079278524544117,4.0785589064940675,-0.016891899791915854,-0.025339877702657887,-0.0007196180500494975
97.6015037593985,4.102248053941904,4.094801429647471,4.119156350940056,4.118486910003003,-0.016908296998152217,-0.024354921292585097,-0.000669440937053345
99.41353383458646,4.141724519207446,4.13534616467105,4.158726139128022,4.158105834389484,-0.017001619920575806,-0.023379974456971375,-0.0006203047385380245
101.22556390977444,4.180826925401937,4.175581450974058,4.1979965789855855,4.197424262197921,-0.017169653583648525,-0.02241512801152723,-0.0005723167876645618
103.0375939849624,4.219565671719478,4.215515494308164,4.236975943787846,4.236450373086035,-0.01741027206836865,-0.021460449479682175,-0.0005255707018116951
104.84962406015038,4.257950683928252,4.255156131587745,4.275672117209073,4.275191970255266,-0.017721433280820875,-0.02051598562132817,-0.00048014695380693695
106.66165413533834,4.295991444009056,4.29451085345347,4.314092618176602,4.3136565046946265,-0.018101174167545864,-0.019581764723131556,-0.0004361134819754753
