S,x,tau_days,IV_BS,IV_SH,IV_DH,IV_PINN,BS_minus_DH,SH_minus_DH,PINN_minus_DH
86.65,-0.14329316982647622,30.0,19.794239456194646,18.486509318214864,16.40917980579398,16.40600598441843,3.3850596504006667,2.077329512420885,-0.0031738213755474476
86.8,-0.14156356432178688,30.0,19.794239456194642,18.493716309050782,16.442058585360382,16.43963661278906,3.3521808708342604,2.0516577236904006,-0.002421972571323039
86.95,-0.13983694518779927,30.0,19.794239456194646,18.50098642597263,16.47520800042971,16.473506224082506,3.319031455764936,2.0257784255429208,-0.0017017763472040315
87.1,-0.13811330212963427,30.0,19.794239456194763,18.50831911129809,16.50862423689711,16.50760904069746,3.2856152192976538,1.99969487440098,-0.001015196199649182
87.25,-0.13639262490555476,30.0,19.794239456194703,18.515713804141672,16.54230335065335,16.541939322253555,3.251936105541354,1.9734104534883237,-0.0003640283997938809
87.4,-0.13467490332660145,30.0,19.79423945619464,18.52316994058274,16.57624127064336,16.576491382268983,3.217998185551277,1.9469286699393784,0.00025011162562194045
87.55,-0.13296012725623058,30.0,19.794239456194642,18.530686953811582,16.610433802278525,16.611259603662397,3.1838056539161173,1.920253151533057,0.0008258013838720046
87.7,-0.13124828660995402,30.0,19.794239456194667,18.538264274281524,16.644876630946868,16.646238452912336,3.149362825247799,1.8933876433346555,0.0013618219654674135
87.85,-0.12953937135498522,30.0,19.79423945619464,18.545901329861074,16.679565325969563,16.681422492720415,3.114674130225076,1.8663360038915116,0.001857166750852457
88.0,-0.12783337150988489,30.0,19.794239456194667,18.55359754598197,16.714495344649333,16.71680639305688,3.0797441115453346,1.8391022013326364,0.0023110484075488102
88.15,-0.12613027714421207,30.0,19.79423945619467,18.561352345789615,16.749662036658272,16.752384940479264,3.044577419536399,1.8116903091313432,0.002722903820991718
88.3,-0.12443007837817703,30.0,19.7942394561948,18.569165150296488,16.78506064862551,16.788153045654024,3.0091788075692882,1.7841045016709778,0.003092397028513716
88.45,-0.12273276538229701,30.0,19.794239456194674,18.57703537853097,16.820686328924722,16.824105749025474,2.973553127269952,1.7563490496062464,0.00341942010075158
88.6,-0.12103832837705622,30.0,19.79423945619465,18.58496244768707,16.856534132702482,16.86023822461027,2.9377053234921675,1.728428314984587,0.0037040919077888645
88.75,-0.11934675763256625,30.0,19.794239456194646,18.592945773277037,16.892599027076184,16.89654578191683,2.901640429118462,1.7003467462008537,0.00394675484064777
88.9,-0.11765804346823246,30.0,19.79423945619475,18.60098476927553,16.9288758965114,16.933023866013862,2.865363559683349,1.672108872764131,0.00414796950246199
89.05,-0.11597217625242076,30.0,19.7942394561948,18.609078848271896,16.965359548371296,16.969668055799776,2.8288799078235023,1.6437192999005994,0.004308507428479658
89.2,-0.11428914640212766,30.0,19.7942394561948,18.617227421612135,17.00204471859478,17.006474060539023,2.792194737600017,1.6151827030173536,0.004429341944241827
89.35,-0.11260894438265437,30.0,19.794239456194695,18.625429899552127,17.038926077520735,17.0434377147567,2.7553133786739608,1.5865038220313927,0.004511637235964372
89.5,-0.11093156070728166,30.0,19.794239456194692,18.63368569139785,17.07599823581892,17.080554971600986,2.7182412203757735,1.5576874555789324,0.004556735782067278
89.65,-0.1092569859369494,30.0,19.794239456194763,18.641994205652104,17.113255750493327,17.11782189479156,2.6809837057014363,1.528738455158777,0.00456614429823432
89.8,-0.10758521067993743,30.0,19.79423945619484,18.65035485015635,17.150693130993993,17.155234649296947,2.643546325200848,1.4996617191623578,0.004541518302954017
89.95,-0.10591622559154917,30.0,19.794239456194926,18.658767032232618,17.188304845350295,17.19278949088449,2.6059346108446313,1.4704621868823224,0.004484645534194698
90.1,-0.10425002137379924,30.0,19.794239456194912,18.667230158825316,17.226085326361822,17.230482754702514,2.56815412983309,1.4411448324634932,0.004397428340691789
90.25,-0.1025865887751011,30.0,19.79423945619475,18.67574363663792,17.264028977794844,17.26831084306187,2.530210478399905,1.4117146588430778,0.004281865267024898
90.4,-0.10092591858996053,30.0,19.79423945619464,18.68430687227169,17.302130180579386,17.30627021258491,2.4921092756152525,1.3821766916923046,0.004140032005523153
