case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,shallow5_control909121,2,theta,0.0588716824364385,0.05363062001920048,0.00524106241723802,0.08902518495027884,False
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,shallow5_control909121,2,sigma,0.35774678738849497,0.34273224617514697,0.015014541213347998,0.04196974436291154,True
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,shallow5_control909121,2,rho,0.2852736449646671,0.2965729613806074,0.011299316415940286,,True
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,shallow5_control909121,2,v0,0.11501595802870228,0.11116271427635001,0.00385324375235227,0.033501818516267906,True
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,shallow5_control909121,1,kappa,0.450119101178656,0.39521432208339424,0.05490477909526176,0.12197833629253071,False
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,shallow5_control909121,1,theta,0.08508990934498929,0.0885741502029453,0.0034842408579560114,0.0409477561414418,True
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,shallow5_control909121,1,sigma,0.21693576893935143,0.2381352696790577,0.02119950073970628,0.09772247722611851,False
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,shallow5_control909121,1,rho,-0.6842932793572535,-0.4993389839347945,0.184954295422459,,False
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,shallow5_control909121,1,v0,0.022903563794737892,0.024323870493448814,0.001420306698710922,0.06201247593779438,False
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,shallow5_control909121,2,kappa,5.027500422295796,4.880470665932196,0.14702975636360005,0.029245100748586165,True
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,shallow5_control909121,2,theta,0.06442512688785983,0.06469766886291813,0.00027254197505829914,0.00423036768763674,True
