case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_909131_009,2,rich,0.0,126,84,42,0,1.9051427102567686e-14,shallow5_control909121,1,rho,-0.05196660298142064,-0.07817129177154358,0.026204688790122943,,True
f2_909131_009,2,rich,0.0,126,84,42,0,1.9051427102567686e-14,shallow5_control909121,1,v0,0.03072995433683629,0.029013854633184653,0.0017160997036516357,0.05584452501429625,False
f2_909131_009,2,rich,0.0,126,84,42,0,1.9051427102567686e-14,shallow5_control909121,2,kappa,5.101619571485142,5.124723354697894,0.023103783212751416,0.004528715418508878,True
f2_909131_009,2,rich,0.0,126,84,42,0,1.9051427102567686e-14,shallow5_control909121,2,theta,0.1101989658757826,0.11388212225186303,0.0036831563760804376,0.03342278529393941,True
f2_909131_009,2,rich,0.0,126,84,42,0,1.9051427102567686e-14,shallow5_control909121,2,sigma,0.7612709760002415,0.7936985990703439,0.032427623070102385,0.04259668907972671,True
f2_909131_009,2,rich,0.0,126,84,42,0,1.9051427102567686e-14,shallow5_control909121,2,rho,-0.30969953166251496,-0.27983839719223874,0.029861134470276218,,True
f2_909131_009,2,rich,0.0,126,84,42,0,1.9051427102567686e-14,shallow5_control909121,2,v0,0.027983118109005643,0.029449280698577624,0.0014661625895719815,0.0523945395885005,False
f2_909131_010,2,rich,0.0,126,84,42,0,1.2723155862204293e-14,shallow5_control909121,1,kappa,2.178517163759058,2.078493501562466,0.10002366219659198,0.04591364431758707,True
f2_909131_010,2,rich,0.0,126,84,42,0,1.2723155862204293e-14,shallow5_control909121,1,theta,0.044119929309957145,0.0450835744948357,0.000963645184878556,0.02184149430767735,True
f2_909131_010,2,rich,0.0,126,84,42,0,1.2723155862204293e-14,shallow5_control909121,1,sigma,0.23368438699347818,0.22541339460740842,0.008270992386069764,0.03539385960903155,True
f2_909131_010,2,rich,0.0,126,84,42,0,1.2723155862204293e-14,shallow5_control909121,1,rho,0.09531912169906687,0.0972833038211357,0.001964182122068836,,True
f2_909131_010,2,rich,0.0,126,84,42,0,1.2723155862204293e-14,shallow5_control909121,1,v0,0.018496358083150453,0.019629627695227973,0.0011332696120775199,0.061269878480017616,False
f2_909131_010,2,rich,0.0,126,84,42,0,1.2723155862204293e-14,shallow5_control909121,2,kappa,8.539959865434577,8.587715526594614,0.04775566116003738,0.0055920240741795585,True
f2_909131_010,2,rich,0.0,126,84,42,0,1.2723155862204293e-14,shallow5_control909121,2,theta,0.018030916779741293,0.01744853377631365,0.0005823830034276424,0.032299134344737315,True
f2_909131_010,2,rich,0.0,126,84,42,0,1.2723155862204293e-14,shallow5_control909121,2,sigma,0.13141222840489866,0.1327309677152947,0.0013187393103960277,0.010035133917163442,True
f2_909131_010,2,rich,0.0,126,84,42,0,1.2723155862204293e-14,shallow5_control909121,2,rho,-0.3060879407684096,-0.3125738329782552,0.0064858922098455785,,True
f2_909131_010,2,rich,0.0,126,84,42,0,1.2723155862204293e-14,shallow5_control909121,2,v0,0.04063754240461964,0.03948286638403988,0.0011546760205797604,0.0284140219180306,True
f2_909131_011,2,rich,0.0,126,84,42,0,1.7918999617450027e-14,shallow5_control909121,1,kappa,0.5393274117591856,0.541995274162454,0.0026678624032683285,0.004946647148095547,True
f2_909131_011,2,rich,0.0,126,84,42,0,1.7918999617450027e-14,shallow5_control909121,1,theta,0.06302821342088492,0.05936912728905849,0.0036590861318264306,0.0580547334793082,False
f2_909131_011,2,rich,0.0,126,84,42,0,1.7918999617450027e-14,shallow5_control909121,1,sigma,0.15265980058189546,0.13342565647799823,0.019234144103897233,0.12599350995207764,False
f2_909131_011,2,rich,0.0,126,84,42,0,1.7918999617450027e-14,shallow5_control909121,1,rho,0.17784547854579946,0.18840438046612729,0.010558901920327823,,True
f2_909131_011,2,rich,0.0,126,84,42,0,1.7918999617450027e-14,shallow5_control909121,1,v0,0.07079224244188569,0.0669413744397325,0.0038508680021531877,0.054396751244522555,False
f2_909131_011,2,rich,0.0,126,84,42,0,1.7918999617450027e-14,shallow5_control909121,2,kappa,5.496256844131127,5.588760442439641,0.09250359830851451,0.016830290310630106,True
f2_909131_011,2,rich,0.0,126,84,42,0,1.7918999617450027e-14,shallow5_control909121,2,theta,0.08131971801187132,0.0847235250678576,0.00340380705598628,0.041857093693922806,True
f2_909131_011,2,rich,0.0,126,84,42,0,1.7918999617450027e-14,shallow5_control909121,2,sigma,0.4628291903855949,0.4909781279366963,0.028148937551101427,0.06081927876599534,False
f2_909131_011,2,rich,0.0,126,84,42,0,1.7918999617450027e-14,shallow5_control909121,2,rho,-0.274419494753725,-0.22312548150829348,0.051294013245431536,,False
f2_909131_011,2,rich,0.0,126,84,42,0,1.7918999617450027e-14,shallow5_control909121,2,v0,0.029988192664377546,0.03366807028643907,0.003679877622061522,0.12271088368832526,False
