condition,case,model,parameter,true,estimated,absolute_error
Boundary 1% noise,2,Unregularized matched PINN,sigma_s,0.06415924832073736,0.1248087049166664,0.06064945659592905
Boundary 1% noise,2,Unregularized matched PINN,rho_s,-0.5573357755681749,-0.611751298053218,0.05441552248504311
Boundary 1% noise,2,Unregularized matched PINN,v0_s,0.06092450439808319,0.04408566569722716,0.016838838700856028
Boundary 1% noise,2,Unregularized matched PINN,kappa_f,7.22325687014715,8.827419276449142,1.6041624063019917
Boundary 1% noise,2,Unregularized matched PINN,theta_f,0.00665973756560372,0.02675740549717393,0.02009766793157021
Boundary 1% noise,2,Unregularized matched PINN,sigma_f,0.1981708707411703,0.10310194270549693,0.09506892803567336
Boundary 1% noise,2,Unregularized matched PINN,rho_f,-0.23410008231156426,0.1558418712744254,0.38994195358598965
Boundary 1% noise,2,Unregularized matched PINN,v0_f,0.024329390639337003,0.04135067963856055,0.01702128899922355
Boundary 1% noise,2,Selected regularized PINN,kappa_s,1.4518708271961036,1.6616226597737942,0.2097518325776906
Boundary 1% noise,2,Selected regularized PINN,theta_s,0.024754118875923267,0.015231452987560647,0.00952266588836262
Boundary 1% noise,2,Selected regularized PINN,sigma_s,0.06415924832073736,0.12917983569615943,0.06502058737542207
Boundary 1% noise,2,Selected regularized PINN,rho_s,-0.5573357755681749,-0.4204000863025384,0.13693568926563654
Boundary 1% noise,2,Selected regularized PINN,v0_s,0.06092450439808319,0.052076021806170394,0.008848482591912794
Boundary 1% noise,2,Selected regularized PINN,kappa_f,7.22325687014715,8.397122715408068,1.1738658452609183
Boundary 1% noise,2,Selected regularized PINN,theta_f,0.00665973756560372,0.01827959538406942,0.011619857818465702
Boundary 1% noise,2,Selected regularized PINN,sigma_f,0.1981708707411703,0.1220821504778717,0.07608872026329859
Boundary 1% noise,2,Selected regularized PINN,rho_f,-0.23410008231156426,-0.029254706737104397,0.20484537557445986
Boundary 1% noise,2,Selected regularized PINN,v0_f,0.024329390639337003,0.033289985463673774,0.008960594824336771
Boundary 1% noise,3,Original Double Heston,kappa_s,0.2622663867832095,2.2063431959022277,1.9440768091190181
Boundary 1% noise,3,Original Double Heston,theta_s,0.012722200537451276,0.07146917595623584,0.05874697541878456
Boundary 1% noise,3,Original Double Heston,sigma_s,0.028743964996590557,0.4071227562584445,0.378378791261854
Boundary 1% noise,3,Original Double Heston,rho_s,0.15549745228362255,0.29998900000000006,0.1444915477163775
Boundary 1% noise,3,Original Double Heston,v0_s,0.07607539320690777,0.22768423227441742,0.15160883906750966
Boundary 1% noise,3,Original Double Heston,kappa_f,3.144746969071682,5.604976063760191,2.4602290946885086
Boundary 1% noise,3,Original Double Heston,theta_f,0.047288179356186816,0.028242392797369398,0.019045786558817418
Boundary 1% noise,3,Original Double Heston,sigma_f,0.39611650400320236,0.4602386158824142,0.06412211187921185
Boundary 1% noise,3,Original Double Heston,rho_f,0.24001341628994566,-0.42594031527463283,0.6659537315645785
Boundary 1% noise,3,Original Double Heston,v0_f,0.210422382599523,0.05692319262429114,0.15349918997523188
Boundary 1% noise,3,Unregularized matched PINN,kappa_s,0.2622663867832095,2.294612692773025,2.0323463059898157
Boundary 1% noise,3,Unregularized matched PINN,theta_s,0.012722200537451276,0.06826502674205454,0.05554282620460326
Boundary 1% noise,3,Unregularized matched PINN,sigma_s,0.028743964996590557,0.3659897667347994,0.33724580173820884
Boundary 1% noise,3,Unregularized matched PINN,rho_s,0.15549745228362255,0.29998900000000006,0.1444915477163775
Boundary 1% noise,3,Unregularized matched PINN,v0_s,0.07607539320690777,0.22836408019464086,0.15228868698773307
Boundary 1% noise,3,Unregularized matched PINN,kappa_f,3.144746969071682,6.645112465056304,3.5003654959846218
Boundary 1% noise,3,Unregularized matched PINN,theta_f,0.047288179356186816,0.031165901069297373,0.016122278286889443
Boundary 1% noise,3,Unregularized matched PINN,sigma_f,0.39611650400320236,0.4375368447328217,0.04142034072961931
Boundary 1% noise,3,Unregularized matched PINN,rho_f,0.24001341628994566,-0.37138827922780315,0.6114016955177488
Boundary 1% noise,3,Unregularized matched PINN,v0_f,0.210422382599523,0.05709316097796905,0.15332922162155396
Boundary 1% noise,3,Selected regularized PINN,kappa_s,0.2622663867832095,1.810647727829714,1.5483813410465044
Boundary 1% noise,3,Selected regularized PINN,theta_s,0.012722200537451276,0.049683291680693915,0.03696109114324264
Boundary 1% noise,3,Selected regularized PINN,sigma_s,0.028743964996590557,0.2753499006338757,0.24660593563728517
Boundary 1% noise,3,Selected regularized PINN,rho_s,0.15549745228362255,0.2829107796379855,0.12741332735436295
Boundary 1% noise,3,Selected regularized PINN,v0_s,0.07607539320690777,0.16391467354019496,0.08783928033328718
Boundary 1% noise,3,Selected regularized PINN,kappa_f,3.144746969071682,4.491031763918838,1.346284794847156
Boundary 1% noise,3,Selected regularized PINN,theta_f,0.047288179356186816,0.04602738885175622,0.0012607905044305992
Boundary 1% noise,3,Selected regularized PINN,sigma_f,0.39611650400320236,0.3430963847238824,0.05302011927931999
Boundary 1% noise,3,Selected regularized PINN,rho_f,0.24001341628994566,0.09368254170937085,0.1463308745805748
Boundary 1% noise,3,Selected regularized PINN,v0_f,0.210422382599523,0.12198377687735618,0.08843860572216683
Boundary 1% noise,4,Original Double Heston,kappa_s,0.8010538021532764,1.0393581465797719,0.2383043444264955
Boundary 1% noise,4,Original Double Heston,theta_s,0.02777968306611244,0.025846771548774537,0.0019329115173379041
Boundary 1% noise,4,Original Double Heston,sigma_s,0.07130957199652975,0.13630019107500338,0.06499061907847363
Boundary 1% noise,4,Original Double Heston,rho_s,-0.35697960851388755,-0.2118352936889203,0.14514431482496726
Boundary 1% noise,4,Original Double Heston,v0_s,0.024754118875923267,0.02057223669470315,0.004181882181220117
Boundary 1% noise,4,Original Double Heston,kappa_f,7.907536104714554,9.753862840612259,1.846326735897705
Boundary 1% noise,4,Original Double Heston,theta_f,0.02123785521377189,0.023810901932687006,0.0025730467189151174
Boundary 1% noise,4,Original Double Heston,sigma_f,0.2592816090364882,0.102236086413867,0.15704552262262123
Boundary 1% noise,4,Original Double Heston,rho_f,0.080714554817368,0.10128765404966455,0.020573099232296554
Boundary 1% noise,4,Original Double Heston,v0_f,0.00665973756560372,0.010386750238278624,0.0037270126726749045
Boundary 1% noise,4,Unregularized matched PINN,kappa_s,0.8010538021532764,2.440199488495351,1.6391456863420748
Boundary 1% noise,4,Unregularized matched PINN,theta_s,0.02777968306611244,0.026300753414243296,0.0014789296518691458
Boundary 1% noise,4,Unregularized matched PINN,sigma_s,0.07130957199652975,0.1308034364382114,0.05949386444168166
Boundary 1% noise,4,Unregularized matched PINN,rho_s,-0.35697960851388755,-0.37361121033650224,0.016631601822614694
Boundary 1% noise,4,Unregularized matched PINN,v0_s,0.024754118875923267,0.020708428936624806,0.00404568993929846
Boundary 1% noise,4,Unregularized matched PINN,kappa_f,7.907536104714554,10.729344883558428,2.8218087788438737
Boundary 1% noise,4,Unregularized matched PINN,theta_f,0.02123785521377189,0.021806106718133003,0.0005682515043611142
Boundary 1% noise,4,Unregularized matched PINN,sigma_f,0.2592816090364882,0.1026132966505456,0.15666831238594264
Boundary 1% noise,4,Unregularized matched PINN,rho_f,0.080714554817368,0.49998900000000013,0.4192744451826321
Boundary 1% noise,4,Unregularized matched PINN,v0_f,0.00665973756560372,0.010285416594854433,0.0036256790292507135
Boundary 1% noise,4,Selected regularized PINN,kappa_s,0.8010538021532764,1.0812750393960702,0.2802212372427938
Boundary 1% noise,4,Selected regularized PINN,theta_s,0.02777968306611244,0.02166352141586611,0.006116161650246331
Boundary 1% noise,4,Selected regularized PINN,sigma_s,0.07130957199652975,0.09934017826427848,0.028030606267748726
Boundary 1% noise,4,Selected regularized PINN,rho_s,-0.35697960851388755,-0.4121406392587094,0.05516103074482187
Boundary 1% noise,4,Selected regularized PINN,v0_s,0.024754118875923267,0.01769301871611243,0.007061100159810835
Boundary 1% noise,4,Selected regularized PINN,kappa_f,7.907536104714554,8.703435388007069,0.7958992832925151
Boundary 1% noise,4,Selected regularized PINN,theta_f,0.02123785521377189,0.0273712932258249,0.006133438012053009
Boundary 1% noise,4,Selected regularized PINN,sigma_f,0.2592816090364882,0.1678750132253233,0.09140659581116492
Boundary 1% noise,4,Selected regularized PINN,rho_f,0.080714554817368,0.11309185714922387,0.03237730233185587
Boundary 1% noise,4,Selected regularized PINN,v0_f,0.00665973756560372,0.013540750603667114,0.006881013038063394
Boundary 1% noise,5,Original Double Heston,kappa_s,0.3298024350230828,0.2509351392812486,0.07886729574183421
Boundary 1% noise,5,Original Double Heston,theta_s,0.024808837717259818,0.029576716118077998,0.00476787840081818
Boundary 1% noise,5,Original Double Heston,sigma_s,0.11321094265373599,0.10965024470794461,0.0035606979457913773
Boundary 1% noise,5,Original Double Heston,rho_s,-0.16670233261093204,-0.12751605010562184,0.0391862825053102
Boundary 1% noise,5,Original Double Heston,v0_s,0.02552318019000183,0.034192744870526516,0.008669564680524686
Boundary 1% noise,5,Original Double Heston,kappa_f,5.585288305475988,5.625804818078881,0.040516512602892796
Boundary 1% noise,5,Original Double Heston,theta_f,0.0212791935798425,0.013589747488619889,0.00768944609122261
Boundary 1% noise,5,Original Double Heston,sigma_f,0.1338162026053644,0.21806735985918432,0.08425115725381993
Boundary 1% noise,5,Original Double Heston,rho_f,0.22002032550814443,0.1670689872556156,0.052951338252528846
Boundary 1% noise,5,Original Double Heston,v0_f,0.09486917919679924,0.08590077064327717,0.008968408553522073
Boundary 1% noise,5,Unregularized matched PINN,kappa_s,0.3298024350230828,0.23792901317120366,0.09187342185187916
Boundary 1% noise,5,Unregularized matched PINN,theta_s,0.024808837717259818,0.03516693381658873,0.010358096099328914
Boundary 1% noise,5,Unregularized matched PINN,sigma_s,0.11321094265373599,0.11642462341615134,0.0032136807624153496
Boundary 1% noise,5,Unregularized matched PINN,rho_s,-0.16670233261093204,-0.10148624505719306,0.06521608755373898
Boundary 1% noise,5,Unregularized matched PINN,v0_s,0.02552318019000183,0.037686540668028894,0.012163360478027064
Boundary 1% noise,5,Unregularized matched PINN,kappa_f,5.585288305475988,5.626771195359371,0.04148288988338322
Boundary 1% noise,5,Unregularized matched PINN,theta_f,0.0212791935798425,0.009816917811032028,0.011462275768810471
Boundary 1% noise,5,Unregularized matched PINN,sigma_f,0.1338162026053644,0.15749141038513662,0.023675207779772223
Boundary 1% noise,5,Unregularized matched PINN,rho_f,0.22002032550814443,0.23034570798873455,0.010325382480590117
Boundary 1% noise,5,Unregularized matched PINN,v0_f,0.09486917919679924,0.08251661296183728,0.012352566234961962
Boundary 1% noise,5,Selected regularized PINN,kappa_s,0.3298024350230828,0.5106738010598231,0.18087136603674026
Boundary 1% noise,5,Selected regularized PINN,theta_s,0.024808837717259818,0.02799261610038884,0.0031837783831290233
Boundary 1% noise,5,Selected regularized PINN,sigma_s,0.11321094265373599,0.1090298664746089,0.004181076179127094
Boundary 1% noise,5,Selected regularized PINN,rho_s,-0.16670233261093204,-0.17286154810053533,0.006159215489603298
Boundary 1% noise,5,Selected regularized PINN,v0_s,0.02552318019000183,0.031418005248629054,0.005894825058627224
Boundary 1% noise,5,Selected regularized PINN,kappa_f,5.585288305475988,5.619449651598499,0.034161346122511205
Boundary 1% noise,5,Selected regularized PINN,theta_f,0.0212791935798425,0.016528485898732133,0.004750707681110366
Boundary 1% noise,5,Selected regularized PINN,sigma_f,0.1338162026053644,0.17730222005746166,0.043486017452097264
Boundary 1% noise,5,Selected regularized PINN,rho_f,0.22002032550814443,0.20505595133025745,0.014964374177886985
Boundary 1% noise,5,Selected regularized PINN,v0_f,0.09486917919679924,0.08865449447616906,0.006214684720630179
Boundary 1% noise,6,Original Double Heston,kappa_s,1.334572718746424,0.9972276447349986,0.33734507401142544
Boundary 1% noise,6,Original Double Heston,theta_s,0.013158544759086897,0.012323487451822497,0.0008350573072643998
Boundary 1% noise,6,Original Double Heston,sigma_s,0.03092245701418026,0.03544184345582271,0.004519386441642445
Boundary 1% noise,6,Original Double Heston,rho_s,-0.6713850625730499,-0.006550374621114852,0.664834687951935
Boundary 1% noise,6,Original Double Heston,v0_s,0.026388954716884745,0.025715669447967965,0.0006732852689167804
Boundary 1% noise,6,Original Double Heston,kappa_f,7.348167315361281,6.979386805814318,0.36878050954696295
Boundary 1% noise,6,Original Double Heston,theta_f,0.027834165181397016,0.027676021346356314,0.00015814383504070273
Boundary 1% noise,6,Original Double Heston,sigma_f,0.5660266597855048,0.558808339071767,0.007218320713737847
Boundary 1% noise,6,Original Double Heston,rho_f,-0.4650939487245724,-0.5126968947425161,0.04760294601794374
Boundary 1% noise,6,Original Double Heston,v0_f,0.017945816489109763,0.01847512942113847,0.0005293129320287082
Boundary 1% noise,6,Unregularized matched PINN,kappa_s,1.334572718746424,1.0301469866942967,0.3044257320521273
Boundary 1% noise,6,Unregularized matched PINN,theta_s,0.013158544759086897,0.011835357549566246,0.0013231872095206508
Boundary 1% noise,6,Unregularized matched PINN,sigma_s,0.03092245701418026,0.023424388408415858,0.007498068605764404
Boundary 1% noise,6,Unregularized matched PINN,rho_s,-0.6713850625730499,-0.11734114783646798,0.5540439147365819
Boundary 1% noise,6,Unregularized matched PINN,v0_s,0.026388954716884745,0.024990574667642967,0.0013983800492417785
Boundary 1% noise,6,Unregularized matched PINN,kappa_f,7.348167315361281,6.826804014252174,0.5213633011091074
Boundary 1% noise,6,Unregularized matched PINN,theta_f,0.027834165181397016,0.028454779385644037,0.0006206142042470206
Boundary 1% noise,6,Unregularized matched PINN,sigma_f,0.5660266597855048,0.5609707502084285,0.005055909577076356
Boundary 1% noise,6,Unregularized matched PINN,rho_f,-0.4650939487245724,-0.48318955310564843,0.018095604381076047
Boundary 1% noise,6,Unregularized matched PINN,v0_f,0.017945816489109763,0.01912880339274538,0.0011829869036356182
Boundary 1% noise,6,Selected regularized PINN,kappa_s,1.334572718746424,1.0744278335227373,0.26014488522368673
Boundary 1% noise,6,Selected regularized PINN,theta_s,0.013158544759086897,0.01220885600657213,0.0009496887525147664
Boundary 1% noise,6,Selected regularized PINN,sigma_s,0.03092245701418026,0.05660776149554644,0.025685304481366175
Boundary 1% noise,6,Selected regularized PINN,rho_s,-0.6713850625730499,-0.11968104366905852,0.5517040189039913
Boundary 1% noise,6,Selected regularized PINN,v0_s,0.026388954716884745,0.024981142435862174,0.0014078122810225711
Boundary 1% noise,6,Selected regularized PINN,kappa_f,7.348167315361281,7.071982756806164,0.2761845585551175
Boundary 1% noise,6,Selected regularized PINN,theta_f,0.027834165181397016,0.02836453414862786,0.0005303689672308438
Boundary 1% noise,6,Selected regularized PINN,sigma_f,0.5660266597855048,0.5642803045357941,0.0017463552497106738
Boundary 1% noise,6,Selected regularized PINN,rho_f,-0.4650939487245724,-0.4780947422418051,0.013000793517232712
Boundary 1% noise,6,Selected regularized PINN,v0_f,0.017945816489109763,0.019151681577469114,0.0012058650883593515
Boundary 1% noise,7,Original Double Heston,kappa_s,0.3196058142877039,0.2000054161782321,0.11960039810947182
Boundary 1% noise,7,Original Double Heston,theta_s,0.04622531492011829,0.07057519311921863,0.02434987819910034
Boundary 1% noise,7,Original Double Heston,sigma_s,0.06815608777629047,0.0821312714312775,0.013975183654987039
Boundary 1% noise,7,Original Double Heston,rho_s,0.278,0.2749587457505154,0.0030412542494846484
Boundary 1% noise,7,Original Double Heston,v0_s,0.029921755122584406,0.04094920520467838,0.011027450082093975
Boundary 1% noise,7,Original Double Heston,kappa_f,8.922674376574596,9.236861246455149,0.3141868698805528
Boundary 1% noise,7,Original Double Heston,theta_f,0.09140353926709092,0.08015478499203582,0.011248754275055103
Boundary 1% noise,7,Original Double Heston,sigma_f,0.2107307779283983,0.18253868086409702,0.028192097064301286
Boundary 1% noise,7,Original Double Heston,rho_f,-0.20037639710829397,-0.32202683588042147,0.1216504387721275
Boundary 1% noise,7,Original Double Heston,v0_f,0.05470842380853613,0.04353722099673749,0.01117120281179864
Boundary 1% noise,7,Unregularized matched PINN,kappa_s,0.3196058142877039,0.20000541617373951,0.11960039811396439
Boundary 1% noise,7,Unregularized matched PINN,theta_s,0.04622531492011829,0.054977595264994815,0.008752280344876524
Boundary 1% noise,7,Unregularized matched PINN,sigma_s,0.06815608777629047,0.07820729915726993,0.01005121138097946
Boundary 1% noise,7,Unregularized matched PINN,rho_s,0.278,0.2999889999999994,0.02198899999999937
Boundary 1% noise,7,Unregularized matched PINN,v0_s,0.029921755122584406,0.032430537024434734,0.0025087819018503286
Boundary 1% noise,7,Unregularized matched PINN,kappa_f,8.922674376574596,8.446488082090813,0.47618629448378336
Boundary 1% noise,7,Unregularized matched PINN,theta_f,0.09140353926709092,0.08986405031597004,0.001539488951120882
Boundary 1% noise,7,Unregularized matched PINN,sigma_f,0.2107307779283983,0.18482429249378388,0.025906485434614435
Boundary 1% noise,7,Unregularized matched PINN,rho_f,-0.20037639710829397,-0.24634020276559399,0.045963805657300016
Boundary 1% noise,7,Unregularized matched PINN,v0_f,0.05470842380853613,0.05268323900838767,0.0020251848001484607
Boundary 1% noise,7,Selected regularized PINN,kappa_s,0.3196058142877039,0.408031648798884,0.08842583451118008
Boundary 1% noise,7,Selected regularized PINN,theta_s,0.04622531492011829,0.05355373320350129,0.007328418283383001
Boundary 1% noise,7,Selected regularized PINN,sigma_s,0.06815608777629047,0.10968839499147597,0.0415323072151855
Boundary 1% noise,7,Selected regularized PINN,rho_s,0.278,0.14753736000477113,0.1304626399952289
Boundary 1% noise,7,Selected regularized PINN,v0_s,0.029921755122584406,0.039181479789166786,0.00925972466658238
Boundary 1% noise,7,Selected regularized PINN,kappa_f,8.922674376574596,8.496490850174693,0.4261835263999032
Boundary 1% noise,7,Selected regularized PINN,theta_f,0.09140353926709092,0.08266727804342895,0.008736261223661973
Boundary 1% noise,7,Selected regularized PINN,sigma_f,0.2107307779283983,0.17779297093728869,0.032937806991109625
Boundary 1% noise,7,Selected regularized PINN,rho_f,-0.20037639710829397,-0.27183497151574115,0.07145857440744718
Boundary 1% noise,7,Selected regularized PINN,v0_f,0.05470842380853613,0.04600981578268643,0.008698608025849701
Boundary 1% noise,8,Original Double Heston,kappa_s,0.34781732704561474,1.5424020334885038,1.194584706442889
Boundary 1% noise,8,Original Double Heston,theta_s,0.025042836732601177,0.030325911998057325,0.005283075265456148
Boundary 1% noise,8,Original Double Heston,sigma_s,0.06924210341697426,0.23354899250974953,0.16430688909277527
Boundary 1% noise,8,Original Double Heston,rho_s,-0.778,-0.09431254042528803,0.683687459574712
Boundary 1% noise,8,Original Double Heston,v0_s,0.021800967047202732,0.023901281969035206,0.002100314921832474
Boundary 1% noise,8,Original Double Heston,kappa_f,5.535241913972371,9.609810499843272,4.074568585870901
Boundary 1% noise,8,Original Double Heston,theta_f,0.040148095261096896,0.033564794131475034,0.006583301129621862
Boundary 1% noise,8,Original Double Heston,sigma_f,0.5182720025696435,0.557795978622344,0.03952397605270053
Boundary 1% noise,8,Original Double Heston,rho_f,0.4780000000000001,0.4991878814470935,0.021187881447093382
Boundary 1% noise,8,Original Double Heston,v0_f,0.026445596671418943,0.023545937803628802,0.0028996588677901412
Boundary 1% noise,8,Unregularized matched PINN,kappa_s,0.34781732704561474,0.7457439872761356,0.3979266602305208
Boundary 1% noise,8,Unregularized matched PINN,theta_s,0.025042836732601177,0.021285781473624428,0.0037570552589767485
Boundary 1% noise,8,Unregularized matched PINN,sigma_s,0.06924210341697426,0.05543693863353127,0.013805164783442993
Boundary 1% noise,8,Unregularized matched PINN,rho_s,-0.778,-0.7999890000000001,0.021989000000000036
Boundary 1% noise,8,Unregularized matched PINN,v0_s,0.021800967047202732,0.019130002302616522,0.00267096474458621
Boundary 1% noise,8,Unregularized matched PINN,kappa_f,5.535241913972371,6.846068139567292,1.310826225594921
Boundary 1% noise,8,Unregularized matched PINN,theta_f,0.040148095261096896,0.041667979752238085,0.0015198844911411893
Boundary 1% noise,8,Unregularized matched PINN,sigma_f,0.5182720025696435,0.5246767716619274,0.006404769092283935
Boundary 1% noise,8,Unregularized matched PINN,rho_f,0.4780000000000001,0.4243189762297178,0.05368102377028228
Boundary 1% noise,8,Unregularized matched PINN,v0_f,0.026445596671418943,0.02869333978835331,0.0022477431169343684
Boundary 1% noise,8,Selected regularized PINN,kappa_s,0.34781732704561474,1.4345331604706826,1.086715833425068
Boundary 1% noise,8,Selected regularized PINN,theta_s,0.025042836732601177,0.026801266200291635,0.0017584294676904581
Boundary 1% noise,8,Selected regularized PINN,sigma_s,0.06924210341697426,0.15996699864106573,0.09072489522409147
Boundary 1% noise,8,Selected regularized PINN,rho_s,-0.778,-0.24283482118207034,0.5351651788179297
Boundary 1% noise,8,Selected regularized PINN,v0_s,0.021800967047202732,0.02338330156227697,0.001582334515074238
Boundary 1% noise,8,Selected regularized PINN,kappa_f,5.535241913972371,7.506171253103995,1.970929339131624
Boundary 1% noise,8,Selected regularized PINN,theta_f,0.040148095261096896,0.03609940423633433,0.004048691024762567
Boundary 1% noise,8,Selected regularized PINN,sigma_f,0.5182720025696435,0.5267432827046149,0.008471280134971448
Boundary 1% noise,8,Selected regularized PINN,rho_f,0.4780000000000001,0.49998900000000013,0.021989000000000036
Boundary 1% noise,8,Selected regularized PINN,v0_f,0.026445596671418943,0.024544736857006973,0.0019008598144119697
Boundary 1% noise,9,Original Double Heston,kappa_s,2.841838735203558,0.3884846829770985,2.4533540522264596
Boundary 1% noise,9,Original Double Heston,theta_s,0.10869188646322013,0.07852419965391719,0.030167686809302943
Boundary 1% noise,9,Original Double Heston,sigma_s,0.6340956529772898,0.222301604641559,0.41179404833573074
Boundary 1% noise,9,Original Double Heston,rho_s,0.1883679123723504,0.2243639492200642,0.0359960368477138
Boundary 1% noise,9,Original Double Heston,v0_s,0.10245064206402525,0.05368190837896079,0.048768733685064465
Boundary 1% noise,9,Original Double Heston,kappa_f,5.867235764066043,4.277596724325502,1.5896390397405415
Boundary 1% noise,9,Original Double Heston,theta_f,0.07795594764893209,0.12411477129756632,0.04615882364863423
Boundary 1% noise,9,Original Double Heston,sigma_f,0.7292435580362241,0.8517308325972014,0.1224872745609773
Boundary 1% noise,9,Original Double Heston,rho_f,-0.578,-0.25514713248928644,0.3228528675107135
Boundary 1% noise,9,Original Double Heston,v0_f,0.10285046150346078,0.1505555889956605,0.04770512749219971
Boundary 1% noise,9,Unregularized matched PINN,kappa_s,2.841838735203558,0.3749168257916074,2.4669219094119508
Boundary 1% noise,9,Unregularized matched PINN,theta_s,0.10869188646322013,0.07545028377554913,0.033241602687671
Boundary 1% noise,9,Unregularized matched PINN,sigma_s,0.6340956529772898,0.13715259442428318,0.4969430585530066
Boundary 1% noise,9,Unregularized matched PINN,rho_s,0.1883679123723504,0.29998900000000006,0.11162108762764966
Boundary 1% noise,9,Unregularized matched PINN,v0_s,0.10245064206402525,0.05322099598312956,0.049229646080895695
Boundary 1% noise,9,Unregularized matched PINN,kappa_f,5.867235764066043,3.941438652593078,1.9257971114729653
Boundary 1% noise,9,Unregularized matched PINN,theta_f,0.07795594764893209,0.1258044805606066,0.04784853291167453
Boundary 1% noise,9,Unregularized matched PINN,sigma_f,0.7292435580362241,0.8962503292590804,0.16700677122285634
Boundary 1% noise,9,Unregularized matched PINN,rho_f,-0.578,-0.23610682223349638,0.3418931777665036
Boundary 1% noise,9,Unregularized matched PINN,v0_f,0.10285046150346078,0.15063608741576978,0.047785625912309004
Boundary 1% noise,9,Selected regularized PINN,kappa_s,2.841838735203558,0.660719428606436,2.181119306597122
Boundary 1% noise,9,Selected regularized PINN,theta_s,0.10869188646322013,0.07533557695452012,0.03335630950870001
Boundary 1% noise,9,Selected regularized PINN,sigma_s,0.6340956529772898,0.170189022842909,0.46390663013438077
Boundary 1% noise,9,Selected regularized PINN,rho_s,0.1883679123723504,0.09327254201503965,0.09509537035731075
Boundary 1% noise,9,Selected regularized PINN,v0_s,0.10245064206402525,0.06168940132617205,0.0407612407378532
Boundary 1% noise,9,Selected regularized PINN,kappa_f,5.867235764066043,4.414997872955011,1.4522378911110323
Boundary 1% noise,9,Selected regularized PINN,theta_f,0.07795594764893209,0.1170827234941336,0.03912677584520151
Boundary 1% noise,9,Selected regularized PINN,sigma_f,0.7292435580362241,0.9150936580595225,0.18585010002329838
Boundary 1% noise,9,Selected regularized PINN,rho_f,-0.578,-0.23909430184341712,0.33890569815658284
Boundary 1% noise,9,Selected regularized PINN,v0_f,0.10285046150346078,0.1428868562627837,0.04003639475932291
Boundary 1% noise,10,Original Double Heston,kappa_s,0.21113091062045172,0.22458448535611392,0.013453574735662194
Boundary 1% noise,10,Original Double Heston,theta_s,0.030012231078133847,0.020064918876206813,0.009947312201927034
Boundary 1% noise,10,Original Double Heston,sigma_s,0.08202075856182904,0.08270235604949082,0.0006815974876617781
Boundary 1% noise,10,Original Double Heston,rho_s,-0.46311971890135045,-0.6020349616299361,0.13891524272858563
Boundary 1% noise,10,Original Double Heston,v0_s,0.07755990553917452,0.07393290714582303,0.0036269983933514965
Boundary 1% noise,10,Original Double Heston,kappa_f,11.77422261821241,10.046787776976103,1.727434841236306
Boundary 1% noise,10,Original Double Heston,theta_f,0.07435233616034945,0.0802566658572852,0.005904329696935759
Boundary 1% noise,10,Original Double Heston,sigma_f,0.5208073509159487,0.5617123658499072,0.040905014933958594
Boundary 1% noise,10,Original Double Heston,rho_f,0.36493966819649637,0.3117720892920931,0.05316757890440327
Boundary 1% noise,10,Original Double Heston,v0_f,0.027332155180104713,0.032457389106274825,0.005125233926170113
Boundary 1% noise,10,Unregularized matched PINN,kappa_s,0.21113091062045172,0.23645727255758042,0.0253263619371287
Boundary 1% noise,10,Unregularized matched PINN,theta_s,0.030012231078133847,0.021615291126289262,0.008396939951844585
Boundary 1% noise,10,Unregularized matched PINN,sigma_s,0.08202075856182904,0.07973804040621087,0.002282718155618174
Boundary 1% noise,10,Unregularized matched PINN,rho_s,-0.46311971890135045,-0.584577115147749,0.12145739624639856
Boundary 1% noise,10,Unregularized matched PINN,v0_s,0.07755990553917452,0.0658864888250488,0.011673416714125723
Boundary 1% noise,10,Unregularized matched PINN,kappa_f,11.77422261821241,11.167528704370403,0.6066939138420064
Boundary 1% noise,10,Unregularized matched PINN,theta_f,0.07435233616034945,0.08645792230874455,0.012105586148395103
Boundary 1% noise,10,Unregularized matched PINN,sigma_f,0.5208073509159487,0.4529523807351951,0.06785497018075354
Boundary 1% noise,10,Unregularized matched PINN,rho_f,0.36493966819649637,0.3164122073357888,0.04852746086070758
Boundary 1% noise,10,Unregularized matched PINN,v0_f,0.027332155180104713,0.03938853048661293,0.012056375306508216
Boundary 1% noise,10,Selected regularized PINN,kappa_s,0.21113091062045172,0.4512020389806331,0.24007112836018138
Boundary 1% noise,10,Selected regularized PINN,theta_s,0.030012231078133847,0.037747272227230164,0.007735041149096317
Boundary 1% noise,10,Selected regularized PINN,sigma_s,0.08202075856182904,0.10036945639172548,0.01834869782989644
Boundary 1% noise,10,Selected regularized PINN,rho_s,-0.46311971890135045,-0.37378742349582195,0.0893322954055285
Boundary 1% noise,10,Selected regularized PINN,v0_s,0.07755990553917452,0.06832215354621472,0.0092377519929598
Boundary 1% noise,10,Selected regularized PINN,kappa_f,11.77422261821241,10.710654165619207,1.063568452593202
Boundary 1% noise,10,Selected regularized PINN,theta_f,0.07435233616034945,0.08547199364081907,0.011119657480469627
Boundary 1% noise,10,Selected regularized PINN,sigma_f,0.5208073509159487,0.4917111854584961,0.029096165457452527
Boundary 1% noise,10,Selected regularized PINN,rho_f,0.36493966819649637,0.2814906106134447,0.08344905758305166
Boundary 1% noise,10,Selected regularized PINN,v0_f,0.027332155180104713,0.036983150815522836,0.009650995635418123
Boundary 1% noise,11,Original Double Heston,kappa_s,1.1924228387437796,0.8055286957831884,0.3868941429605912
