case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,parameter_gate,neural_price_gate,exact_price_gate,joint_recovery_gate,status,seconds,optimizer_success,total_nfev,max_positive_parameter_relative_error,max_rho_absolute_error,fitted_quadrature_max_error_spot,neural_all_price_rmse_spot,neural_holdout_price_rmse_spot,neural_all_iv_rmse,neural_holdout_iv_rmse,neural_invalid_iv_quotes,exact_all_price_rmse_spot,exact_holdout_price_rmse_spot,exact_all_iv_rmse,exact_holdout_iv_rmse,exact_invalid_iv_quotes,interpretation,sigma
f1_907931_005,1,rich,0.01,126,84,42,0,1.6520118606422327e-14,single_sobolev_s17,False,False,False,False,fitted,0.09200062497984618,True,51,0.055797464132742336,0.013874867458491313,1.645350522494482e-14,4.275884412852097e-05,4.211571991508233e-05,0.00015449483067391832,0.00015188336455151184,0,5.8458802811332e-05,5.8741424030522194e-05,0.0001463560793997496,0.00014252947253904136,0,,
f1_907931_006,1,monthly,0.0,63,42,21,0,8.183037580877794e-15,single_standard_s17,False,True,False,False,fitted,0.16697512500104494,True,111,0.08207088639910354,0.005551422899615743,8.193445921733655e-15,6.341193841509362e-06,6.7557790775866025e-06,9.276764465960318e-05,9.727443846118128e-05,0,1.790978245003358e-05,1.7786804621083908e-05,0.0003283650494469304,0.0002862270874362426,0,,
f1_907931_006,1,monthly,0.0,63,42,21,0,8.183037580877794e-15,single_sobolev_s17,False,True,True,False,fitted,0.13785399997141212,True,101,0.06518510963342539,0.0009260745982925256,8.143485885625523e-15,1.8909552300716556e-06,1.93770724430488e-06,2.9041617783003738e-05,3.362292913485485e-05,0,4.600647086377361e-06,4.800508037840207e-06,5.3315102218212044e-05,5.8115223685476176e-05,0,,
f1_907931_006,1,monthly,0.01,63,42,21,0,8.183037580877794e-15,single_standard_s17,False,False,False,False,fitted,0.15721629199106246,True,105,0.15026388829048587,0.0058078365053934045,8.22675261247241e-15,2.483238931979481e-05,2.491260324763814e-05,0.0001985375316064492,0.00020394294995343347,0,2.072200371407108e-05,2.0585630164036828e-05,0.00034583507392050883,0.00030496927204754675,0,,
f1_907931_006,1,monthly,0.01,63,42,21,0,8.183037580877794e-15,single_sobolev_s17,False,False,False,False,fitted,0.14678533398546278,True,108,0.11389521118780888,0.0006095424954668527,8.426592756904937e-15,2.0521567231559326e-05,2.0546399945535507e-05,0.00015389781579531786,0.00015464279907409165,0,2.1098000919933102e-05,2.109707680579505e-05,0.00015694760291768076,0.00015677572450159538,0,,
f1_907931_006,1,rich,0.0,126,84,42,0,1.2789769243681802e-14,single_standard_s17,True,False,False,False,fitted,0.11457170799258165,True,62,0.03133876391323398,0.005517482664352369,1.2989609388114332e-14,1.461669131765196e-05,1.5238552378672066e-05,8.448250013024875e-05,9.522179634840096e-05,0,0.00012864821781535948,0.00012928662781557396,0.00037368737143374437,0.00034992579041914074,0,,
f1_907931_006,1,rich,0.0,126,84,42,0,1.2789769243681802e-14,single_sobolev_s17,True,True,False,False,fitted,0.09195533400634304,True,61,0.030414463279424098,0.0009404591730534095,1.318944953254686e-14,9.286657734022707e-06,9.645918567575935e-06,3.489623284936628e-05,3.82124292779642e-05,0,1.8658203902744275e-05,1.9416448049507796e-05,5.6540753850946575e-05,5.941165408023162e-05,0,,
f1_907931_006,1,rich,0.01,126,84,42,0,1.2789769243681802e-14,single_standard_s17,False,False,False,False,fitted,0.12233312500757165,True,80,0.24330700269038297,0.004266012033618538,1.2856382625159312e-14,9.560501247222784e-05,9.515409217370253e-05,0.0004170771978623448,0.0004123975806787672,0,0.00012079240429402367,0.00012353746311778306,0.00048405542492366,0.0004739729415559218,0,,
f1_907931_006,1,rich,0.01,126,84,42,0,1.2789769243681802e-14,single_sobolev_s17,False,False,False,False,fitted,0.13027699998929165,True,81,0.2469197467112655,0.0024615177144459155,1.2989609388114332e-14,9.769673344221008e-05,9.81167365119078e-05,0.0004162267263723938,0.0004139718201842844,0,0.00010616677477969963,0.00010649768904222377,0.00045048958238866625,0.0004474906327227767,0,,
f1_907931_007,1,monthly,0.0,63,42,21,0,9.159339953157541e-15,single_standard_s17,False,True,False,False,fitted,0.29005316700204276,True,187,0.26403887388954295,0.03015372823088991,9.29256671611256e-15,4.837634053278277e-06,4.949965183758805e-06,4.460066786226369e-05,4.65988296230782e-05,0,4.460581982435342e-05,4.480916927744084e-05,0.00035743731746604087,0.00035213745436253,0,,
f1_907931_007,1,monthly,0.0,63,42,21,0,9.159339953157541e-15,single_sobolev_s17,False,True,False,False,fitted,0.25623108400031924,True,181,0.21860813384617273,0.018369810590665114,8.826273045769994e-15,3.3582841838454096e-06,3.704940871566398e-06,3.0426778324785437e-05,3.4339130849962583e-05,0,1.2346637318204717e-05,1.2596562575698635e-05,0.00010379940936044593,0.00010332501112890471,0,,
f1_907931_007,1,monthly,0.01,63,42,21,0,9.159339953157541e-15,single_standard_s17,False,False,False,False,fitted,0.2679474579927046,True,192,1.1998292674339917,0.0990108358925722,8.992806499463768e-15,5.1851396748638936e-05,5.399901049748232e-05,0.00044646397520709815,0.00048683391206840837,0,7.145049198751146e-05,7.319630935551531e-05,0.0007932922354685436,0.0007847248715287063,0,,
f1_907931_007,1,monthly,0.01,63,42,21,0,9.159339953157541e-15,single_sobolev_s17,False,False,False,False,fitted,0.24692066697753035,True,190,0.6341222784842484,0.0698840850688135,8.992806499463768e-15,4.9651922499859274e-05,5.027288332601989e-05,0.00040517988542945196,0.0004202181058175266,0,4.9705583311116754e-05,5.001475511976362e-05,0.0004047622634692933,0.00040466797098704483,0,,
f1_907931_007,1,rich,0.0,126,84,42,0,1.538769112130467e-14,single_standard_s17,False,False,False,False,fitted,0.10957920801592991,True,77,0.26613865305602546,0.032018931449888544,1.4921397450962105e-14,1.1065642088579024e-05,1.1259080023110614e-05,5.0906741826243754e-05,5.251329206434549e-05,0,9.749142881604123e-05,0.00010048986606734962,0.0003655508131859205,0.0003747607176447627,0,,
f1_907931_007,1,rich,0.0,126,84,42,0,1.538769112130467e-14,single_sobolev_s17,False,False,False,False,fitted,0.14049091600463726,True,88,0.13260508125061388,0.013899078664799225,1.5054624213917122e-14,1.0521903426042629e-05,1.1316833482198764e-05,4.8550570886030216e-05,4.882987992449353e-05,0,2.4393154182510274e-05,2.5336324779192946e-05,9.096980849829776e-05,9.199653155940235e-05,0,,
f1_907931_007,1,rich,0.01,126,84,42,0,1.538769112130467e-14,single_standard_s17,False,False,False,False,fitted,0.16526229100418277,True,102,0.8051740735529265,0.09817901976969878,1.518785097687214e-14,0.00021565061958164094,0.0002123783076825052,0.0005381677388310239,0.0005240288499067863,0,0.00029775065718530227,0.0002936071786205073,0.0006670718562593181,0.0006262427128501107,0,,
f1_907931_007,1,rich,0.01,126,84,42,0,1.538769112130467e-14,single_sobolev_s17,False,False,False,False,fitted,0.19189841600018553,True,120,1.2716827889752933,0.11584549636531605,1.512123759539463e-14,0.0002222536119969306,0.00021633878384819845,0.0005714146149058952,0.0005280794679826609,0,0.000205725657260569,0.00019817747983788848,0.0005447143473837523,0.0004922688793752763,0,,
f1_907931_008,1,monthly,0.0,63,42,21,0,8.29336599394992e-15,single_standard_s17,False,True,False,False,fitted,0.17843483301112428,True,139,0.2610166786613275,0.04360044119387796,8.426592756904937e-15,5.161395326702455e-06,5.236542254836252e-06,4.388543537725068e-05,4.1113376806867796e-05,0,2.8156309234640843e-05,2.7757869863235823e-05,0.0002648513101467058,0.00024981774955924957,0,,
f1_907931_008,1,monthly,0.0,63,42,21,0,8.29336599394992e-15,single_sobolev_s17,True,True,True,True,fitted,0.2596350829990115,True,197,0.04685724119097401,0.004239937561437035,8.29336599394992e-15,3.4671622789430655e-06,3.5748902822200324e-06,2.9002472382287713e-05,2.8774283402410005e-05,0,5.823311781945714e-06,5.852955899680861e-06,4.021059032186429e-05,4.039762878282089e-05,0,,
f1_907931_008,1,monthly,0.01,63,42,21,0,8.29336599394992e-15,single_standard_s17,False,False,False,False,fitted,0.26462366702617146,True,200,0.5869015788352923,0.4286887934167162,8.493206138382448e-15,4.5163697177271996e-05,4.591135242015346e-05,0.0003287690611940202,0.00034553876518437045,0,3.350002841531734e-05,3.38775985603555e-05,0.0002794061159884568,0.0002845605295798916,0,,
f1_907931_008,1,monthly,0.01,63,42,21,0,8.29336599394992e-15,single_sobolev_s17,False,False,False,False,fitted,0.21563633298501372,True,161,0.6415771637335097,0.4654038351021196,8.143485885625523e-15,3.9092498742592755e-05,3.911377721287622e-05,0.0002952464438489835,0.0002998998337617948,0,2.0816737172165746e-05,2.0980863858979845e-05,0.00013752527145639306,0.0001419648112924167,0,,
f1_907931_008,1,rich,0.0,126,84,42,0,1.41886502547095e-14,single_standard_s17,False,False,False,False,fitted,0.2362769170140382,True,141,0.1698590694300559,0.08533751622638197,1.3988810110276972e-14,2.801689501208162e-05,3.085333638757252e-05,0.00010561936470343734,0.00010965133685628504,0,5.5282828437920684e-05,5.446224332209907e-05,0.00022798659747479838,0.0002185803632138582,0,,
f1_907931_008,1,rich,0.0,126,84,42,0,1.41886502547095e-14,single_sobolev_s17,True,True,True,True,fitted,0.12499525002203882,True,75,0.00995065144914864,0.0018880590061595148,1.425526363618701e-14,4.213960726543421e-06,4.298606182507726e-06,2.569574594245939e-05,2.4522744251569014e-05,0,6.078838284962192e-06,6.0689615556439e-06,3.1422683899928474e-05,3.054130918128009e-05,0,,
f1_907931_008,1,rich,0.01,126,84,42,0,1.41886502547095e-14,single_standard_s17,False,False,False,False,fitted,0.14016120799351484,True,92,0.3353607721599947,0.05157928362774067,1.412203687323199e-14,0.00022778182058376387,0.00023120564007830387,0.0005057952208452047,0.0005130764756734312,0,0.00025883270105363053,0.00026035212654475844,0.0006883768668557486,0.0006711766900446462,0,,
f1_907931_008,1,rich,0.01,126,84,42,0,1.41886502547095e-14,single_sobolev_s17,False,False,False,False,fitted,0.13406345798284747,True,78,0.18165310786964906,0.03762109214267639,1.41886502547095e-14,0.00023406008260509965,0.0002381651341457685,0.0004930644020852342,0.0004970049474211267,0,0.0002357943090459786,0.00023994373286728083,0.0004860966792454232,0.000488861039371086,0,,
f1_907931_009,1,monthly,0.0,63,42,21,0,8.03523914072457e-15,single_standard_s17,False,True,False,False,fitted,0.11801462498260662,True,81,1.3414271648433065,0.04045625658633045,8.304815168891366e-15,6.788657375662212e-06,7.612838860557086e-06,8.692207039516288e-05,9.887145378313717e-05,0,2.9299255688849164e-05,2.9923977252111676e-05,0.0004531145215221276,0.0004298312758956089,0,,
f1_907931_009,1,monthly,0.0,63,42,21,0,8.03523914072457e-15,single_sobolev_s17,False,True,True,False,fitted,0.1435815000149887,True,106,0.40504426449895603,0.004938253099067258,8.1601392309949e-15,5.771188594758913e-06,5.895493174967976e-06,5.830966809066821e-05,6.16500691749582e-05,0,7.901786840626955e-06,7.88549319353425e-06,6.844073786039075e-05,6.372176638192957e-05,0,,
f1_907931_009,1,monthly,0.01,63,42,21,0,8.03523914072457e-15,single_standard_s17,False,False,False,False,fitted,0.14733983401674777,True,111,1.861380239124697,0.020528664000864616,8.181996746792207e-15,1.5671852943488326e-05,1.5625304164991595e-05,0.00016737705275521986,0.00016469071216785282,0,2.298760693874003e-05,2.3042657891159584e-05,0.0004562920881878193,0.000401195649293392,0,,
f1_907931_009,1,monthly,0.01,63,42,21,0,8.03523914072457e-15,single_sobolev_s17,False,False,False,False,fitted,0.10114450001856312,True,75,1.4651492376142365,0.009473670437133097,8.171241461241153e-15,1.342419249678807e-05,1.3244926678447026e-05,0.00018050496811785482,0.00017677339979689275,0,1.6759981159107706e-05,1.643330993196463e-05,0.00019644626088082201,0.0001805291123412804,0,,
f1_907931_009,1,rich,0.0,126,84,42,0,1.2190248810384218e-14,single_standard_s17,False,False,False,False,fitted,0.1417901249951683,True,78,0.07409545502900172,0.020788972538717254,1.2323475573339238e-14,4.086930449948109e-05,4.365492867285677e-05,0.00016115015425919582,0.00016524654557430245,0,0.0001767818793719068,0.00017128806946210687,0.0005315737801431357,0.0004994243754752944,0,,
f1_907931_009,1,rich,0.0,126,84,42,0,1.2190248810384218e-14,single_sobolev_s17,True,False,False,False,fitted,0.1003755830170121,True,61,0.03400544532118244,0.005436033791875405,1.2256862191861727e-14,1.2909220238383552e-05,1.269599699155051e-05,6.275717302207647e-05,6.471142328791435e-05,0,1.9077266136435708e-05,1.922134969171545e-05,7.58707929468628e-05,7.559651396895638e-05,0,,
f1_907931_009,1,rich,0.01,126,84,42,0,1.2190248810384218e-14,single_standard_s17,False,False,False,False,fitted,0.139398416999029,True,78,0.1344062175152354,0.05080569233575161,1.2190248810384218e-14,0.00010888897914901398,0.00010905787222116969,0.00035312604236942545,0.00033997845407619315,0,0.00015378797611911282,0.0001388944934777492,0.0005634834782873772,0.0004830110867046088,0,,
f1_907931_009,1,rich,0.01,126,84,42,0,1.2190248810384218e-14,single_sobolev_s17,False,False,False,False,fitted,0.1133059999847319,True,68,0.12702718106314737,0.05226017945537498,1.212363542890671e-14,9.498248966333526e-05,9.364183497026092e-05,0.00033014027545929695,0.0003180625601946299,0,9.01865487425204e-05,8.921127302047845e-05,0.00035741238437998415,0.0003418109502116355,0,,
f1_907931_010,1,monthly,0.0,63,42,21,0,8.137240881112007e-15,single_standard_s17,False,True,False,False,fitted,0.11662987500312738,True,83,0.11393663713277435,0.003908714900965504,7.993605777301127e-15,8.407205816146279e-06,8.288841352682012e-06,7.99510187669166e-05,8.078292753273082e-05,0,5.8937489373704044e-05,5.783080182846275e-05,0.0006110259144943495,0.0005777647529052174,0,,
f1_907931_010,1,monthly,0.0,63,42,21,0,8.137240881112007e-15,single_sobolev_s17,False,True,False,False,fitted,0.10050983398105018,True,73,0.07406591827779263,0.00028423497790452945,8.09352584951739e-15,5.269690548347047e-06,5.214796226356435e-06,4.603096456160551e-05,4.291366481682513e-05,0,2.171655537235886e-05,2.192196610056375e-05,0.00015468161771181854,0.00015899437653095933,0,,
f1_907931_010,1,monthly,0.01,63,42,21,0,8.137240881112007e-15,single_standard_s17,False,False,False,False,fitted,0.10258245901786722,True,74,0.28708177025937953,0.0006495433887914182,8.171241461241153e-15,6.133162902517651e-05,5.9911266570297936e-05,0.0005268902259838922,0.0004881636356192069,0,3.9072392636657245e-05,3.870872847548811e-05,0.0005123043558920044,0.0004762674161316843,0,,
f1_907931_010,1,monthly,0.01,63,42,21,0,8.137240881112007e-15,single_sobolev_s17,False,False,False,False,fitted,0.08784824999747798,True,68,0.2525822520349208,0.005039545691682634,8.270467644067025e-15,6.060465444883511e-05,5.8942440785731454e-05,0.0005163844356505515,0.00047516888557181715,0,7.237232228550132e-05,7.133617465627815e-05,0.0005580451867940011,0.0005271151633803959,0,,
f1_907931_010,1,rich,0.0,126,84,42,0,1.7053025658242404e-14,single_standard_s17,True,False,False,False,fitted,0.08955249999416992,True,54,0.030478320713339446,0.005817791463126498,1.7053025658242404e-14,4.491313910152133e-05,4.700131142417101e-05,0.00017735979542377866,0.00018305432493902034,0,0.0001143954534891854,0.00011522622837825409,0.0005661244552194108,0.0005494146619915303,0,,
f1_907931_010,1,rich,0.0,126,84,42,0,1.7053025658242404e-14,single_sobolev_s17,True,False,False,False,fitted,0.08791295898845419,True,54,0.003838991055139296,0.0015270326478119545,1.6986412276764895e-14,3.9532600134455464e-05,4.0018602960379016e-05,0.00013100524780886122,0.00013494033943075066,0,1.2674722410891421e-05,1.2706454238935228e-05,8.441549564859448e-05,8.449747806676924e-05,0,,
f1_907931_010,1,rich,0.01,126,84,42,0,1.7053025658242404e-14,single_standard_s17,False,False,False,False,fitted,0.09001333400374278,True,59,0.08429604723276074,0.0299860659988051,1.7119639039719913e-14,0.00012555907464027358,0.00012394129079323424,0.0005479464325447805,0.0005698092988718588,0,9.833131142843437e-05,9.951740622193993e-05,0.0005407417467196144,0.0005660813342135644,0,,
f1_907931_010,1,rich,0.01,126,84,42,0,1.7053025658242404e-14,single_sobolev_s17,False,False,False,False,fitted,0.09801533300196752,True,59,0.06081700341576157,0.02659804018248607,1.718625242119742e-14,0.00012647275012836739,0.00012692107916271425,0.0005276243558214116,0.0005518129593668404,0,0.00013598469637950651,0.00013480314334803745,0.0005746177714518301,0.00059044639275349,0,,
f1_907931_011,1,monthly,0.0,63,42,21,0,8.79296635503124e-15,single_standard_s17,False,False,False,False,fitted,0.2687327910098247,True,190,0.5454300447738833,0.010022395971998832,8.926193117986258e-15,1.4756360054839312e-05,1.4859128177951635e-05,0.00012087521490794621,0.00012011905644591967,0,0.00012684005707680612,0.00012702308501868695,0.0009622306192899294,0.0009312864876402662,0,,
f1_907931_011,1,monthly,0.0,63,42,21,0,8.79296635503124e-15,single_sobolev_s17,False,True,False,False,fitted,0.14225941599579528,True,104,0.2792405875740438,0.015363746082132812,9.026113190202522e-15,5.975765365088423e-06,6.00048925001764e-06,5.0001926271238426e-05,5.0043826403826835e-05,0,2.838782472024556e-05,2.901519159696218e-05,0.00022316094746639893,0.00021914087565777152,0,,
f1_907931_011,1,monthly,0.01,63,42,21,0,8.79296635503124e-15,single_standard_s17,False,False,False,False,fitted,0.14742591700633056,True,115,1.2406485228261301,0.28881747571738414,9.026113190202522e-15,8.354183168263142e-05,8.388373106067224e-05,0.0006959453263492123,0.0007491125535371055,0,0.00012244510739723154,0.0001230190985185465,0.0008311693754560572,0.000856156196006619,0,,
f1_907931_011,1,monthly,0.01,63,42,21,0,8.79296635503124e-15,single_sobolev_s17,False,False,False,False,fitted,0.18916283297585323,True,134,2.180785742972328,0.28881747571738414,8.992806499463768e-15,9.01585441362489e-05,9.00615628545938e-05,0.0007453794809669533,0.0007783702258460419,0,7.800724566122803e-05,7.753417037862358e-05,0.0006802736386627071,0.0007167997823215611,0,,
f1_907931_011,1,rich,0.0,126,84,42,0,1.765254609153999e-14,single_standard_s17,True,False,False,False,fitted,0.16429229200002737,True,102,0.04714334099891304,0.010214273919063932,1.7519319328584968e-14,4.5571753172595534e-05,4.665008105411011e-05,0.00022165380359172085,0.00022820394729599247,0,0.0001475531114081542,0.00014546735834372035,0.0007125628554509226,0.0007025862029758074,0,,
f1_907931_011,1,rich,0.0,126,84,42,0,1.765254609153999e-14,single_sobolev_s17,True,False,False,False,fitted,0.1282341250043828,True,86,0.01945863960924976,0.016137491854267327,1.745270594710746e-14,1.3657488427594019e-05,1.4794281904659131e-05,6.768970614912768e-05,6.952994984118425e-05,0,4.822492913399145e-05,4.630249908791656e-05,0.00016301482096286592,0.00015569033429951458,0,,
f1_907931_011,1,rich,0.01,126,84,42,0,1.765254609153999e-14,single_standard_s17,False,False,False,False,fitted,0.13615899998694658,True,81,0.21027346547803338,0.10625629378464913,1.7030821197749902e-14,8.990278474278541e-05,8.830000618163712e-05,0.0003695497557053189,0.00038443396635780893,0,0.0002092857157122212,0.0002068724817446101,0.0007977410344785606,0.000829826547682831,0,,
f1_907931_011,1,rich,0.01,126,84,42,0,1.765254609153999e-14,single_sobolev_s17,False,False,False,False,fitted,0.15331391702056862,True,98,0.1923826721999191,0.0980919137673456,1.7319479184152442e-14,7.556939370079017e-05,7.75218981288248e-05,0.0003227217864082825,0.0003498833922014369,0,0.000122464220644519,0.0001241118539206105,0.00040156415112892245,0.0004259152000668742,0,,
f2_907931_000,2,monthly,0.0,63,42,21,0,8.72635297355373e-15,double_standard_s17,False,True,False,False,fitted,1.7398262500064448,True,973,0.6205310039826218,0.03801049592445721,8.59312621059871e-15,1.3015901310913968e-06,1.3636779155736224e-06,9.800334432824725e-06,1.0717840836739451e-05,0,3.724021087237351e-05,3.78892655123507e-05,0.0002326033398732667,0.00023666120857894997,0,,
f2_907931_000,2,monthly,0.0,63,42,21,0,8.72635297355373e-15,double_sobolev_s17,False,True,False,False,fitted,1.3447994159942027,True,737,0.7478645883048363,0.35893513508782615,9.259260025373805e-15,7.118063728550074e-07,7.537141638739444e-07,8.01837620623184e-06,1.0386277230150811e-05,0,4.0001239768107995e-05,4.041433339969495e-05,0.00029321662735065033,0.0002980938113830614,0,,
f2_907931_000,2,monthly,0.0,63,42,21,0,8.72635297355373e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0009101112151676794,0.0009171398745201345,0.007105836796998571,0.0071275348589768,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.4218258020906474
f2_907931_000,2,monthly,0.01,63,42,21,0,8.72635297355373e-15,double_standard_s17,False,False,False,False,fitted,1.6999055410269648,True,960,6.821458299057221,0.27440180982661855,9.325873406851315e-15,0.000150971069811495,0.0001536562823154097,0.000883449836122215,0.0008984671275481619,0,0.00014757880360619723,0.00015262710002151078,0.0008993390806158353,0.000936932358466578,0,,
f2_907931_000,2,monthly,0.01,63,42,21,0,8.72635297355373e-15,double_sobolev_s17,False,False,False,False,fitted,0.870002999989083,True,527,7.2335710818944605,0.16533739917492885,8.992806499463768e-15,0.00014535562453990076,0.0001469755561942289,0.0008518436875017659,0.0008580214396350861,0,0.00015756639912281936,0.0001593567518003825,0.0009178734702156875,0.0009260957452521667,0,,
f2_907931_000,2,monthly,0.01,63,42,21,0,8.72635297355373e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.000944071922777424,0.0009514904097461856,0.00711995372071899,0.00714034471414765,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.42228389800194077
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,double_standard_s17,False,False,False,False,fitted,0.498826208000537,True,280,0.477159227707563,0.16981201341834917,1.858513343222512e-14,9.333955024403623e-06,1.070709966101557e-05,4.7035407770526735e-05,5.685371133661403e-05,0,7.493655326212798e-05,7.98014818197619e-05,0.00018755431615742502,0.00020299611847900562,0,,
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,double_sobolev_s17,False,True,False,False,fitted,0.4868739999947138,True,268,0.39247406253213135,0.25389193108625807,1.7519319328584968e-14,4.861450333629566e-06,4.848785468743294e-06,1.8951625773763162e-05,2.226739396961842e-05,0,3.597500548764918e-05,3.663835798860762e-05,0.00018743911223556933,0.00018743231644176658,0,,
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.008515242651232558,0.008612536436631167,0.021728571725664437,0.021763899045394493,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.4032223181928894
f2_907931_000,2,rich,0.01,126,84,42,0,1.8318679906315083e-14,double_standard_s17,False,False,False,False,fitted,3.0778676670161076,True,1729,0.7813913207197452,0.45849383311928227,1.9251267247000215e-14,0.0002339201926321897,0.00023592442763841048,0.0007026171999260451,0.000674252857233057,0,0.0002837813725236255,0.00029261049492129254,0.0007531439253358632,0.00072002023523204,0,,
f2_907931_000,2,rich,0.01,126,84,42,0,1.8318679906315083e-14,double_sobolev_s17,False,False,False,False,fitted,1.3895465829991736,True,741,0.8578597437693969,0.5636227189555912,1.765254609153999e-14,0.0002478794200722644,0.0002498760906260513,0.000698690714010534,0.0006740555115037895,0,0.00029607994760210365,0.00031353999730222707,0.0007090302544411589,0.0007165970366722139,0,,
f2_907931_000,2,rich,0.01,126,84,42,0,1.8318679906315083e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.008509560651609127,0.008606792138104342,0.021728577219077044,0.021763889013703193,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.40319830942916746
f2_907931_001,2,monthly,0.0,63,42,21,0,8.126832540256146e-15,double_standard_s17,False,True,False,False,fitted,0.6326214169966988,True,384,1.0728119527810769,0.21864629977189676,8.181996746792207e-15,2.4094179992038727e-06,2.434216030687425e-06,2.1110173981203995e-05,2.2385555358312506e-05,0,2.8342856850806756e-05,2.8316662124788857e-05,0.0002588370030895956,0.00025786915981525227,0,,
f2_907931_001,2,monthly,0.0,63,42,21,0,8.126832540256146e-15,double_sobolev_s17,False,True,False,False,fitted,1.0267626660061069,True,631,2.595241646899414,0.14149391533514433,8.281916819008472e-15,7.576364507652848e-07,7.632300108070524e-07,7.517527837279329e-06,8.684205782862806e-06,0,1.0590135081911336e-05,1.0678214582791145e-05,8.840528789680024e-05,8.542056426991576e-05,0,,
f2_907931_001,2,monthly,0.0,63,42,21,0,8.126832540256146e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0005806188202206552,0.0005731782290633045,0.007348316524847167,0.006945475125425888,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.2783772025817174
f2_907931_001,2,monthly,0.01,63,42,21,0,8.126832540256146e-15,double_standard_s17,False,False,False,False,fitted,0.47092412499478087,True,292,2.578508168295823,0.20546611217823574,8.37038771628329e-15,2.751946738041325e-05,2.7640679513747025e-05,0.00024566107387424536,0.0002413816950959522,0,3.560574630420092e-05,3.5759661186323825e-05,0.0003194148456079809,0.00033041393042244617,0,,
f2_907931_001,2,monthly,0.01,63,42,21,0,8.126832540256146e-15,double_sobolev_s17,False,False,False,False,fitted,0.9021029589930549,True,570,1.4054080048118154,0.09920266847482095,8.103934190373251e-15,2.711496736783372e-05,2.713115467641323e-05,0.00022957311604420084,0.0002296955026068268,0,2.1596241117220565e-05,2.169407974321979e-05,0.0002268394727994205,0.00022108952264094804,0,,
f2_907931_001,2,monthly,0.01,63,42,21,0,8.126832540256146e-15,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.0005809477912852996,0.000573417118218674,0.007344632586957799,0.006933237223482715,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.2783161182751978
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,double_standard_s17,False,True,False,False,fitted,0.5358004590088967,True,293,0.6210693835000876,0.11880545404637,1.4654943925052066e-14,9.725207787722518e-06,9.710530109812006e-06,4.1838214280819523e-05,4.150930281216941e-05,0,4.958437221886609e-05,5.126369694153363e-05,0.00016611463868596761,0.0001651787942525621,0,,
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,double_sobolev_s17,False,True,False,False,fitted,0.45965512498514727,True,247,1.383680336413447,0.11899554694360659,1.4921397450962105e-14,4.908569585158796e-06,5.145719532668023e-06,2.5132775454524587e-05,2.5584135819659275e-05,0,2.4204077435239072e-05,2.4761299948073458e-05,8.511835902467173e-05,8.595984074053072e-05,0,,
f2_907931_001,2,rich,0.0,126,84,42,0,1.4521717162097046e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.00461458908983762,0.004603775979009116,0.01374995946925235,0.01388896384548565,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.2898523470338107
f2_907931_001,2,rich,0.01,126,84,42,0,1.4521717162097046e-14,double_standard_s17,False,False,False,False,fitted,0.5967527089815121,True,333,0.8592917286189827,0.2257417143581657,1.4388490399142028e-14,7.598635343081099e-05,7.94845626726253e-05,0.0002600307964025975,0.0002755134109984296,0,6.896749827946059e-05,7.027793585682753e-05,0.0003766191401306709,0.0003813922614589149,0,,
f2_907931_001,2,rich,0.01,126,84,42,0,1.4521717162097046e-14,double_sobolev_s17,False,False,False,False,fitted,0.9340069169993512,True,495,0.7592366864552611,0.4229468307010731,1.3256062914024368e-14,6.497042294753065e-05,6.808706661848827e-05,0.0002302868127167473,0.00023959609234831182,0,6.882793237335926e-05,6.917267964622689e-05,0.00026949865495036745,0.0002732697726939241,0,,
f2_907931_001,2,rich,0.01,126,84,42,0,1.4521717162097046e-14,black_scholes_on_double_heston,,False,,,fitted,,,,,,,0.004632283029502715,0.004621588629026721,0.013748294876112673,0.013883616660656876,0,,,,,,misspecified one-volatility price benchmark; no DH parameter recovery target,0.28977756433352286
