generator_factors,case,model,parameter_index,truth,estimate,tolerance_error
1,7,single_sobolev_s17,2,0.08123883266277517,0.07214802679541954,2.238044435003598
1,7,single_sobolev_s17,3,0.1393156086804156,0.09910083780085788,0.8042954175911543
1,7,single_sobolev_s17,4,0.11184667531130958,0.11156046152688957,0.05117966781281115
1,8,single_sobolev_s17,0,1.4344852468362719,1.377814211423046,0.7901236424454365
1,8,single_sobolev_s17,1,0.04539486606556656,0.042600213558460324,1.2312636865454112
1,8,single_sobolev_s17,2,0.10127952186382518,0.051395984465561956,9.85066605376235
1,8,single_sobolev_s17,3,-0.3308718610242859,-0.5689447364513016,4.761457508540314
1,8,single_sobolev_s17,4,0.19043227571740862,0.18990009245606748,0.055892128509861055
1,9,single_sobolev_s17,0,7.041719775742473,6.990372806965474,0.14583644453981595
1,9,single_sobolev_s17,1,0.07659607020357904,0.07692445995311321,0.0857458479687969
1,9,single_sobolev_s17,2,0.6063277983132965,0.6158807110174107,0.31510719880199456
1,9,single_sobolev_s17,3,-0.5219171971682984,-0.5158524598577618,0.12129474621073166
1,9,single_sobolev_s17,4,0.05320326934896454,0.052859947680012585,0.12906036533209353
1,10,single_sobolev_s17,0,1.1143284361271228,1.0806961809863573,0.6036327181536402
1,10,single_sobolev_s17,1,0.039719744012102765,0.03940985697263921,0.15603677575018027
1,10,single_sobolev_s17,2,0.11389209965822499,0.16107188681890425,8.284997344374107
1,10,single_sobolev_s17,3,-0.39331825647566326,-0.2697400326763929,2.471564475985407
1,10,single_sobolev_s17,4,0.10247852742042039,0.10231028192088709,0.0328352687667086
1,11,single_sobolev_s17,0,6.579208284261012,6.640257627886327,0.18558264456031767
1,11,single_sobolev_s17,1,0.09393022179058089,0.09396363640373939,0.0071147736099259
1,11,single_sobolev_s17,2,0.8822752340831199,0.8879570749317568,0.128799735709267
1,11,single_sobolev_s17,3,0.08653621715994964,0.08930643576208241,0.05540437204265558
1,11,single_sobolev_s17,4,0.041688106925113835,0.04161333536278452,0.03587189145510096
1,12,single_sobolev_s17,0,1.3442743778438722,1.3407792413901891,0.05200034325267754
1,12,single_sobolev_s17,1,0.0613041422190542,0.05886560151115507,0.7955549558741533
1,12,single_sobolev_s17,2,0.23711630469010145,0.15548027636135103,6.885737228019339
1,12,single_sobolev_s17,3,-0.20771478385261766,-0.3515346620238428,2.876397563424503
1,12,single_sobolev_s17,4,0.14443230732651066,0.14483921601681693,0.05634593780827589
1,13,single_sobolev_s17,0,1.888319092127927,1.883207699419928,0.05413695947159968
1,13,single_sobolev_s17,1,0.2321011685986211,0.23291621854390054,0.07023230000956508
1,13,single_sobolev_s17,2,0.5935716659973369,0.5997501551223597,0.2081800557188508
1,13,single_sobolev_s17,3,-0.024298671565121777,-0.02518991306802365,0.017824830058037477
1,13,single_sobolev_s17,4,0.04778917982187113,0.047656849589015664,0.05538083446868529
1,14,single_sobolev_s17,0,6.920506299140155,7.26338340217052,0.9909017872665365
1,14,single_sobolev_s17,1,0.05490710317597324,0.05482652447254683,0.0293509213801221
1,14,single_sobolev_s17,2,0.63981881327716,0.6544912895872891,0.45864472896558095
1,14,single_sobolev_s17,3,-0.6268231450728937,-0.6218440236990368,0.09958242747713841
1,14,single_sobolev_s17,4,0.05799550375017435,0.0578650565663008,0.044985274870779954
1,15,single_sobolev_s17,0,6.812134681935351,7.071319109809739,0.760949217759014
1,15,single_sobolev_s17,1,0.05832316773867079,0.058204385922081436,0.04073229256736667
1,15,single_sobolev_s17,2,0.5958630847126315,0.6016495780199335,0.1942222452022727
1,15,single_sobolev_s17,3,-0.29158784040403063,-0.2918132143875938,0.0045074796712629706
1,15,single_sobolev_s17,4,0.04131392268125667,0.041065123692667196,0.12044316900576033
1,16,single_sobolev_s17,0,0.4934765767323927,0.4285964393293573,2.6295123400849567
1,16,single_sobolev_s17,1,0.1611421779279814,0.1722588973467924,1.3797404952264365
1,16,single_sobolev_s17,2,0.20234536250218432,0.17919288086889165,2.288412380396683
1,16,single_sobolev_s17,3,-0.08088169597977812,-0.08811378563660266,0.14464179313649073
1,16,single_sobolev_s17,4,0.055870409228334125,0.05617707866951113,0.1097788419353416
1,17,single_sobolev_s17,0,3.1825107368183607,3.2474372514359544,0.40802071060726364
