generator_factors,case,quote,x,tau,holdout,true_price,observed_price,observed_iv
1,1,92,0.040821994520255166,1.0,True,0.15353616069080128,0.1538743027092625,0.3255892082962683
1,1,93,0.020202707317519466,1.0,False,0.14056280038314012,0.1416513411198784,0.32699670176404433
1,1,94,-0.0,1.0,False,0.12861679649487567,0.12756996811548912,0.3211452126222219
1,1,95,-0.01980262729617973,1.0,True,0.117626002599863,0.11788522104765294,0.32405357033430976
1,1,96,-0.03922071315328133,1.0,False,0.10752236123360026,0.1075116770935553,0.32297657485681774
1,1,97,-0.058268908123975824,1.0,False,0.09824173301283645,0.0976498975805139,0.3210803211723823
1,1,98,-0.0769610411361284,1.0,True,0.08972374075547612,0.09047426553556605,0.3243699297666225
1,1,99,-0.09531017980432493,1.0,False,0.08191162344341274,0.08172829075832815,0.3215301301933752
1,1,100,-0.11332868530700327,1.0,False,0.07475209619876438,0.07523014028608453,0.3231426670409065
1,1,101,-0.1310282624064042,1.0,True,0.06819521354639224,0.06903197298703104,0.3240020961365706
1,1,102,-0.14842000511827322,1.0,False,0.06219423413536668,0.062062999503789795,0.3209267235167033
1,1,103,-0.16551443847757333,1.0,False,0.05670548581187895,0.056420007073103524,0.32023834251867217
1,1,104,-0.1823215567939546,1.0,True,0.05168823049824617,0.05138906514722348,0.3199945794282378
1,1,105,0.2231435513142097,2.0,False,0.36014606281346795,0.3595955450327345,0.33779695012404154
1,1,106,0.19845093872383818,2.0,False,0.33695459717980125,0.3342794695893929,0.3334810897852826
1,1,107,0.17435338714477766,2.0,True,0.31534100806338583,0.3139969331079117,0.33542673783413063
1,1,108,0.15082288973458366,2.0,False,0.29518989464342194,0.29588093714695546,0.33861050146190647
1,1,109,0.12783337150988489,2.0,False,0.27639540088888415,0.27795149480833453,0.3397183217780104
1,1,110,0.10536051565782628,2.0,True,0.2588602523171001,0.2608602706263006,0.34010433836862414
1,1,111,0.08338160893905101,2.0,False,0.24249491600191797,0.2395988184217488,0.3310376073104115
1,1,112,0.06187540371808741,2.0,False,0.22721686471944608,0.22772310862485984,0.33672377545267407
1,1,113,0.040821994520255166,2.0,True,0.2129499294551615,0.21113547662611784,0.3322299265559928
1,1,114,0.020202707317519466,2.0,False,0.1996237272052357,0.19910112305012184,0.3342176790972044
1,1,115,-0.0,2.0,False,0.18717315321235095,0.18578189104325124,0.3323231038624185
1,1,116,-0.01980262729617973,2.0,True,0.1755379285806502,0.1745329894531492,0.3327211817400564
1,1,117,-0.03922071315328133,2.0,False,0.1646621956937367,0.16428496753774194,0.3335989052944671
1,1,118,-0.058268908123975824,2.0,False,0.1544941550758112,0.1548455374038565,0.33471217886939336
1,1,119,-0.0769610411361284,2.0,True,0.1449857383385847,0.14477676369085124,0.333406601241385
1,1,120,-0.09531017980432493,2.0,False,0.1360923126852429,0.13603514996411487,0.33347010560335255
1,1,121,-0.11332868530700327,2.0,False,0.12777241312936022,0.1286633899126466,0.3351376522627721
1,1,122,-0.1310282624064042,2.0,True,0.1199874991570779,0.11983459187300939,0.3328597621803226
1,1,123,-0.14842000511827322,2.0,False,0.11270173303594061,0.11132140938303517,0.3301337363462873
1,1,124,-0.16551443847757333,2.0,False,0.10588177737049048,0.10508450010787532,0.3311262290638682
1,1,125,-0.1823215567939546,2.0,True,0.09949660983686504,0.0995970079936296,0.3328565912321188
