symbol,trade_date,expiry_date,maturity,log_forward_moneyness,strike,heston_price_adjusted,heston_iv,value_origin
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.1375,318.09237094878193,0.8947006171072189,0.27528656173766586,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.125,322.0934804222067,1.1420414069131652,0.27064255686323657,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.11249999999999999,326.14491765725165,1.4563321980789397,0.2660588406503115,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.09999999999999998,330.2473156992276,1.8548589868596537,0.2615704310454058,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.0875,334.40131555617495,2.358805759658992,0.2572216981411567,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.07499999999999998,338.60756629902266,2.9937262723674394,0.2530679625705924,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.0625,342.86672516300706,3.789765306433196,0.24917666643805908,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.04999999999999999,347.1794576503659,4.781379791224765,0.2456274581798205,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.03749999999999998,351.54643763432483,6.0062354800689945,0.24251023926801868,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.024999999999999994,355.96834746439083,7.502963744072531,0.23992010391863478,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,-0.012499999999999983,360.4458780729713,9.307664709684104,0.23794851687317986,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.0,364.9797290833336,11.449514087247849,0.2366713546323691,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.012500000000000011,369.5706089189222,9.337682830110822,0.2361364018055585,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.025000000000000022,374.2192349140516,7.526886310221215,0.2363544019818944,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.03750000000000003,378.9263334259913,6.006014207172214,0.2372972433405045,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.050000000000000044,383.6926399484604,4.7520920478492314,0.23890400849997528,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.0625,388.5188992265501,3.7344201775413666,0.2410922680619339,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.07500000000000001,393.4058653730919,2.919009570882544,0.24377047285832787,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
NTPC,2026-06-18,2026-07-28,0.1095890410958904,0.08750000000000002,398.3543019864887,2.2722183224775065,0.24684814035615799,HESTON_MODEL_GENERATED_NOT_MARKET_DATA
