tau_days,S,BS,DH,PINN,SH
365.0,83.65,2.1212215148019355,1.98184537195487,1.982548286949734,1.999191162519834
365.0,83.8,2.155763898035225,2.0165916708624794,2.0173050046116554,2.0341129995276925
365.0,83.95,2.1906947840127633,2.0517540742349794,2.0524779490681335,2.0694515038012185
365.0,84.1,2.22601588753152,2.08733438135726,2.088068909297837,2.105208457872545
365.0,84.25,2.261728899704347,2.1233343594803773,2.124079641872285,2.1413856119872046
365.0,84.4,2.2978354877492424,2.159755743602822,2.1605118707510376,2.1779846838894223
365.0,84.55,2.3343372947844805,2.1966002362617565,2.197367287087501,2.215007358617302
365.0,84.7,2.371235939629618,2.2338695073340227,2.234647549045346,2.252455288308152
365.0,84.85,2.4085330166122754,2.2715651938469827,2.272354281625434,2.290330092013677
365.0,85.0,2.446230095380898,2.3096888997992764,2.3104890765033317,2.3286333555252297
365.0,85.15,2.4843287207233478,2.3482421959912982,2.3490534918771955,2.367366631208936
365.0,85.3,2.5228304123914205,2.387226619865405,2.3880490523261106,2.4065314378507376
365.0,85.45,2.5617366649313484,2.4266436753559515,2.4274772486787386,2.446129260511319
365.0,85.6,2.6010489475200624,2.466494832748918,2.467339537892199,2.4861615503907473
365.0,85.75,2.640768703807651,2.506781528551218,2.507637342941192,2.526629724703059
365.0,85.9,2.680897351765434,2.5475051653695924,2.5483720527171445,2.567535166560341
365.0,86.05,2.721436283540262,2.5886671117990496,2.589545021937441,2.6088792248666786
365.0,86.2,2.7623868653145975,2.630268702320812,2.6311575710645227,2.650663214221565
365.0,86.35,2.8037504371725377,2.6723112372096116,2.6732109862348183,2.692888414832888
365.0,86.5,2.845528312971823,2.714795982450458,2.715706519197396,2.7355560724394117
365.0,86.65,2.8877217802217165,2.75772416966461,2.7586453872622156,2.7786673982426127
365.0,86.8,2.9303320999668396,2.8010969960448375,2.8020287732578817,2.822223568847901
365.0,86.95,2.9733605066768374,2.8449156242997917,2.84585782549877,2.8662257262150064
365.0,87.1,3.0168082081420677,2.889181182607521,2.89013365776139,2.9106749776176346
365.0,87.25,3.0606763853750034,2.9338947645778894,2.9348573492699424,2.9555723956120956
365.0,87.4,3.1049661925175704,2.979057429223975,2.980029944690758,3.0009190180150163
365.0,87.55,3.149678756754348,3.0246702009422792,3.0256524541357415,3.0467158478899194
365.0,87.7,3.1948151782315666,3.0707340695017242,3.071725853174479,3.092963853542641
365.0,87.85,3.2403765299818468,3.117249990041181,3.1182510828548917,3.1396639685254124
365.0,88.0,3.2863638578547985,3.164218883075742,3.165229049732469,3.1868170916496354
365.0,88.15,3.332778180453313,3.2116416345112073,3.212660625907683,3.234424087007127
365.0,88.3,3.3796204890755432,3.2595190956672213,3.260546649071641,3.282485783999788
365.0,88.45,3.4268917476627263,3.3078520833084233,3.308887922559737,3.3310029773776413
365.0,88.6,3.4745928927523995,3.3566413796838597,3.3576852154131447,3.3799764272849235
365.0,88.75,3.522724833437533,3.405887732574507,3.406939262448076,3.429406859314506
365.0,88.9,3.5712884513310272,3.4555918553486253,3.4566507643325086,3.4792949645700344
365.0,89.05,3.620284600535893,3.5057544270250074,3.506820387670417,3.529641399736136
365.0,89.2,3.6697141076209197,3.556376092343993,3.5574487650932154,3.5804467871563315
365.0,89.35,3.7195777716018217,3.6074574618459634,3.6085364953582717,3.6317117149184903
365.0,89.5,3.7698763639278217,3.6589991119575136,3.6600841434543896,3.683436736947922
365.0,89.65,3.8206106284736028,3.711001585084847,3.712092240714082,3.7356223731078204
365.0,89.8,3.871781281536725,3.763465389714533,3.764561284932447,3.7882691093069374
365.0,89.95,3.923389011840244,3.816391000521374,3.817491740492548,3.8413773976145027
365.0,90.1,3.9754344805406183,3.869778858483287,3.870884038497061,3.894947656382056
365.0,90.25,4.027918321240941,3.9236293710031163,3.9247385769061784,3.9489802703723007
365.0,90.4,4.0808411400091655,3.977942912037186,3.97905572068139,4.003475590894623
365.0,90.55,4.134203515401616,4.032719822230569,4.033835801935223,4.058433935947313
365.0,90.7,4.188005998491534,4.087960409058845,4.089079120086677,4.113855590366335
365.0,90.85,4.24224911290257,4.143664946976252,4.144785942022151,4.1697408059803855
365.0,91.0,4.29693335484738,4.199833677570194,4.200956502261848,4.226089801772325
365.0,91.15,4.352059193170996,4.25646680972176,4.257591003131376,4.282902764046652
365.0,91.3,4.407627069399235,4.313564519772461,4.314689614938489,4.340179846602996
365.0,91.45,4.463637397791699,4.371126951696704,4.37225247615484,4.397921170915518
365.0,91.6,4.520090565399781,4.429154217280086,4.430279693602415,4.456126826317973
365.0,91.75,4.576986932129153,4.4876463963033855,4.488771342644843,4.514796870194401
365.0,91.9,4.634326830806993,4.546603536731972,4.547727467383087,4.573931328175334
365.0,92.05,4.692110567253802,4.606025654910624,4.607148080855622,4.633530194339204
365.0,92.2,4.750338420359697,4.665912735763687,4.667033165242887,4.693593431419137
365.0,92.35,4.809010642165221,4.726264733000214,4.72738267207585,4.7541209710146175
365.0,92.5,4.868127457946521,4.787081569324181,4.788196522448587,4.815112713808277
365.0,92.65,4.927689066304783,4.848363136649583,4.849474607234743,4.876568529787284
365.0,92.8,4.987695639260137,4.910109296320149,4.911216787307787,4.938488258469598
365.0,92.95,5.048147322349614,4.972319879333846,4.973422893764862,5.000871709134601
365.0,93.1,5.1090442347292955,5.034994686571659,5.036092728154099,5.06371866105825
365.0,93.25,5.170386469280568,5.098133489030819,5.099226062705459,5.127028863752388
365.0,93.4,5.2321740927203875,5.161736028062293,5.162822640564701,5.190802037208312
365.0,93.55,5.29440714571548,5.22580201561222,5.226882176030614,5.255037872144239
365.0,93.7,5.357085643000533,5.290331134467433,5.291404354795254,5.319736030256755
365.0,93.85,5.420209573500017,5.355323038504776,5.3563888341871175,5.384896144475908
365.0,94.0,5.483778900453977,5.4207773529440795,5.421835243417175,5.450517819224034
365.0,94.15,5.547793561547365,5.486693674604785,5.487743183827584,5.516600630677951
365.0,94.3,5.612253469043089,5.553071572165979,5.554112229143071,5.583144127034607
365.0,94.45,5.6771585099185415,5.619910586429766,5.6209419257248046,5.650147828779914
365.0,94.6,5.742508546005745,5.687210230587886,5.6882317928266835,5.717611228960786
365.0,94.75,5.808303414134697,5.7549699904913005,5.755981322854006,5.785533793459964
365.0,94.9,5.874542926280365,5.823189324922899,5.824189981624281,5.8539149612739365
365.0,95.05,5.9412268697126835,5.891867665872901,5.89285720863022,5.922754144793442
365.0,95.2,6.008355007149977,5.961004418817079,5.961982417304844,5.992050730086632
365.0,95.35,6.075927076915353,6.03059896299749,6.031564995288358,6.061804077184734
365.0,95.5,6.143942793096417,6.100650651705803,6.101604304697133,6.132013520370099
365.0,95.65,6.212401845707711,6.171158812568821,6.172099682394272,6.202678368466473
365.0,95.8,6.281303900856313,6.242122747836458,6.243050440261975,6.273797905131442
365.0,95.95,6.350648600910199,6.313541734671643,6.314455865475516,6.34537138915088
365.0,96.1,6.420435564669467,6.385415025442405,6.386315220778719,6.417398054735265
365.0,96.25,6.49066438754026,6.457741848015743,6.458627744760953,6.489877111817907
365.0,96.4,6.56133464171135,6.530521406053364,6.531392652135422,6.5628077463546886
365.0,96.55,6.632445876333383,6.603752879309078,6.604609134018859,6.636189120625546
365.0,96.7,6.703997617700584,6.677435423927779,6.678276358212388,6.710020373537277
365.0,96.85,6.775989369434935,6.751568172745807,6.752393469483548,6.784300620927731
365.0,97.0,6.848420612672799,6.8261502355928805,6.826959589849486,6.859028955871357
365.0,97.15,6.921290806253776,6.901180699595011,6.901973818861022,6.934204448985671
365.0,97.3,6.994599386911927,6.976658629478759,6.977435233887816,7.009826148738965
365.0,97.45,7.068345769469071,7.052583067876474,7.053342890404365,7.085893081758814
365.0,97.6,7.142529347030306,7.128953035632477,7.129695822276766,7.162404253141479
365.0,97.75,7.21714949118151,7.205767532110131,7.206493042050333,7.2393586467620255
365.0,97.9,7.292205552188885,7.283025535499631,7.2837335412378215,7.316755225585064
365.0,98.05,7.367696859200357,7.360726003126346,7.36141629060833,7.394592931976005
365.0,98.2,7.4436227204488805,7.438867871759986,7.439540240476803,7.472870688012838
365.0,98.35,7.519982423457527,7.517450057923939,7.518104320993924,7.551587395798078
365.0,98.5,7.596775235246299,7.596471458205176,7.597107442436612,7.63074193777127
365.0,98.65,7.674000402540509,7.675930949564286,7.676548495498795,7.7103331770212415
365.0,98.8,7.751657151980934,7.755827389645915,7.756426351582577,7.790359957598883
365.0,98.95,7.829744690335283,7.836159617089037,7.83673986308969,7.8708211048294885
365.0,99.1,7.908262204711316,7.916926451837497,7.917487863713087,7.951715425625361
365.0,99.25,7.987208862771206,7.998126695450326,7.998669168728876,8.033041708797983
365.0,99.4,8.066583812947394,8.079759131411949,8.080282575288154,8.114798725370026
365.0,99.55,8.146386184659502,8.16182252544219,8.162326862709085,8.196985228886994
365.0,99.7,8.22661508853277,8.244315625805958,8.244800792768913,8.279599955728491
365.0,99.85,8.30726961661724,8.327237163622476,8.327703109995909,8.362641625418862
365.0,100.0,8.388348842608412,8.410585853174174,8.411032541961283,8.446108940937409
365.0,100.15,8.46985182206865,8.49436039221491,8.49478779957089,8.530000589027821
365.0,100.3,8.551777592649724,8.578559462277655,8.578967577356803,8.614315240506926
365.0,100.45,8.634125174316164,8.663181728981483,8.663570553768636,8.69905155057276
365.0,100.6,8.716893569569482,8.748225842337751,8.748595391464523,8.784208159111463
365.0,100.75,8.800081763673182,8.833690437055486,8.834040737601761,8.869783691003605
365.0,100.9,8.883688724878553,8.919574132845932,8.919905224127145,8.95577675642925
365.0,101.05,8.96771340465099,9.00587553472603,9.006187468066765,9.04218595117205
365.0,101.2,9.05215473789717,9.09259323332101,9.092886071815393,9.129009856922266
365.0,101.35,9.137011643192462,9.179725805165669,9.179999623425225,9.21624704157842
365.0,101.5,9.222283023009204,9.267271813004788,9.267526696894175,9.303896059547856
365.0,101.65,9.307967763945099,9.355229806092128,9.355465852453477,9.391955452045949
365.0,101.8,9.394064736952206,9.443598320488237,9.443815636854552,9.480423747393928
365.0,101.95,9.480572797566225,9.532375879356886,9.53257458365526,9.569299461315223
365.0,102.1,9.56749078613603,9.621560993260237,9.621741213505278,9.658581097230455
365.0,102.25,9.654817528053485,9.711152160452484,9.711314034430801,9.748267146550816
365.0,102.4,9.742551833983425,9.801147867171949,9.801291542118152,9.838356088969864
365.0,102.55,9.830692500093692,9.89154658793181,9.891672220196755,9.928846392753671
365.0,102.69999999999999,9.919238308285403,9.982346785809085,9.982454540520868,10.019736515029411
365.0,102.85,10.008188026423154,10.07354691273217,10.073636963450634,10.111024902072073
365.0,103.0,10.09754040856516,10.165145409766383,10.165217938131754,10.202709989589449
365.0,103.15,10.187294195193452,10.25714070739814,10.257195902774285,10.294790203005377
365.0,103.3,10.277448113443844,10.34953122581709,10.34956928493025,10.38726395774104
365.0,103.44999999999999,10.36800087733581,10.442315375196667,10.44233650177002,10.480129659494416
365.0,103.6,10.458951188002148,10.535491555972529,10.535495960357537,10.57338570451778
365.0,103.75,10.550297733918303,10.629058159119282,10.629046057924167,10.66703047989319
365.0,103.9,10.642039191131525,10.723013566425342,10.722985182141331,10.761062363806017
365.0,104.05,10.734174223489596,10.817356150765544,10.81731171139168,10.855479725816512
365.0,104.19999999999999,10.826701482869186,10.912084276372061,10.91202401503902,10.950280927128981
365.0,104.35,10.919619609403806,11.007196299103144,11.00712045369659,11.045464320859285
365.0,104.5,11.01292723171122,11.102690566709697,11.10259937949394,11.141028252299812
365.0,104.65,11.10662296712045,11.198565419099962,11.198459136342299,11.236971059182451
365.0,104.8,11.200705421898139,11.29481918860188,11.294698060198337,11.333291071939444
365.0,104.94999999999999,11.295173191474333,11.391450200223417,11.39131447932627,11.429986613961777
365.0,105.1,11.390024860667745,11.488456771910728,11.488306714558355,11.527056001855549
365.0,105.25,11.485259003910159,11.585837214803862,11.585673079553638,11.624497545695862
365.0,105.4,11.58087418547019,11.68358983349056,11.683411881055006,11.722309549278625
365.0,105.55,11.676868959676444,11.781712926257516,11.781521419144326,11.820490310369719
365.0,105.69999999999999,11.773241871139751,11.880204785339574,11.879999987495992,11.919038120952195
365.0,105.85,11.869991454974489,11.979063697166367,11.978845873628341,12.01795126747078
365.0,106.0,11.9671162370194,12.078287942606893,12.07805735915333,12.11722803107412
365.0,106.15,12.06461473405703,12.17787579721152,12.177632720024222,12.21686668785472
365.0,106.3,12.162485454032748,12.277825531451684,12.277570226781275,12.316865509086213
365.0,106.44999999999999,12.260726896272473,12.378135410957361,12.377868144795496,12.417222761458481
365.0,106.6,12.359337551699587,12.478803696751903,12.478524734510234,12.51793670731008
365.0,106.75,12.458315903050634,12.579828645484506,12.579538251680713,12.619005604858282
365.0,106.9,12.557660425090317,12.68120850966043,12.680906947611499,12.720427708426735
365.0,107.05,12.657369584825023,12.782941537868465,12.78262906939177,12.822201268670435
365.0,107.19999999999999,12.757441841715575,12.885025975006293,12.8847028601284,12.924324532798403
365.0,107.35,12.857875647888648,12.987460062503068,12.98712655917687,13.026795744793722
365.0,107.5,12.958669448347106,13.090242038539692,13.089898402369826,13.129613145631033
365.0,107.65,13.059821681179095,13.193370138266548,13.193016622243508,13.23277497349165
365.0,107.8,13.161330777766057,13.296842594018715,13.296479448261694,13.336279463975897
365.0,107.94999999999999,13.263195162989266,13.40065763552879,13.400285107037513,13.440124850313222
365.0,108.1,13.365413255435433,13.504813490137026,13.504431822552746,13.544309363569463
365.0,108.25,13.467983467600645,13.609308382999057,13.608917816374808,13.64883123285175
365.0,108.4,13.57090420609331,13.714140537291104,13.713741307871302,13.75368868551078
365.0,108.55,13.67417387183556,13.819308174412644,13.818900514422145,13.858879947340533
365.0,108.69999999999999,13.777790860263488,13.92480951418649,13.924393651629277,13.964403242775566
365.0,108.85,13.881753561525757,14.030642775056446,14.030218933523868,14.070256795085381
365.0,109.0,13.986060360681048,14.136806174282317,14.136374572770976,14.176438826566743
365.0,109.15,14.090709637893953,14.243297928132451,14.242858780871865,14.282947558733039
365.0,109.3,14.195699768629463,14.350116252073759,14.349669768363531,14.38978121250124
365.0,109.44999999999999,14.301029123846035,14.457259360959121,14.456805745016101,14.496938008376311
365.0,109.6,14.4066960701872,14.56472546921239,14.564264920027153,14.604416166633058
365.0,109.75,14.512698970171423,14.672512791010675,14.672045502213912,14.712213907495345
365.0,109.9,14.619036182380881,14.780619540464304,14.780145700202565,14.82032945131289
365.0,110.05,14.725706061648474,14.889043931794088,14.888563722615272,14.92876101873548
365.0,110.19999999999999,14.832706959243131,14.997784179506196,14.997297778254287,15.037506830884528
365.0,110.35,14.940037223053993,15.106838498564443,15.106346076283677,15.14656510952237
365.0,110.5,15.047695197772567,15.216205104560041,15.215706826408292,15.255934077218809
365.0,110.65,15.155679225073603,15.325882213878973,15.325378239050247,15.365611957515142
365.0,110.8,15.263987643794252,15.435868043866622,15.43535852552267,15.47559697508582
365.0,110.94999999999999,15.372618790111678,15.546160812990333,15.545645898200867,15.585887355897594
365.0,111.1,15.481570997718897,15.656758740998876,15.656238570690876,15.696481327366016
365.0,111.25,15.590842597999146,15.767660049080098,15.767134757995311,15.807377118509603
365.0,111.4,15.700431920198541,15.878862960015605,15.878332676676719,15.918572960101544
365.0,111.55,15.810337291597088,15.990365698333234,15.989830545018114,16.030067084818754
365.0,111.69999999999999,15.92055703767803,16.10216649045703,16.10162658318115,16.141857727388853
365.0,111.85,16.031089482295453,16.214263564854758,16.213719013361338,16.25394312473419
365.0,112.0,16.14193294784029,16.326655152182973,16.32610605994089,16.366321516113906
365.0,112.15,16.2530857554047,16.43933948542974,16.438785949638945,16.478991143263396
365.0,112.3,16.364546224944416,16.552314800054894,16.551756911659034,16.591950250531276
365.0,112.44999999999999,16.47631267543993,16.66557933412796,16.665017177834038,16.70519708501414
365.0,112.6,16.58838342505544,16.77913132846364,16.778564982768643,16.818729896688897
365.0,112.75,16.700756791296342,16.8929690267549,16.89239856397904,16.93254693854257
365.0,112.9,16.813431091164937,17.007090675703832,17.006516162030103,17.046646466700015
365.0,113.05,16.926404641314466,17.121494525150055,17.120916020670155,17.16102674054912
365.0,113.19999999999999,17.03967575820131,17.236178828196866,17.235596386962992,17.27568602286384
365.0,113.35,17.15324275823554,17.351141841335,17.350555511417497,17.390622579924734
365.0,113.5,17.267103957929628,17.46638182456425,17.465791648114656,17.505834681637424
365.0,113.65,17.38125767404548,17.5818970415125,17.581303054832077,17.621320601648524
365.0,113.8,17.495702223739706,17.697685759552854,17.69708799316611,17.73707861745966
365.0,113.94999999999999,17.61043592470721,17.81374624991831,17.8131447286514,17.85310701053899
365.0,114.1,17.72545709532277,17.93007678781423,17.929471530877947,17.969404066430506
365.0,114.25,17.84076405478126,18.04667565252849,18.04606667360584,18.08596807486133
365.0,114.4,17.956355123235657,18.163541127539666,18.162928434877465,18.202797329846618
365.0,114.55,18.07222862193375,18.280671500622876,18.280055097127345,18.319890129792334
365.0,114.69999999999999,18.18838287335276,18.39806506395341,18.39744494728965,18.437244777596064
365.0,114.85,18.304816201332297,18.515720114208342,18.515096276903186,18.554859580745344
365.0,115.0,18.421526931205623,18.633634952665858,18.633007382214203,18.672732851414253
365.0,115.15,18.53851338992909,18.751807885302632,18.75117656427675,18.790862906557546
365.0,115.3,18.655773906209788,18.87023722288891,18.869602129050794,18.90924806800305
365.0,115.44999999999999,18.773306810631578,18.98892128108175,18.988282387498018,19.027886662541714
365.0,115.6,18.89111043577931,19.107858380515953,19.107215655675404,19.14677702201582
365.0,115.75,19.009183116361132,19.22704684689309,19.226400254826494,19.265917483404994
365.0,115.9,19.127523189329327,19.346485011068484,19.34583451147039,19.38530638891039
365.0,116.05,19.246128993999196,19.466171209136174,19.465516757488803,19.504942086036728
365.0,116.19999999999999,19.364998872166286,19.586103782511877,19.585445330210625,19.624822927672565
365.0,116.35,19.484131168221932,19.706281078013976,19.705618572494533,19.744947272168304
365.0,116.5,19.603524229266952,19.82670144794257,19.826034832809366,19.865313483412603
365.0,116.65,19.72317640522362,19.94736325015658,19.94669246531244,19.985919930906704
365.0,116.8,19.843086048946056,20.068264848148992,20.06758982992578,20.10676498983687
365.0,116.94999999999999,19.963251516328864,20.18940461112013,20.188725292410325,20.22784704114506
365.0,117.1,20.083671166413794,20.310780914049047,20.310097224438014,20.349164471597668
365.0,117.25,20.204343361495088,20.432392137763124,20.431704003661878,20.47071567385228
365.0,117.4,20.325266467222914,20.554236669005867,20.553544013784197,20.592499046523066
365.0,117.55,20.446438852704986,20.676312900502722,20.6756156446227,20.714512994243886
365.0,117.69999999999999,20.567858890606935,20.798619231025256,20.79791729217473,20.836755927729982
365.0,117.85,20.68952495725042,20.921154065453553,20.920447358679628,20.959226263837735
365.0,118.0,20.811435432710052,21.043915814836637,21.04320425267905,21.081922425622615
365.0,118.15,20.933588700908242,21.166902896451457,21.166186389075587,21.204842842395834
365.0,118.3,21.055983149708865,21.29011373385998,21.289392189189503,21.327985949778668
365.0,118.44999999999999,21.17861717100884,21.413546756964582,21.412820080813525,21.451350189755786
365.0,118.6,21.301489160828222,21.537200402061888,21.53646849826614,21.57493401072641
365.0,118.75,21.42459751939879,21.661073111894723,21.660335882442627,21.6987358675541
365.0,118.9,21.547940651250723,21.78516333570268,21.78442068086496,21.822754221614794
365.0,119.05,21.671516965297954,21.909469529270915,21.908721347729468,21.946987540843487
365.0,119.19999999999999,21.795324874921757,22.033990154977328,22.0332363439531,22.07143429977908
365.0,119.35,21.91936279805276,22.158723681838303,22.15796413721788,22.196092979607798
365.0,119.5,22.04362915725129,22.28366858555271,22.28290320201383,22.320962068205038
365.0,119.65,22.168122379786304,22.40882334854452,22.408052019680078,22.446040060175793
365.0,119.8,22.292840897712594,22.53418646000375,22.533409078444617,22.571325456893508
365.0,119.94999999999999,22.417783147946583,22.65975641592608,22.658972873462282,22.696816766537435
365.0,120.1,22.54294757234041,22.7855317191509,22.78474190685132,22.822512504128685
365.0,120.25,22.66833261775444,22.911510879397724,22.910714687728273,22.94841119156461
365.0,120.4,22.79393673612855,23.037692413301556,23.03688973224148,23.074511357652042
365.0,120.55,22.91975838455149,23.164074844446432,23.163265563603122,23.200811538138936
365.0,120.69999999999999,23.0457960253291,23.29065670339776,23.289840712119645,23.327310275744644
365.0,120.85,23.17204812605075,23.41743652773342,23.41661371522098,23.454006120189135
365.0,121.0,23.29851315965433,23.544412862073003,23.543583117488094,23.580897628220374
365.0,121.15,23.425189604490004,23.671584258106268,23.670747470679327,23.707983363640817
365.0,121.3,23.55207594438219,23.798949274619964,23.798105333755295,23.835261897332472
365.0,121.44999999999999,23.679170668690176,23.926506477523386,23.925655272902528,23.962731807280484
365.0,121.6,23.806472272367504,24.054254439872622,24.053395861555668,24.09039167859587
365.0,121.75,23.933979256019594,24.182191741893718,24.181325680418333,24.218240103536658
365.0,121.9,24.06169012596011,24.310316971004188,24.30944331748293,24.34627568152788
365.0,122.05,24.189603394265916,24.438628721833773,24.437747368048964,24.474497019180518
365.0,122.19999999999999,24.317717578830667,24.567125596243702,24.566236434740226,24.60290273030916
365.0,122.35,24.446031203416972,24.695806203344706,24.694909127520773,24.73149143594841
365.0,122.5,24.574542797707057,24.82466915951405,24.82376406370964,24.860261764368293
365.0,122.65,24.70325089735232,24.953713088411284,24.952799867994404,24.989212351088405
365.0,122.8,24.832154044021305,25.082936620992875,25.082015172443725,25.11834183889111
365.0,122.94999999999999,24.961250785446538,25.21233839552574,25.21140861651851,25.24764887783345
365.0,123.1,25.090539675469913,25.341917057599687,25.340978847082155,25.37713212525819
365.0,123.25,25.220019274086606,25.471671260138567,25.470724518409572,25.506790245803558
365.0,123.4,25.349688147488127,25.601599663410724,25.600644292195298,25.63662191141214
365.0,123.55,25.479544868103726,25.731700935038063,25.73073683756039,25.766625801338765
365.0,123.69999999999999,25.609588014640508,25.86197375000424,25.861000831058288,25.896800602157143
365.0,123.85,25.739816172122648,25.99241679066187,25.991434956679882,26.02714500776587
365.0,124.0,25.870227931928863,26.123028746738505,26.122037905857223,26.157657719393086
365.0,124.15,26.000821891828988,26.25380831534196,26.252808377466593,26.28833744560051
365.0,124.3,26.131596656019262,26.384754200964355,26.38374507783039,26.419182902286256
365.0,124.44999999999999,26.262550835156347,26.515865115485425,26.51484672071828,26.550192812687026
365.0,124.6,26.393683046390112,26.647139778174896,26.64611202734709,26.681365907379067
365.0,124.75,26.52499191339542,26.778576915693627,26.777539726380187,26.812700924278445
365.0,124.9,26.656476066402423,26.91017526209435,26.90912855392575,26.94419660864048
365.0,125.05,26.788134142225992,27.041933558821086,27.040877253534095,27.075851713058146
365.0,125.19999999999999,26.919964784293946,27.173850554707982,27.172784576194424,27.207664997459798
365.0,125.35,27.051966642673964,27.305925005977162,27.304849280330505,27.339635229106
365.0,125.5,27.184138374099582,27.438155676235663,27.43707013179549,27.47176118258549
365.0,125.65,27.31647864199487,27.57054133647177,27.56944590386625,27.604041639810426
365.0,125.8,27.44898611649831,27.70308076505036,27.7019753772365,27.736475390010895
365.0,125.94999999999999,27.58165947448532,27.835772747707505,27.83465734000953,27.869061229728533
365.0,126.1,27.714497399589835,27.968616077544382,27.96749058768998,28.00179796280951
365.0,126.25,27.847498582224674,28.101609555020282,28.10047392317488,28.134684400396612
365.0,126.4,27.980661719601223,28.234751987944907,28.233606156743935,28.26771936092089
365.0,126.55,28.113985515747647,28.368042191470067,28.366886106049343,28.400901670092303
365.0,126.69999999999999,28.247468681526367,28.50147898808053,28.500312596104592,28.534230160889845
365.0,126.85,28.38110993465044,28.635061207584155,28.633884459272906,28.66770367355095
365.0,127.0,28.514907999698906,28.768787687101412,28.767600535254612,28.801321055560248
365.0,127.15,28.648861608131238,28.90265727105419,28.90145967107435,28.935081161637573
365.0,127.3,28.782969498300854,29.03666881115401,29.03546072106725,29.06898285372555
365.0,127.44999999999999,28.9172304154674,29.17082116638945,29.16960254686471,29.203025000976332
365.0,127.6,29.051643111808584,29.30511320301309,29.30388401737952,29.33720647973788
365.0,127.75,29.186206346430456,29.43954379452773,29.43830400879031,29.471526173539505
365.0,127.9,29.32091888537736,29.57411182167202,29.57286140452556,29.605982973077037
365.0,128.05,29.455779501640617,29.708816172405623,29.707555095246953,29.7405757761972
365.0,128.2,29.590786975166328,29.84365574189358,29.842383978832178,29.8753034878816
365.0,128.35,29.72594009286274,29.978629432490372,29.97734696035731,30.010165020230147
365.0,128.5,29.86123764860591,30.113736153723103,30.11244295207844,30.145159292443747
365.0,128.65,29.996678443245298,30.248974822274384,30.247670873413007,30.28028523080672
365.0,128.8,30.13226128460816,30.384344361964747,30.383029650920616,30.415541768668668
365.0,128.95,30.267984987503116,30.519843703734225,30.518518218283116,30.55092784642571
365.0,129.1,30.403848373723005,30.65547178562378,30.65413551628465,30.68644241150147
365.0,129.25,30.539850272046877,30.791227552756045,30.789880492790818,30.8220844183272
365.0,129.4,30.675989518241114,30.927109957315547,30.925752102727554,30.957852828321993
365.0,129.55,30.812264955059817,31.06311795852863,31.06174930805966,31.093746609872028
365.0,129.7,30.94867543224462,31.199250522642746,31.197871077768784,31.229764738309616
365.0,129.85,31.08521980652353,31.335506622905598,31.334116387831024,31.365906195892034
365.0,130.0,31.221896941608847,31.47188523954331,31.47048422119418,31.5021699717794
730.0,70.0,1.636858526796334,1.5442428185539518,1.5443096810420283,1.4293469094936269
730.0,70.15,1.6613097492684736,1.5682702717467973,1.5683318618432385,1.452831713238622
730.0,70.3,1.6860146961189038,1.5925588598779685,1.5926152683497918,1.4765857703610867
730.0,70.45,1.710974520101707,1.6171098371847341,1.6171611606648497,1.5006104356596017
730.0,70.6,1.736190364802389,1.641924447441469,1.6419707883569965,1.5249070517714498
730.0,70.75,1.7616633645548287,1.6670039238560297,1.667045390350911,1.549476949051362
730.0,70.9,1.7873946443598483,1.6923494889680732,1.6923861948203895,1.5743214454529981
730.0,71.05,1.8133853198054457,1.7179623545497902,1.7179944190837515,1.599441846413413
730.0,71.2,1.8396364969887309,1.743843721508669,1.7438712695016414,1.6248394447403922
730.0,71.35,1.8661492724396127,1.7699947797926294,1.7700179413771806,1.6505155205027393
730.0,71.5,1.892924733045993,1.7964167082971993,1.796435618858551,1.6764713409233913
730.0,71.65,1.9199639559808765,1.8231106747750825,1.8231254748438994,1.7027081602754943
730.0,71.8,1.9472680086308656,1.8500778357477032,1.850088670888675,1.7292272197813456
730.0,71.95,1.9748379485267422,1.877319336419237,1.877326357115358,1.7560297475142541
730.0,72.1,2.0026748232752705,1.904836310592601,1.904839672125499,1.7831169583032942
730.0,72.25,2.0307796704930525,1.932629880587808,1.9326297429142152,1.8104900536409043
730.0,72.4,2.0591535177417923,1.960701157162485,1.96069768478701,1.8381502215934056
730.0,72.55,2.0877973824654865,1.9890512394345552,1.9890446012789738,1.8660986367143988
730.0,72.7,2.1167122719290297,2.0176812148071614,2.017671584076355,1.8943364599609898
730.0,72.85,2.1458991831586567,2.04659215889581,2.0465797129404852,1.9228648386129013
730.0,73.0,2.1753591028839927,2.075785135457634,2.075770055634047,1.951684906194437
730.0,73.15,2.2050930074817567,2.1052611963228824,2.105243667849701,1.980797782399254
730.0,73.3,2.2351018629211468,2.135021381328626,2.1350015931410495,2.010204573018002
730.0,73.45,2.2653866247108527,2.1650667182545895,2.165044862855909,2.0399063698687305
730.0,73.6,2.2959482378477274,2.195398222761137,2.195374496071916,2.069904250730143
730.0,73.75,2.3267876367670732,2.2260168983295228,2.2259914995344867,2.100199279277646
730.0,73.9,2.357905745294611,2.2569237362041457,2.256896867596983,2.130792505022118
730.0,74.05,2.389303476600029,2.2881197153370914,2.28809158216329,2.161684963251481
730.0,74.2,2.420981733152231,2.3196058023347392,2.3195766126325648,2.192877674975039
730.0,74.35,2.4529414066760395,2.3513829514064826,2.351352915846357,2.2243716468705133
730.0,74.5,2.485183378110721,2.383452104315644,2.3834214360379136,2.2561678712338056
