S,tau_days,C_BS,C_SH,C_DH,C_PINN,SH_minus_DH,BS_minus_DH,PINN_minus_DH,advantage
92.6086956521739,73.93247883153043,0.9248612972631857,0.8550563526068591,0.7831076450204552,0.7829974203017813,0.07194870758640393,0.1417536522427305,-0.00011022471867383477,0.07183848286773009
93.47826086956522,73.93247883153043,1.118400579460741,1.0483652250848683,0.9815087913119213,0.9812079370914009,0.06685643377294703,0.13689178814881975,-0.0003008542205203968,0.06655557955242664
94.34782608695652,73.93247883153043,1.34001259071931,1.271345010532709,1.2123276402020657,1.211829901059344,0.05901737033064336,0.12768495051724416,-0.0004977391427216649,0.058519631187921695
95.21739130434783,73.93247883153043,1.5914076420323566,1.5257433188859375,1.4771592705128234,1.476466925979236,0.04858404837311414,0.11424837151953326,-0.0006923445335873524,0.04789170383952679
96.08695652173913,73.93247883153043,1.8740498534251127,1.8129889506724537,1.7771469365616293,1.7762709000674144,0.03584201411082444,0.0969029168634834,-0.0008760364942148602,0.03496597761660958
96.95652173913044,73.93247883153043,2.1891214334365,2.1341579628905376,2.1129707406593017,2.1119308210651693,0.021187222231235925,0.07615069277719844,-0.0010399195941324102,0.020147302637103515
97.82608695652173,73.93247883153043,2.5374955960267984,2.489953021193567,2.4848562000832914,2.483681000067317,0.005096821110275762,0.05263939594350697,-0.0011752000159743758,0.003921621094301386
98.69565217391305,73.93247883153043,2.9197190697419417,2.880696291739457,2.8925996903485376,2.8913253867110353,-0.011903398609080629,0.02711937939340414,-0.0012743036375022498,0.010629094971578379
99.56521739130434,73.93247883153043,3.3360046413094393,3.306335319885942,3.335607085677494,3.3342745824651328,-0.029271765791551996,0.0003975556319453233,-0.0013325032123612246,0.02793926257919077
100.43478260869566,73.93247883153043,3.7862336636800227,3.7664606596498595,3.8129417004104944,3.8115924090736115,-0.04648104076063486,-0.02670803673047173,-0.0013492913368828852,0.04513174942375198
101.30434782608695,73.93247883153043,4.269967981695269,4.260333496632261,4.323377775595901,4.322049174183607,-0.06304427896364029,-0.05340979390063172,-0.0013286014122941836,0.061715677551346104
102.17391304347825,73.93247883153043,4.786470316212341,4.7869211662162385,4.865456150421401,4.864178617787329,-0.07853498420516214,-0.07898583420905947,-0.0012775326340719317,0.07725745157109021
103.04347826086956,73.93247883153043,5.3347318212123565,5.344938307485109,5.437539307439894,5.436335153905325,-0.09260099995478477,-0.10280748622753766,-0.0012041535345694854,0.09139684642021528
103.91304347826087,73.93247883153043,5.913505301155203,5.932891395265187,6.03786359616933,6.036748119167395,-0.10497220090414228,-0.12435829501412687,-0.001115477001934373,0.1038567239022079
104.78260869565217,73.93247883153043,6.521342451976958,6.549124530882972,6.6645870534476925,6.663570610264925,-0.11546252256472034,-0.1432446014707347,-0.0010164431827677234,0.11444607938195261
105.65217391304347,73.93247883153043,7.1566334650961965,7.191864613433411,7.315831803384961,7.314921750291664,-0.12396718995154998,-0.15919833828876495,-0.0009100530932970585,0.12305713685825292
106.52173913043478,73.93247883153043,7.817647399447795,7.859264322592757,7.98972050623799,7.988922284033944,-0.13045618364523293,-0.1720731067901955,-0.0007982222040459064,0.12965796144118702
107.3913043478261,73.93247883153043,8.502571866856512,8.54944168801641,8.684406720902345,8.683723972492114,-0.1349650328859351,-0.18183485404583344,-0.0006827484102309711,0.13428228447570412
108.26086956521739,73.93247883153043,9.209550772933344,9.260515370127184,9.398099348406562,9.397533394572184,-0.13758397827937863,-0.18854857547321835,-0.0005659538343785186,0.1370180244450001
109.13043478260869,73.93247883153043,9.936719089870298,9.99063510935539,10.129081540061472,10.128630689313638,-0.13844643070608242,-0.19236245019117426,-0.00045085074783379753,0.13799557995824863
110.0,73.93247883153043,10.682233890198594,10.73800709871199,10.875724594631885,10.875383680545669,-0.13771749591989568,-0.19349070443329097,-0.0003409140862160598,0.13737658183367962
110.86956521739131,73.93247883153043,11.444301124675123,11.500914287218226,11.636497447038298,11.6362578009868,-0.1355831598200723,-0.1921963223631753,-0.00023964605149906504,0.13534351376857323
111.73913043478261,73.93247883153043,12.221197868577166,12.277731823985075,12.409972379979882,12.409822265247156,-0.132240555994807,-0.18877451140271617,-0.000150114732726081,0.13209044126208092
112.6086956521739,73.93247883153043,13.011289977649234,13.066938004001013,13.194827581962308,13.194752989593672,-0.12788957796129452,-0.18353760431307364,-7.459236863560648e-05,0.12781498559265891
113.47826086956522,73.93247883153043,13.813045280038468,13.86712117979097,13.989847141489358,13.989832788702227,-0.12272596169838756,-0.17680186145089039,-1.4352787131244327e-05,0.12271160891125632
114.34782608695653,73.93247883153043,14.625042579379347,14.676983163275775,14.793919016790978,14.793949383032762,-0.11693585351520319,-0.16887643741163139,3.036624178420766e-05,0.11690548727341898
115.21739130434783,73.93247883153043,15.445976855351013,15.495339666007421,15.606031460733412,15.606091725288469,-0.11069179472599089,-0.16005460538239902,6.026455505647732e-05,0.11063153017093441
116.08695652173913,73.93247883153043,16.274661122630054,16.321118320668017,16.425268317079333,16.42534510715463,-0.10414999641131573,-0.15060719444927884,7.679007529759474e-05,0.10407320633601813
116.95652173913044,73.93247883153043,17.110025450233657,17.153354799420057,17.25080354110808,17.25088544644621,-0.09744874168802298,-0.1407780908744236,8.190533812779677e-05,0.09736683634989518
117.82608695652173,73.93247883153043,17.951113655153613,17.99118750197613,18.081895237569423,18.081973087832736,-0.09070773559329481,-0.1307815824158105,7.7850263313195e-05,0.09062988532998162
118.69565217391303,73.93247883153043,18.79707817205882,18.83385123390335,18.91787945380317,18.917946383909484,-0.08402821989982101,-0.1208012817443489,6.693010631408924e-05,0.08396128979350692
119.56521739130434,73.93247883153043,19.647173570111836,19.680670238519816,19.758163916593816,19.758215262113062,-0.0774936780739992,-0.11099034648198014,5.1345519246126514e-05,0.07744233255475308
120.43478260869566,73.93247883153043,20.50074914390606,20.531050887611407,20.602221858339664,20.602254929525497,-0.07117097072825729,-0.10147271443360495,3.3071185832511674e-05,0.07113789954242478
121.30434782608695,73.93247883153043,21.357240953064583,21.384474279978352,21.44958604137182,21.449599823061497,-0.0651117613934673,-0.09234508830723698,1.3781689677472286e-05,0.06509797970378983
122.17391304347825,73.93247883153043,22.216163628412364,22.240488944533066,22.299843058453554,22.299837876803895,-0.05935411392048806,-0.08367943004119027,-5.1816496586809535e-06,0.05934893227082938
123.04347826086956,73.93247883153043,23.077102205368778,23.098703797602795,23.15262796214069,23.152605150513992,-0.0539241645378965,-0.07552575677191342,-2.281162669959258e-05,0.05390135291119691
123.91304347826087,73.93247883153043,23.93970419006549,23.958781462923103,24.007619255213573,24.007580842391217,-0.04883779229047036,-0.06791506514808177,-3.841282235583776e-05,0.04879937946811452
124.78260869565217,73.93247883153043,24.80367201268486,24.82043202775596,24.864534258187625,24.864482693702485,-0.04410223043166539,-0.06086224550276498,-5.156448514043177e-05,0.04405066594652496
125.65217391304347,73.93247883153043,25.668755976962483,25.683407279492744,25.723124857362112,25.723062781742566,-0.039717577869367915,-0.05436888039962895,-6.207561954596486e-05,0.03965550224982195
126.52173913043478,73.93247883153043,26.53474777544019,26.547495443631906,26.583173627405973,26.58310368971434,-0.03567818377406695,-0.04842585196578142,-6.99376916344363e-05,0.035608246082432515
127.3913043478261,73.93247883153043,27.401474607140287,27.412516425621444,27.444490315570597,27.444415036726177,-0.03197388994915329,-0.04301570843031044,-7.527884442026789e-05,0.03189861110473302
128.26086956521738,73.93247883153043,28.268793907730057,28.278317545116792,28.306908669796922,28.306830347591617,-0.02859112468012981,-0.03811476206686493,-7.832220530445966e-05,0.02851280247482535
129.1304347826087,73.93247883153043,29.136588681553288,29.14476974108469,29.170283589833534,29.17020424002513,-0.02551384874884377,-0.03369490828024624,-7.934980840573758e-05,0.025434498940438033
130.0,73.93247883153043,30.004763409539763,30.01176421925554,30.03448857864927,30.034409905819434,-0.022724359393730964,-0.029725169109507732,-7.867282983653467e-05,0.02264568656389443
70.0,79.08332173357432,9.996067934380903e-05,2.7807724880535222e-05,1.0168254477305225e-06,9.996960415978616e-07,2.67908994328047e-05,9.894385389607851e-05,-1.7129406132660988e-08,2.677377002667204e-05
70.8695652173913,79.08332173357432,0.00017749593215932473,5.33203840198727e-05,2.54573364333318e-06,2.5151624646852224e-06,5.077465037653952e-05,0.00017495019851599154,-3.0571178647957785e-08,5.0744079197891566e-05
71.73913043478261,79.08332173357432,0.00030801794590172045,9.979878834877386e-05,6.136791571407001e-06,6.090493188402363e-06,9.366199677736686e-05,0.00030188115433031344,-4.629838300463798e-08,9.361569839436222e-05
72.6086956521739,79.08332173357432,0.0005228152625926998,0.00018242190766710708,1.4253066034521027e-05,1.4204946189801357e-05,0.00016816884163258606,0.0005085621965581788,-4.811984471967053e-08,0.00016812072178786638
73.47826086956522,79.08332173357432,0.0008686554056366025,0.0003258102910002913,3.191527717173307e-05,3.192991548036409e-05,0.0002938950138285582,0.0008367401284648695,1.4638308631018668e-08,0.0002938803755199272
74.34782608695652,79.08332173357432,0.0014138495860700605,0.0005688612955114036,6.89457475190915e-05,6.921321607934711e-05,0.0004999155479923121,0.001344903838550969,2.674685602556073e-07,0.0004996480794320565
75.21739130434783,79.08332173357432,0.002255965114738195,0.0009714518055533031,0.00014379443691522165,0.00014477246058812668,0.0008276573686380815,0.0021121706778229736,9.780236729050294e-07,0.0008266793449651765
76.08695652173913,79.08332173357432,0.003531347738660656,0.001623420741868026,0.00028974987602751155,0.00029240289260043745,0.0013336708658405144,0.0032415978626331443,2.653016572925896e-06,0.0013310178492675884
76.95652173913044,79.08332173357432,0.0054265271887317945,0.0026561953023573814,0.0005645297481292262,0.0005706834489069062,0.002091665554228155,0.004861997440602568,6.153700777679978e-06,0.002085511853450475
77.82608695652173,79.08332173357432,0.008191452894534284,0.004257305140690078,0.0010643504897060415,0.0010771471805534063,0.0031929546509840362,0.007127102404828242,1.2796690847364806e-05,0.0031801579601366714
78.69565217391305,79.08332173357432,0.01215434574070949,0.006687825784793581,0.001943503635436264,0.0019678853384006443,0.004744322149357317,0.010210842105273227,2.438170296438025e-05,0.004719940446392937
79.56521739130434,79.08332173357432,0.01773776360257621,0.010302504919757162,0.0034401277915205994,0.0034832005425578655,0.006862377128236562,0.014297635811055611,4.3072751037266134e-05,0.006819304377199296
80.43478260869566,79.08332173357432,0.025475276092560138,0.01557196522675358,0.005908196646883699,0.005979267205617517,0.009663768579869881,0.01956707944567644,7.107055873381823e-05,0.009592698021136062
81.30434782608695,79.08332173357432,0.03602794495311151,0.02310597401628981,0.00985474706592593,0.009964808925895042,0.013251226950363881,0.026173197887185584,0.00011006185996911139,0.01314116509039477
82.17391304347827,79.08332173357432,0.05019963154004789,0.03367636705735795,0.015980141304862562,0.01614065318285827,0.01769622575249539,0.03421949023518533,0.00016051187799570946,0.01753571387449968
83.04347826086956,79.08332173357432,0.06895002369452909,0.04823786708154629,0.02521788683898779,0.0254388448300117,0.023019980242558497,0.043732136855541295,0.00022095799102390956,0.022799022251534587
83.91304347826087,79.08332173357432,0.09340421145853686,0.06794480542745038,0.038769492058849005,0.039057022255165746,0.029175313368601373,0.05463471939968786,0.00028753019631674176,0.02888778317228463
84.78260869565217,79.08332173357432,0.12485766094286924,0.09416169125488075,0.05812929689777998,0.05848322568828279,0.03603239435710077,0.06672836404508925,0.0003539287905028124,0.035678465566597956
85.65217391304348,79.08332173357432,0.1647755480980032,0.12846571383728964,0.08509440372791542,0.08550640867629553,0.043371310109374214,0.07968114437008779,0.00041200494838010415,0.04295930516099411
86.52173913043478,79.08332173357432,0.21478562071333396,0.17263962251636078,0.12175583341041532,0.12220875289857025,0.05088378910594546,0.09302978730291864,0.0004529194881549292,0.05043086961779053
87.3913043478261,79.08332173357432,0.2766640499456039,0.22865398986236007,0.17046876082560336,0.17093740758377662,0.058185229036756714,0.10619528912000054,0.0004686467581732634,0.05771658227858345
88.26086956521739,79.08332173357432,0.35231409519246654,0.2986385813925841,0.2338018961117495,0.23425532447229644,0.06483668528083458,0.11851219908071703,0.00045342836054693136,0.06438325692028765
89.13043478260869,79.08332173357432,0.44373781345703484,0.3848433610049464,0.31446841425595734,0.3148731643664471,0.07037494674898909,0.1292693992010775,0.00040475011048973775,0.06997019663849935
90.0,79.08332173357432,0.5530014661498348,0.48959047170735015,0.4152429114963835,0.4155664633521544,0.07434756021096667,0.13775855465345133,0.0003235518557709316,0.07402400835519574
90.86956521739131,79.08332173357432,0.6821956795419143,0.6152192601360759,0.5388703571516988,0.5390840001753432,0.07634890298437702,0.14332532239021545,0.00021364302364434984,0.07613525996073267
91.73913043478261,79.08332173357432,0.8333917674474822,0.7640269839552922,0.687973714791023,0.6880542976890016,0.07605326916426924,0.14541805265645924,8.058289797863161e-05,0.07597268626629061
92.6086956521739,79.08332173357432,1.0085958976819547,0.9382081962957628,0.864966782423241,0.8648972561995288,0.07324141387252181,0.1436291152587137,-6.952622371214634e-05,0.07317188764880966
93.47826086956522,79.08332173357432,1.2097029555696746,1.1397959100824073,1.0719779467404302,1.071747071141911,0.0678179633419771,0.13772500882924432,-0.00023087559851919792,0.0675870877434579
94.34782608695652,79.08332173357432,1.4384520150842979,1.3706075054230584,1.3107891636432647,1.3103910222433983,0.05981834177979373,0.12766285144103318,-0.00039814139986638075,0.059420200379927346
95.21739130434783,79.08332173357432,1.6963852676218647,1.6321979801930366,1.5827928169363175,1.5822267539053938,0.049405163256719176,0.11359245068554724,-0.0005660630309236581,0.04883910022579552
96.08695652173913,79.08332173357432,1.984812086154991,1.925822604157679,1.8889674152701184,1.888238667148426,0.036855188887560564,0.09584467088487258,-0.0007287481216924352,0.03612644076586813
96.95652173913044,79.08332173357432,2.3047796335456305,2.2524103809423215,2.229871565860088,2.228992346112013,0.022538815082233654,0.0749080676855427,-0.0008792197480746999,0.021659595334158954
97.82608695652173,79.08332173357432,2.657051079980103,2.612549015769599,2.605654448053552,2.604644774739451,0.006894567716047018,0.051396631926551084,-0.0010096733141007341,0.0058848944019462834
98.69565217391305,79.08332173357432,3.042092102318369,3.006481393372131,3.0160801662174896,3.014967558380668,-0.009598772845358816,0.026011936100879485,-0.0011126078368217662,0.00848616500853705
99.56521739130434,79.08332173357432,3.4600659261022733,3.4341129439555194,3.4605628942759026,3.459380388935879,-0.02644995032038322,-0.0004969681736293197,-0.0011825053400236207,0.0252674449803596
100.43478260869566,79.08332173357432,3.910836766996504,3.8950287561757193,3.938209593127844,3.936992301127185,-0.04318083695212449,-0.027372826131339956,-0.0012172920006587873,0.0419635449514657
101.30434782608695,79.08332173357432,4.393981157675999,4.388518909972945,4.447867219855493,4.446648436453821,-0.05934830988254802,-0.053886062179494765,-0.001218783401672141,0.05812952648087588
102.17391304347825,79.08332173357432,4.908806329194427,4.91361025858577,4.9881716763665755,4.986979841558098,-0.0745614177808056,-0.07936534717214894,-0.001191834808477843,0.07336958297232776
103.04347826086956,79.08332173357432,5.4543745674844555,5.469102784378542,5.5575961892511465,5.556453544857758,-0.08849340487260449,-0.10322162176669103,-0.0011426443933881814,0.0873507604792163
103.91304347826087,79.08332173357432,6.029532294398835,6.053608672791499,6.154497306692527,6.15342025606228,-0.10088863390102798,-0.12496501229369184,-0.0010770506302462124,0.09981158327078177
104.78260869565217,79.08332173357432,6.632942530945354,6.66559237099712,6.77715719098108,6.776157678503081,-0.1115648199839594,-0.14421466003572547,-0.0009995124779988984,0.1105653075059605
105.65217391304347,79.08332173357432,7.26311938483891,7.303410097062514,7.423821340371956,7.422908355542336,-0.12041124330944175,-0.160701955533046,-0.0009129848296201004,0.11949825847982165
106.52173913043478,79.08332173357432,7.918463257298069,7.965347515061384,8.09273126944215,8.091911816092871,-0.127383754380765,-0.17426801214408005,-0.0008194533492780209,0.12656430103148697
107.3913043478261,79.08332173357432,8.59729557384266,8.649654566706182,8.782152002015154,8.781431313952186,-0.13249743530897184,-0.1848564281724947,-0.000720688062967767,0.13177674724600408
108.26086956521739,79.08332173357432,9.297891997284399,9.3545767290166,9.490394483185819,9.489775652891208,-0.13581775416921893,-0.19250248590141972,-0.0006188302946110724,0.13519892387460786
109.13043478260869,79.08332173357432,10.018513263882221,10.078382232917892,10.215833201089778,10.215316577086542,-0.13745096817188518,-0.19731993720755625,-0.0005166240032359326,0.13693434416864925
110.0,79.08332173357432,10.757432981783206,10.819385016749667,10.956919432641072,10.956502133605905,-0.13753441589140536,-0.19948645085786687,-0.00041729903516696254,0.1371171168562384
110.86956521739131,79.08332173357432,11.51296193161635,11.575963393268198,11.71219060015707,11.711866370325048,-0.13622720688887213,-0.1992286685407212,-0.0003242298320227377,0.1359029770568494
111.73913043478261,79.08332173357432,12.283468601551686,12.346574574720805,12.480276257723059,12.480035736441154,-0.13370168300225416,-0.19680765617137297,-0.0002405212819045488,0.1334611617203496
112.6086956521739,79.08332173357432,13.067395864651653,13.129765327203216,13.259901226988191,13.259732582115396,-0.13013589978497464,-0.19250536233653825,-0.00016864487279555362,0.1299672549121791
113.47826086956522,79.08332173357432,13.863273858755903,13.924179114635532,14.049886380480428,14.049776182480764,-0.12570726584489655,-0.18661252172452514,-0.0001101979996640523,0.1255970678452325
114.34782608695653,79.08332173357432,14.669729254670708,14.728560147968352,14.849147533843071,14.849081723413876,-0.12058738587471929,-0.17941827917236353,-6.581042919506785e-05,0.12052157544552422
115.21739130434783,79.08332173357432,15.485491195504455,15.541754781448075,15.65669286262817,15.656657677133662,-0.11493808118009419,-0.17120166712371443,-3.5185494507317117e-05,0.11490289568558687
116.08695652173913,79.08332173357432,16.30939425890074,16.362710700216738,16.47161920911646,16.471601966766215,-0.1089085088997237,-0.16222495021572314,-1.7242350246249316e-05,0.10889126654947745
116.95652173913044,79.08332173357432,17.140378836458453,17.190474327535497,17.293107593572643,17.29309727567808,-0.10263326603714518,-0.15272875711418976,-1.0317894563627306e-05,0.10262294814258155
117.82608695652173,79.08332173357432,17.977489343673664,18.024186850527844,18.120418194885172,18.120405805752995,-0.09623134435732794,-0.1429288512115079,-1.2389132177048623e-05,0.09621895522515089
118.69565217391303,79.08332173357432,18.819870672857448,18.86307922503145,18.952885019342038,18.952863734575683,-0.089805794310589,-0.13301434648458965,-2.1284766354767726e-05,0.08978450954423423
119.56521739130434,79.08332173357432,19.66676328457819,19.706466476757818,19.789910434362852,19.789875569225757,-0.08344395760503431,-0.12314714978466057,-3.486513709560768e-05,0.0834090924679387
120.43478260869566,79.08332173357432,20.517497304186048,20.553741570606658,20.63095970684674,20.63090854715464,-0.07721813624008078,-0.11346240266069074,-5.115969209867899e-05,0.0771669765479821
121.30434782608695,79.08332173357432,21.371485952633268,21.404369075088496,21.47555565353622,21.475487194084163,-0.07118657844772258,-0.10406970090295076,-6.845945205569137e-05,0.07111811899566689
122.17391304347825,79.08332173357432,22.2282185984757,22.257878806151357,22.323273483314075,22.323188115533373,-0.0653946771627183,-0.0950548848383761,-8.536778070222795e-05,0.06530930938201607
123.04347826086956,79.08332173357432,23.08725367351172,23.113859595495157,23.173735888347903,23.173635072137763,-0.05987629285274565,-0.08648221483618102,-0.00010081621013924291,0.05977547664260641
123.91304347826087,79.08332173357432,23.94821165034537,23.971953293424765,24.026608422076965,24.02649436856532,-0.05465512865220035,-0.07839677173159387,-0.00011405351164484046,0.054541075140555506
124.78260869565217,79.08332173357432,24.81076823806615,24.831849085787006,24.881595186748637,24.881470570546746,-0.0497461009616309,-0.07082694868248751,-0.0001246162018908592,0.04962148475974004
125.65217391304347,79.08332173357432,25.674647913526478,25.69327817861166,25.738434841092136,25.738302553300116,-0.04515666248047623,-0.0637869275656584,-0.00013228779202023588,0.04502437468845599
126.52173913043478,79.08332173357432,26.539617871216834,26.5560088825701,26.596896929315115,26.596759876534104,-0.040888046745013895,-0.057279058098281155,-0.00013705278101028284,0.04075099396400361
127.3913043478261,79.08332173357432,27.405482444936844,27.419842111963572,27.456778525495967,27.4566394755098,-0.03693641353239485,-0.051296080559122714,-0.00013904998616709463,0.03679736354622776
128.26086956521738,79.08332173357432,28.272078029468958,28.28460729925675,28.31790118223545,28.31776265375232,-0.033293882978700395,-0.045823152766491404,-0.00013852848312723154,0.033155354495573164
129.1304347826087,79.08332173357432,29.13926851015403,29.15015871572915,29.180108168778094,29.179972360488296,-0.029949453048942587,-0.04083965862406558,-0.00013580828979797843,0.02981364475914461
130.0,79.08332173357432,30.006941192345337,30.01637218116643,30.043261981416027,30.043130734419282,-0.026889800249595197,-0.036320789070689585,-0.00013124699674449403,0.026758553252850703
70.0,84.59302156860416,0.00018056561765639314,5.5339025464284794e-05,2.9350771246772127e-06,2.900794924263332e-06,5.240394833960758e-05,0.00017763054053171592,-3.428220041388068e-08,5.23696661391937e-05
70.8695652173913,84.59302156860416,0.0003097822977136664,0.00010197417108672826,6.861261630229999e-06,6.812362634351568e-06,9.511290945649826e-05,0.0003029210360834364,-4.889899587843111e-08,9.506401046061983e-05
71.73913043478261,84.59302156860416,0.0005202128956789488,0.0001837075695394098,1.5486228019510768e-05,1.543986020803491e-05,0.00016822134151989903,0.000504726667659438,-4.6367811475859203e-08,0.00016817497370842318
72.6086956521739,84.59302156860416,0.0008557388388261699,0.0003237043070787389,3.376909053725371e-05,3.3793156540149936e-05,0.0002899352165414852,0.0008219697482889162,2.406600289622823e-08,0.000289911150538589
73.47826086956522,84.59302156860416,0.0013799289040985002,0.0005581635578131815,7.118816920344562e-05,7.146931305180017e-05,0.00048697538860973587,0.0013087407348950546,2.8114384835455314e-07,0.00048669424476138133
74.34782608695652,84.59302156860416,0.0021829060880178305,0.0009422674047130669,0.00014517878730292713,0.00014614687003648065,0.0007970886174101398,0.0020377273007149035,9.680827335535234e-07,0.0007961205346765862
75.21739130434783,84.59302156860416,0.0033897859834864878,0.0015581029394754202,0.00028662122549087324,0.0002891533769639271,0.001271481713984547,0.0031031647579956145,2.532151473053849e-06,0.001268949562511493
76.08695652173913,84.59302156860416,0.0051707497436722615,0.002524868734330484,0.0005481991442657864,0.000553918014522029,0.0019766695900646975,0.004622550599406475,5.718870256242654e-06,0.001970950719808455
76.95652173913044,84.59302156860416,0.0077527110602014625,0.004011580847990468,0.0010165321390111072,0.001028187895688848,0.0029950487089793606,0.0067361789211903556,1.165575667774082e-05,0.00298339295230162
77.82608695652173,84.59302156860416,0.011432405050915173,0.006252330911939907,0.001828934659586121,0.0018508158461349924,0.004423396252353786,0.009603470391329052,2.1881186548871473e-05,0.004401515065804914
78.69565217391305,84.59302156860416,0.016590573514608624,0.009563917658161338,0.0031953991499480625,0.0032336603022032153,0.006368518508213275,0.013395174364660561,3.826115225515287e-05,0.006330257355958123
79.56521739130434,84.59302156860416,0.023706755585130444,0.014365382267406012,0.0054258952155163236,0.005488638118087146,0.008939487051889688,0.01828086036961412,6.274290257082208e-05,0.008876744149318865
80.43478260869566,84.59302156860416,0.03337402882888652,0.0211986482914531,0.008962314600105175,0.009059243264998507,0.012236333691347927,0.02441171422878135,9.69286648933327e-05,0.012139405026454594
81.30434782608695,84.59302156860416,0.04631289920301638,0.03074913181007732,0.014413434620456436,0.014554947762161631,0.016335697189620885,0.03189946458255995,0.00014151314170519555,0.01619418404791569
82.17391304347827,84.59302156860416,0.06338342595124676,0.043864889287794924,0.022590253369343626,0.0227859528630945,0.021274635918451298,0.040793172581903125,0.0001956994937508741,0.021078936424700424
83.04347826086956,84.59302156860416,0.08559460553880752,0.06157265558177956,0.03453815897517029,0.03479492286427993,0.027034496606609268,0.051056446563637226,0.0002567638891096402,0.026777732717499628
83.91304347826087,84.59302156860416,0.11411004038211633,0.08508903591887315,0.051561843886860234,0.0518817943358849,0.03352719203201292,0.0625481964952561,0.0003199504490246641,0.03320724158298825
84.78260869565217,84.59302156860416,0.15024899203840275,0.11582518596834952,0.07523884417586638,0.07561767132990682,0.04058634179248315,0.07501014786253637,0.0003788271540404453,0.0402075146384427
85.65217391304348,84.59302156860416,0.19548206724456915,0.15538355867748246,0.1074181712002015,0.10784428923214033,0.04796538747728096,0.08806389604436765,0.0004261180319388297,0.04753926944534213
86.52173913043478,84.59302156860416,0.2514210044198028,0.20554570903332306,0.15020168866779432,0.15065656146150094,0.05534402036552874,0.10121931575200849,0.00045487279370662326,0.05488914757182212
87.3913043478261,84.59302156860416,0.319802306733587,0.2682506995828071,0.20590752821159247,0.20636722135030477,0.062343171371214645,0.11389477852199453,0.00045969313871230266,0.06188347823250234
88.26086956521739,84.59302156860416,0.4024647881697219,0.3455642918669662,0.27701668984185246,0.2774543579718944,0.06854760202511373,0.12544809832786946,0.00043766813004192384,0.0681099338950718
89.13043478260869,84.59302156860416,0.5013214390534396,0.4396397797281514,0.36610575367037035,0.3664944792559126,0.07353402605778103,0.13521568538306927,0.00038872558554226,0.07314530047223877
90.0,84.59302156860416,0.6183263524285108,0.5526719522389301,0.47577006650851406,0.4760853492726022,0.07690188573041601,0.1425562859199967,0.0003152827640881539,0.07658660296632785
90.86956521739131,84.59302156860416,0.7554377573041768,0.6868462030627067,0.6085426630132553,0.6087639853020022,0.07830354004945139,0.1468950942909215,0.00022132228874682802,0.07808221776070456
91.73913043478261,84.59302156860416,0.9145784560021559,0.8442851777618875,0.7668144422798383,0.7669256776938791,0.07747073548204919,0.14776401372231762,0.00011123541404078896,0.0773595000680084
92.6086956521739,84.59302156860416,1.0975951416733294,1.0269955375585795,0.9527607644349505,0.952749636762583,0.07423477312362903,0.1448343772383789,-1.112767236755019e-05,0.07422364545126148
93.47826086956522,84.59302156860416,1.3062181654410903,1.236817405447877,1.1682787681236086,1.1681359343075346,0.06853863732426846,0.13793939731748162,-0.00014283381607405055,0.06839580350819441
94.34782608695652,84.59302156860416,1.5420233243957036,1.4753788579795262,1.4149385082071309,1.4146569758052605,0.06044034977239532,0.1270848161885727,-0.00028153240187034356,0.060158817370524975
95.21739130434783,84.59302156860416,1.8063971528871965,1.7440574616971634,1.6939496631730409,1.6935250832630753,0.050107798524122504,0.11244748971415564,-0.00042457990996558337,0.04968321861415692
96.08695652173913,84.59302156860416,2.100507028174671,2.0439503690235634,2.0061442392609754,2.005576183580382,0.037806129762588014,0.09436278891369554,-0.0005680556805933712,0.03723807408199464
96.95652173913044,84.59302156860416,2.425277161271198,2.3758539336951885,2.3519745406626127,2.351268333513856,0.023879393032575802,0.07330262060858539,-0.0007062071487569099,0.023173185883818892
97.82608695652173,84.59302156860416,2.7813712529254624,2.7402532313542527,2.731524770404798,2.7306930276515127,0.008728460949454675,0.04984648252066437,-0.0008317427532853472,0.007896718196169328
98.69565217391305,84.59302156860416,3.1691822738541346,3.1373213230903656,3.1445340129486383,3.1435969708630993,-0.007212689858272725,0.024648260905496322,-0.0009370420855390194,0.006275647772733706
99.56521739130434,84.59302156860416,3.5888294990777525,3.566927616735593,3.5904280232616474,3.5894121391370493,-0.02350040652605445,-0.0015985241838949449,-0.0010158841245981876,0.022484522401456264
100.43478260869566,84.59302156860416,4.040162609011744,4.028654289867129,4.06835717393254,4.0672922202762365,-0.039702884065411226,-0.028194564920796417,-0.0010649536563036577,0.03863793040910757
101.30434782608695,84.59302156860416,4.522772382813498,4.521819455339265,4.577238039892262,4.576153602581862,-0.05541858455299753,-0.054465657078764274,-0.0010844373103999772,0.05433414724259755
102.17391304347825,84.59302156860416,5.036007266767391,5.045505579152754,5.115796371103477,5.114718887003655,-0.07029079195072363,-0.07978910433608633,-0.0010774840998220014,0.06921330785090163
103.04347826086956,84.59302156860416,5.578994912258138,5.59859159637885,5.682609560842328,5.681560685750824,-0.0840179644634782,-0.10361464858419023,-0.0010488750915040868,0.08296908937197411
103.91304347826087,84.59302156860416,6.150667649628783,6.179787201156861,6.276147112148712,6.2751435541161085,-0.09635991099185048,-0.12547946251992848,-0.0010035580326031024,0.09535635295924738
104.78260869565217,84.59302156860416,6.749790796997725,6.787667894107981,6.89480799922263,6.893862369823107,-0.10714010511464878,-0.14501720222490544,-0.0009456293995233622,0.10619447571512541
