tau_days,C_DH_FAST_HEAVY,C_PINN_FAST_HEAVY,ATM_IV_pct_FAST_HEAVY,C_DH_SLOW_HEAVY,C_PINN_SLOW_HEAVY,ATM_IV_pct_SLOW_HEAVY
262.49624060150376,7.001972628538672,7.002194427016864,20.723056626440258,8.341514920373461,8.341615643948408,24.700923444893125
264.30827067669173,7.028620067984942,7.02884288118466,20.730697240660692,8.37095775245964,8.371050532861151,24.70331315340845
266.1203007518797,7.055194649586322,7.0554186090475035,20.738316016756816,8.400287463313411,8.400372487281457,24.70564527846922
267.9323308270677,7.0816970438362326,7.081922280939571,20.745912934688448,8.429505252306779,8.429582705930057,24.70792105050291
269.7443609022556,7.108127910013307,7.108354555820151,20.753487978424097,8.458612298492236,8.458682367091564,24.710141668614526
271.5563909774436,7.134487896445729,7.1347160815472686,20.761041135768508,8.487609761068882,8.487672629087642,24.71230830153305
273.36842105263156,7.1607776407674795,7.161007495142818,20.768572398196987,8.516498779835397,8.516554630736618,24.714422088525964
275.18045112781954,7.186997770166926,7.187229423049632,20.776081760697668,8.545280475630312,8.545329491800107,24.716484140282514
276.9924812030075,7.213148901627925,7.213382481380662,20.783569221619345,8.573955950759787,8.573998313417022,24.71849553976543
278.8045112781955,7.239231642163779,7.239467276160793,20.791034782525987,8.602526289413543,8.602562178525416,24.72045734303477
280.61654135338347,7.265246589044338,7.265484403561254,20.798478448057562,8.630992558069211,8.631022152272436,24.722370580043044
282.42857142857144,7.291194330016348,7.2914344501271655,20.80590022579611,8.659355805885449,8.659379282412946,24.72423625540345
284.24060150375936,7.317075443517535,7.317317992998285,20.813300126137943,8.687617065084236,8.687634599697084,24.726055349131894
286.05263157894734,7.342890498884364,7.343135600123343,20.820678162170612,8.715777351322807,8.715789118247066,24.72782881736463
287.8646616541353,7.368640056553987,7.368887830468082,20.82803434955523,8.743837664055294,8.743843835923698,24.7295575930511
289.6766917293233,7.394324668260261,7.394575234217266,20.835368706413366,8.771798986884649,8.771799734682793,24.731242586624262
291.4887218045113,7.41994487722446,7.420198352970875,20.842681253219073,8.799662287905063,8.799657780921958,24.732884686648056
293.30075187969925,7.445501218340395,7.445757719934759,20.849972012694824,8.827428520035102,8.82741892581793,24.7344847604437
295.1127819548872,7.470994218354571,7.471253860105742,20.8572410097121,8.855098621342078,8.855084105654829,24.73604365469538
296.9248120300752,7.49642439604118,7.496687290451631,20.864488271195867,8.88267351535763,8.882654242143559,24.737562196035746
298.7368421052632,7.521792262372418,7.5220585200860945,20.871713826032675,8.910154111385083,8.910130242732711,24.739041191612504
300.5488721804511,7.547098320684064,7.547368050438685,20.87891770498343,8.937541304798602,8.93751300091119,24.74048142963618
302.3609022556391,7.572343066836595,7.572616375420161,20.8860999405983,8.964835977334568,8.964803396502774,24.74188367991051
304.17293233082705,7.597526989371922,7.597803981583265,20.893260567136632,8.992038997375307,8.992002295952965,24.743248694345215
305.98496240601503,7.622650569665945,7.622931348279077,20.900399620488677,9.019151220225474,9.01911055260826,24.74457720745282
307.796992481203,7.647714282077084,7.647998947809162,20.90751713810172,9.046173488381266,9.046129006988195,24.74586993682866
309.609022556391,7.672718594090766,7.673007245573499,20.914613158908384,9.073106631792715,9.0730584870502,24.747127583616543
311.42105263157896,7.697663966460233,7.697956700214606,20.921687723258007,9.099951468119283,9.09989980844776,24.748350832958668
313.23308270676694,7.722550853343568,7.72284776375767,20.928740872851158,9.126708802978916,9.126653774781722,24.749540354432018
315.04511278195486,7.747379702437257,7.747680881747041,20.93577265067628,9.15337943019076,9.153321177845406,24.750696802470326
316.85714285714283,7.772150955106155,7.7724564933790345,20.942783100949224,9.179964132011802,9.179902797863193,24.75182081677323
318.6691729323308,7.796865046510298,7.79717503163142,20.949772269054993,9.206463679367532,9.206399403723275,24.752913022702376
320.4812030075188,7.821522405728326,7.821836923389341,20.956740201492195,9.232878832076818,9.232811753204388,24.753974031665354
322.29323308270676,7.846123455877851,7.846442589568103,20.96368694581911,9.259210339071233,9.25914059319691,24.75500444148724
324.10526315789474,7.870668614232756,7.870992445232708,20.970612550602528,9.28545893860887,9.285386659918352,24.756004836771176
325.9172932330827,7.895158292337568,7.895486899714446,20.977517065368453,9.311625358482967,9.311550679123604,24.756975789247544
327.7293233082707,7.919592896118965,7.919926356724385,20.984400540554272,9.337710316225317,9.337633366309767,24.75791785811248
329.5413533834586,7.943972825994544,7.9443112144640535,20.991263027463734,9.363714519304828,9.363635426916133,24.75883159035593
331.3533834586466,7.968298476978875,7.968641865733364,20.998104578223078,9.389638665321131,9.389557556519135,24.759717521079878
333.16541353383457,7.992570238786967,7.992918698035744,21.00492524573906,9.415483442193556,9.415400441022559,24.76057617380673
334.97744360902254,8.016788495935218,8.017142093680771,21.011725083658675,9.441249528345613,9.441164756843099,24.761408060778827
336.7894736842105,8.040953627839876,8.041312429884126,21.018504146330496,9.46693759288485,9.46685117109145,24.762213683247893
338.6015037593985,8.065066008913258,8.065430078865212,21.02526248876763,9.492548295778741,9.492460341749032,24.762993531757214
340.4135338345865,8.08912600865741,8.08949540794233,21.032000166611855,9.518082288026008,9.517992917840454,24.76374808641431
342.22556390977445,8.113133991755832,8.113508779625489,21.038717236099437,9.543540211824247,9.543449539601855,24.764477817155967
344.03759398496237,8.137090318162798,8.137470551707041,21.045413754028488,9.568922700733351,9.56883083864529,24.76518318400532
345.84962406015035,8.160995343190663,8.161381077350155,21.052089777726888,9.594230379835217,9.594137438119144,24.765864637321076
347.6616541353383,8.18484941759513,8.185240705175007,21.058745365022425,9.619463865889754,9.619369952864835,24.76652261804035
349.4736842105263,8.208652887658468,8.20904977934314,21.065380574213382,9.644623767487143,9.644528989569837,24.767157557912988
351.2857142857143,8.23240609527086,8.232808639639677,21.071995464040555,9.669710685196709,9.669615146917076,24.76776987973022
353.09774436090225,8.256109378009851,8.256517621553611,21.078590093660495,9.694725211712269,9.694629015730923,24.76835999754626
354.90977443609023,8.279763069217866,8.28017705635622,21.085164522619515,9.719667931994247,9.719571179119782,24.768928316893227
356.7218045112782,8.303367498078213,8.303787271177733,21.091718810829153,9.744539423408433,9.744442212615395,24.769475234990406
358.5338345864662,8.326922989689029,8.327348589082085,21.098253018542056,9.769340255861703,9.769242684308956,24.77000114094717
360.3458646616541,8.350429865135828,8.350861329140002,21.104767206329246,9.794070991934573,9.793973154984128,24.770506415960156
362.1578947368421,8.373888441562205,8.37432580650046,21.111261435058125,9.818732187010859,9.818634178247047,24.77099143350493
363.96992481203006,8.397299032239147,8.3977423324604,21.1177357658714,9.843324389404334,9.843226300653344,24.771456559521845
365.78195488721803,8.42066194663259,8.421111214532958,21.1241902601667,9.867848140482693,9.867750061832407,24.771902152597608
367.593984962406,8.44397749046969,8.444432756514084,21.130624979577227,9.892303974788602,9.892205994608764,24.772328564140196
