case,model,bucket,price_RMSE,price_MAE,price_P95,price_max,forward_normalized_price_RMSE,IV_RMSE_volatility_points,IV_valid_quotes,quotes
SMIRK_WEIGHTS_random_02,DH_PINN,K/F_0.90_0.98,1.0552835379976094e-05,7.865165119486106e-06,1.952555760534359e-05,3.320509745102784e-05,1.0552835379976094e-05,0.021130343467787818,132,132
SMIRK_WEIGHTS_random_02,DH_PINN,K/F_0.98_1.02,9.350233937826081e-06,7.172016066916865e-06,1.5897068443612716e-05,3.015539570058734e-05,9.350233937826081e-06,0.004514464827007175,66,66
SMIRK_WEIGHTS_random_02,DH_PINN,K/F_1.02_1.10,8.607839604278188e-06,7.0893947154883524e-06,1.534916236707838e-05,2.2863965383007612e-05,8.607839604278188e-06,0.010098900365073398,132,132
SMIRK_WEIGHTS_random_02,DH_PINN,K/F_1.10_1.30,9.078092938937555e-06,5.9885362142910666e-06,1.97955098577271e-05,2.344507944707086e-05,9.078092938937555e-06,0.09666141614527357,336,347
SMIRK_WEIGHTS_random_02,SH_BEST_FOUND,short,3.3909871758443106e-05,1.8761064876430642e-05,8.35321347797513e-05,0.00010305460681980794,3.3909871758443106e-05,0.5610381476967848,310,335
SMIRK_WEIGHTS_random_02,SH_BEST_FOUND,medium,4.290987859019906e-05,3.5106937331309946e-05,7.634301587597507e-05,9.06468298249169e-05,4.290987859019906e-05,0.19199553300263442,213,213
SMIRK_WEIGHTS_random_02,SH_BEST_FOUND,long,9.090781391104052e-05,8.161199060801938e-05,0.000146772942028639,0.00016182216924764958,9.090781391104052e-05,0.08862007389600061,306,306
SMIRK_WEIGHTS_random_02,SH_BEST_FOUND,very_long,0.00016740140624422328,0.00013760381202884624,0.00033111838490752776,0.0004648581527597062,0.00016740140624422328,0.03816177977785824,152,152
SMIRK_WEIGHTS_random_02,SH_BEST_FOUND,ATM,5.2589216405324054e-05,4.6674398640064786e-05,8.330802562707129e-05,9.083802054926648e-05,5.2589216405324054e-05,0.0325995542553638,49,49
SMIRK_WEIGHTS_random_02,SH_BEST_FOUND,wing,9.643414541651639e-05,6.142645284278579e-05,0.00019748018909087063,0.0004648581527597062,9.643414541651639e-05,0.40110329863830774,634,659
SMIRK_WEIGHTS_random_02,SH_BEST_FOUND,K/F_0.70_0.90,8.595341873522525e-05,5.734837489675881e-05,0.00017100457719673124,0.00024019856660961736,8.595341873522525e-05,0.4398421465422039,315,329
SMIRK_WEIGHTS_random_02,SH_BEST_FOUND,K/F_0.90_0.98,7.70450094417801e-05,6.738219972019797e-05,0.0001276288338144332,0.00017120372138201834,7.70450094417801e-05,0.2040295975575018,132,132
SMIRK_WEIGHTS_random_02,SH_BEST_FOUND,K/F_0.98_1.02,5.420294913511515e-05,4.840704990878028e-05,8.822482624434858e-05,9.737950559213226e-05,5.420294913511515e-05,0.04189591929116408,66,66
SMIRK_WEIGHTS_random_02,SH_BEST_FOUND,K/F_1.02_1.10,5.544367764602639e-05,4.871441195129901e-05,8.8864149869472e-05,0.00010820175030828993,5.544367764602639e-05,0.056866802402017344,132,132
SMIRK_WEIGHTS_random_02,SH_BEST_FOUND,K/F_1.10_1.30,0.00010398289631735963,6.416296704311553e-05,0.0002370662604723961,0.0004648581527597062,0.00010398289631735963,0.349638896061888,336,347
SMIRK_WEIGHTS_random_02,BS_FLAT,short,0.0015192081172554432,0.0008364358779980106,0.003697260660863228,0.004317974858932649,0.0015192081172554432,4.3015651308168295,310,335
SMIRK_WEIGHTS_random_02,BS_FLAT,medium,0.0021639352809382706,0.001618293491772537,0.004028788029765118,0.004321592294852017,0.0021639352809382706,2.5390125517228848,213,213
SMIRK_WEIGHTS_random_02,BS_FLAT,long,0.0014587921132889344,0.0011984881088319794,0.0028086240479334584,0.003355017868441057,0.0014587921132889344,0.9072543570518797,306,306
SMIRK_WEIGHTS_random_02,BS_FLAT,very_long,0.0017906691843526115,0.0016284820226201864,0.0026873183992729252,0.002758828036027283,0.0017906691843526115,0.4442266170335738,152,152
SMIRK_WEIGHTS_random_02,BS_FLAT,ATM,0.003042691818742708,0.002740813470199778,0.004257744239994909,0.004321592294852017,0.003042691818742708,3.012086894942041,49,49
SMIRK_WEIGHTS_random_02,BS_FLAT,wing,0.0011447943884058795,0.0007744970182698238,0.0024197609767778296,0.003191400267633815,0.0011447943884058795,2.5917808274296665,634,659
SMIRK_WEIGHTS_random_02,BS_FLAT,K/F_0.70_0.90,0.0009581598269925615,0.000587905306798326,0.002283594146613606,0.002758828036027283,0.0009581598269925615,1.423250486069347,315,329
SMIRK_WEIGHTS_random_02,BS_FLAT,K/F_0.90_0.98,0.0018630820598106181,0.001600397263549008,0.003147081779275794,0.003640385060421858,0.0018630820598106181,2.6466563513243826,132,132
SMIRK_WEIGHTS_random_02,BS_FLAT,K/F_0.98_1.02,0.002977708007358441,0.0026863341011264326,0.004215055493177758,0.004321592294852017,0.002977708007358441,3.021994878235685,66,66
SMIRK_WEIGHTS_random_02,BS_FLAT,K/F_1.02_1.10,0.0026571479107637234,0.002358231151620193,0.004109172126980617,0.0043199384306984445,0.0026571479107637234,3.2562693220397434,132,132
SMIRK_WEIGHTS_random_02,BS_FLAT,K/F_1.10_1.30,0.0013492911546471482,0.000996862576957953,0.0026928882156210827,0.0033381530395684422,0.0013492911546471482,3.3744388328555495,336,347
SMIRK_WEIGHTS_random_02,BS_TERM,short,9.212076540315154e-05,5.013781982236347e-05,0.00022813661897922447,0.0003571340383716759,9.212076540315154e-05,1.3973070414475997,293,335
SMIRK_WEIGHTS_random_02,BS_TERM,medium,0.00038892390286803506,0.00031390492422476643,0.0007424842523508169,0.0009314027252045332,0.00038892390286803506,1.400041252844274,213,213
SMIRK_WEIGHTS_random_02,BS_TERM,long,0.0008217699110178264,0.000750281317998002,0.001263627459185207,0.0013079134489503152,0.0008217699110178264,0.7541384744447776,306,306
SMIRK_WEIGHTS_random_02,BS_TERM,very_long,0.0006323950222806966,0.0005541972115652422,0.0010679000450747767,0.001179415879276502,0.0006323950222806966,0.19219373898117376,152,152
SMIRK_WEIGHTS_random_02,BS_TERM,ATM,6.333263889958704e-05,5.274898399311757e-05,0.0001128418673322695,0.00013801367749749494,6.333263889958704e-05,0.04626043264214678,49,49
SMIRK_WEIGHTS_random_02,BS_TERM,wing,0.0006231923088949665,0.0004525782067890592,0.0011961023554930674,0.0013079134489503152,0.0006231923088949665,1.3532588498111378,617,659
SMIRK_WEIGHTS_random_02,BS_TERM,K/F_0.70_0.90,0.0007095280606697875,0.0005181718014607259,0.0012590314567483718,0.0013079134489503152,0.0007095280606697875,1.868882688723757,298,329
SMIRK_WEIGHTS_random_02,BS_TERM,K/F_0.90_0.98,0.0004644491461567146,0.00038995800570840346,0.0008352754630447489,0.000978196532976261,0.0004644491461567146,0.46731992318169313,132,132
SMIRK_WEIGHTS_random_02,BS_TERM,K/F_0.98_1.02,9.563026133239972e-05,7.536404546211e-05,0.00020652083410777067,0.00024398522149593482,9.563026133239972e-05,0.06842306189540424,66,66
SMIRK_WEIGHTS_random_02,BS_TERM,K/F_1.02_1.10,0.0003238393688719617,0.0002751072722256375,0.0005922754677546466,0.0006809991290446238,0.0003238393688719617,0.2444202460660463,132,132
SMIRK_WEIGHTS_random_02,BS_TERM,K/F_1.10_1.30,0.0005203199657383478,0.00038686112852248113,0.000907421574240605,0.0009569607339786901,0.0005203199657383478,0.5214691874936179,336,347
SMIRK_WEIGHTS_random_02,BS_SELECTED,short,9.212076540315154e-05,5.013781982236347e-05,0.00022813661897922447,0.0003571340383716759,9.212076540315154e-05,1.3973070414475997,293,335
SMIRK_WEIGHTS_random_02,BS_SELECTED,medium,0.00038892390286803506,0.00031390492422476643,0.0007424842523508169,0.0009314027252045332,0.00038892390286803506,1.400041252844274,213,213
SMIRK_WEIGHTS_random_02,BS_SELECTED,long,0.0008217699110178264,0.000750281317998002,0.001263627459185207,0.0013079134489503152,0.0008217699110178264,0.7541384744447776,306,306
SMIRK_WEIGHTS_random_02,BS_SELECTED,very_long,0.0006323950222806966,0.0005541972115652422,0.0010679000450747767,0.001179415879276502,0.0006323950222806966,0.19219373898117376,152,152
SMIRK_WEIGHTS_random_02,BS_SELECTED,ATM,6.333263889958704e-05,5.274898399311757e-05,0.0001128418673322695,0.00013801367749749494,6.333263889958704e-05,0.04626043264214678,49,49
SMIRK_WEIGHTS_random_02,BS_SELECTED,wing,0.0006231923088949665,0.0004525782067890592,0.0011961023554930674,0.0013079134489503152,0.0006231923088949665,1.3532588498111378,617,659
SMIRK_WEIGHTS_random_02,BS_SELECTED,K/F_0.70_0.90,0.0007095280606697875,0.0005181718014607259,0.0012590314567483718,0.0013079134489503152,0.0007095280606697875,1.868882688723757,298,329
SMIRK_WEIGHTS_random_02,BS_SELECTED,K/F_0.90_0.98,0.0004644491461567146,0.00038995800570840346,0.0008352754630447489,0.000978196532976261,0.0004644491461567146,0.46731992318169313,132,132
SMIRK_WEIGHTS_random_02,BS_SELECTED,K/F_0.98_1.02,9.563026133239972e-05,7.536404546211e-05,0.00020652083410777067,0.00024398522149593482,9.563026133239972e-05,0.06842306189540424,66,66
SMIRK_WEIGHTS_random_02,BS_SELECTED,K/F_1.02_1.10,0.0003238393688719617,0.0002751072722256375,0.0005922754677546466,0.0006809991290446238,0.0003238393688719617,0.2444202460660463,132,132
SMIRK_WEIGHTS_random_02,BS_SELECTED,K/F_1.10_1.30,0.0005203199657383478,0.00038686112852248113,0.000907421574240605,0.0009569607339786901,0.0005203199657383478,0.5214691874936179,336,347
SMIRK_WEIGHTS_random_03,DH_EXACT_TEACHER,short,0.0,0.0,0.0,0.0,0.0,0.0,252,335
SMIRK_WEIGHTS_random_03,DH_EXACT_TEACHER,medium,0.0,0.0,0.0,0.0,0.0,0.0,213,213
SMIRK_WEIGHTS_random_03,DH_EXACT_TEACHER,long,0.0,0.0,0.0,0.0,0.0,0.0,306,306
SMIRK_WEIGHTS_random_03,DH_EXACT_TEACHER,very_long,0.0,0.0,0.0,0.0,0.0,0.0,152,152
SMIRK_WEIGHTS_random_03,DH_EXACT_TEACHER,ATM,0.0,0.0,0.0,0.0,0.0,0.0,49,49
SMIRK_WEIGHTS_random_03,DH_EXACT_TEACHER,wing,0.0,0.0,0.0,0.0,0.0,0.0,576,659
SMIRK_WEIGHTS_random_03,DH_EXACT_TEACHER,K/F_0.70_0.90,0.0,0.0,0.0,0.0,0.0,0.0,290,329
SMIRK_WEIGHTS_random_03,DH_EXACT_TEACHER,K/F_0.90_0.98,0.0,0.0,0.0,0.0,0.0,0.0,132,132
SMIRK_WEIGHTS_random_03,DH_EXACT_TEACHER,K/F_0.98_1.02,0.0,0.0,0.0,0.0,0.0,0.0,66,66
SMIRK_WEIGHTS_random_03,DH_EXACT_TEACHER,K/F_1.02_1.10,0.0,0.0,0.0,0.0,0.0,0.0,132,132
SMIRK_WEIGHTS_random_03,DH_EXACT_TEACHER,K/F_1.10_1.30,0.0,0.0,0.0,0.0,0.0,0.0,303,347
SMIRK_WEIGHTS_random_03,DH_PINN,short,2.539619491769038e-06,1.095713479671439e-06,7.080737625191416e-06,1.1317038853334016e-05,2.539619491769038e-06,0.10863895148253602,252,335
SMIRK_WEIGHTS_random_03,DH_PINN,medium,3.388575173037477e-06,2.47461682685202e-06,7.06481059602748e-06,1.0148177431926544e-05,3.388575173037477e-06,0.06607024822899717,213,213
SMIRK_WEIGHTS_random_03,DH_PINN,long,1.390829171876845e-05,1.2153369436226492e-05,2.3664696939200425e-05,2.776411275404872e-05,1.390829171876845e-05,0.027753267713282046,306,306
SMIRK_WEIGHTS_random_03,DH_PINN,very_long,2.0123580876362077e-05,1.7466036813682397e-05,3.718664766239054e-05,4.360856898913412e-05,2.0123580876362077e-05,0.005432719247933831,152,152
SMIRK_WEIGHTS_random_03,DH_PINN,ATM,9.756014212377305e-06,6.508158107016962e-06,2.3270575537009946e-05,2.765306403246237e-05,9.756014212377305e-06,0.0033793111630912257,49,49
SMIRK_WEIGHTS_random_03,DH_PINN,wing,1.0344505916728976e-05,6.5235945025189765e-06,2.266156584982398e-05,3.934883465808725e-05,1.0344505916728976e-05,0.08361075783353482,576,659
SMIRK_WEIGHTS_random_03,DH_PINN,K/F_0.70_0.90,7.614243135516805e-06,5.067103170509222e-06,1.6894278262669093e-05,2.110877136213274e-05,7.614243135516805e-06,0.09920857065048848,290,329
SMIRK_WEIGHTS_random_03,DH_PINN,K/F_0.90_0.98,8.90135973423182e-06,6.757653590913468e-06,1.9937189642296735e-05,2.092115506927006e-05,8.90135973423182e-06,0.024432578153952042,132,132
SMIRK_WEIGHTS_random_03,DH_PINN,K/F_0.98_1.02,9.745765737339147e-06,6.8888740673864345e-06,2.241693549165716e-05,2.765306403246237e-05,9.745765737339147e-06,0.004363472983230818,66,66
SMIRK_WEIGHTS_random_03,DH_PINN,K/F_1.02_1.10,1.5969886147001998e-05,1.0876390615173874e-05,3.648009942433943e-05,4.360856898913412e-05,1.5969886147001998e-05,0.011406991277842412,132,132
SMIRK_WEIGHTS_random_03,DH_PINN,K/F_1.10_1.30,1.269074231495329e-05,8.122448346472264e-06,2.59389330202097e-05,3.934883465808725e-05,1.269074231495329e-05,0.0627396158901388,303,347
SMIRK_WEIGHTS_random_03,SH_BEST_FOUND,short,3.430119421637605e-05,1.4489568208915152e-05,9.929242862414256e-05,0.00013563444764563837,3.430119421637605e-05,0.5503769861162259,252,335
SMIRK_WEIGHTS_random_03,SH_BEST_FOUND,medium,5.40980038809023e-05,3.503232546316377e-05,0.0001297691204231399,0.00015984537622482087,5.40980038809023e-05,0.29347078036229934,213,213
SMIRK_WEIGHTS_random_03,SH_BEST_FOUND,long,9.941479799187536e-05,8.878605632181924e-05,0.00015597241462218803,0.00016204588026824673,9.941479799187536e-05,0.12064037526293217,306,306
SMIRK_WEIGHTS_random_03,SH_BEST_FOUND,very_long,0.0001666761415825347,0.00012889845059019885,0.0003624787588577148,0.0005159436871743917,0.0001666761415825347,0.0393780382149764,152,152
SMIRK_WEIGHTS_random_03,SH_BEST_FOUND,ATM,9.977781986781144e-05,8.86097963691523e-05,0.00015355294323955436,0.00015674449355262965,9.977781986781144e-05,0.085298424529052,49,49
SMIRK_WEIGHTS_random_03,SH_BEST_FOUND,wing,9.0631391377491e-05,5.143887891436672e-05,0.00015132253072951685,0.0005159436871743917,9.0631391377491e-05,0.39024624170631395,576,659
SMIRK_WEIGHTS_random_03,SH_BEST_FOUND,K/F_0.70_0.90,5.934862768812464e-05,3.7749911567093463e-05,0.000127386986663236,0.00014639024731788464,5.934862768812464e-05,0.33657635120124113,290,329
SMIRK_WEIGHTS_random_03,SH_BEST_FOUND,K/F_0.90_0.98,9.303615353564838e-05,7.836384357827086e-05,0.00015331640638669428,0.00016204588026824673,9.303615353564838e-05,0.28005552759021063,132,132
SMIRK_WEIGHTS_random_03,SH_BEST_FOUND,K/F_0.98_1.02,0.00010273534364133418,9.257255195632276e-05,0.00015363444419776162,0.0001583627651217112,0.00010273534364133418,0.10335272987823799,66,66
SMIRK_WEIGHTS_random_03,SH_BEST_FOUND,K/F_1.02_1.10,8.129924469387278e-05,5.893917788485299e-05,0.00015616225486642376,0.000235891490723672,8.129924469387278e-05,0.05247239344234588,132,132
SMIRK_WEIGHTS_random_03,SH_BEST_FOUND,K/F_1.10_1.30,0.00011253006516371125,6.4620980489925e-05,0.0002583154111443386,0.0005159436871743917,0.00011253006516371125,0.4264166131022961,303,347
SMIRK_WEIGHTS_random_03,BS_FLAT,short,0.0011858214253027183,0.0005596478114044948,0.0031879678700321664,0.003951379028879876,0.0011858214253027183,3.801564804345328,252,335
SMIRK_WEIGHTS_random_03,BS_FLAT,medium,0.001721563407044601,0.001122959316318376,0.0036668338567868997,0.00397102149985018,0.001721563407044601,2.3366667711778444,213,213
SMIRK_WEIGHTS_random_03,BS_FLAT,long,0.0012382193456146069,0.0009833470399399076,0.002537690761779905,0.0031020913557411878,0.0012382193456146069,0.9394718485507199,306,306
SMIRK_WEIGHTS_random_03,BS_FLAT,very_long,0.0015454058873075876,0.0013640498960900069,0.0025445612824896487,0.0026369039517802895,0.0015454058873075876,0.42949956856341226,152,152
SMIRK_WEIGHTS_random_03,BS_FLAT,ATM,0.0028188119320204114,0.002557115352013902,0.0039251399266814315,0.00397102149985018,0.0028188119320204114,2.7692389809847313,49,49
SMIRK_WEIGHTS_random_03,BS_FLAT,wing,0.0008303438469173782,0.0005083813487167551,0.001929582456943707,0.0026146017255846976,0.0008303438469173782,2.088150391905125,576,659
SMIRK_WEIGHTS_random_03,BS_FLAT,K/F_0.70_0.90,0.0007716116837562025,0.0004225890040618458,0.001914219072709631,0.0026146017255846976,0.0007716116837562025,1.1861324451484434,290,329
SMIRK_WEIGHTS_random_03,BS_FLAT,K/F_0.90_0.98,0.0014900088809388277,0.0012184946911776484,0.00271469557556555,0.0031730464963191096,0.0014900088809388277,2.3675328520803993,132,132
SMIRK_WEIGHTS_random_03,BS_FLAT,K/F_0.98_1.02,0.002736217647512535,0.0024846946142648,0.003892508099282724,0.00397102149985018,0.002736217647512535,2.7756957779754994,66,66
SMIRK_WEIGHTS_random_03,BS_FLAT,K/F_1.02_1.10,0.0022243653389328803,0.0019295426039300336,0.003584591877874229,0.003898984481054024,0.0022243653389328803,2.9825396386731486,132,132
SMIRK_WEIGHTS_random_03,BS_FLAT,K/F_1.10_1.30,0.000927244129417718,0.0006234858207249989,0.001986975485184261,0.002552948333614913,0.000927244129417718,2.7385390229195763,303,347
SMIRK_WEIGHTS_random_03,BS_TERM,short,5.6257303000805145e-05,2.5936581949373334e-05,0.0001430134264593042,0.00027207259670281037,5.6257303000805145e-05,1.0440829551655513,225,335
SMIRK_WEIGHTS_random_03,BS_TERM,medium,0.00026159221038816826,0.00018401025525730249,0.000528753089683942,0.0007281621563175467,0.00026159221038816826,1.5137165227183815,212,213
SMIRK_WEIGHTS_random_03,BS_TERM,long,0.000646130239271283,0.0005799074845820686,0.0010459792642622256,0.0010960258464033368,0.000646130239271283,0.8442042678278271,306,306
SMIRK_WEIGHTS_random_03,BS_TERM,very_long,0.0006073251613096316,0.0005458929952693623,0.0009514345106747534,0.0010226909270254492,0.0006073251613096316,0.22263717423214577,152,152
SMIRK_WEIGHTS_random_03,BS_TERM,ATM,6.992205927802362e-05,5.974462190037124e-05,0.00012478991437235852,0.00013001795212536083,6.992205927802362e-05,0.053091956815032544,49,49
SMIRK_WEIGHTS_random_03,BS_TERM,wing,0.00048652504583713413,0.0003266523510821163,0.0009992107313738785,0.0010960258464033368,0.00048652504583713413,1.2909022459045334,548,659
SMIRK_WEIGHTS_random_03,BS_TERM,K/F_0.70_0.90,0.0005561878649697175,0.0003755167386530513,0.0010423596393942744,0.0010960258464033368,0.0005561878649697175,1.8034321415413896,262,329
SMIRK_WEIGHTS_random_03,BS_TERM,K/F_0.90_0.98,0.00044718070785668487,0.00036243772124873956,0.0008231896947478777,0.0009538352134625949,0.00044718070785668487,0.5096961382340252,132,132
SMIRK_WEIGHTS_random_03,BS_TERM,K/F_0.98_1.02,0.00010028835357366853,8.177379869234673e-05,0.00020888840143214182,0.00023738017255281463,0.00010028835357366853,0.07355615984650736,66,66
SMIRK_WEIGHTS_random_03,BS_TERM,K/F_1.02_1.10,0.00031836292575203453,0.000259623533423813,0.0005913040337845799,0.0006714468855811284,0.00031836292575203453,0.2304742591057059,132,132
SMIRK_WEIGHTS_random_03,BS_TERM,K/F_1.10_1.30,0.00040613848227765494,0.000280277237863331,0.0007365022753305944,0.0007781768886865881,0.00040613848227765494,0.4555178249682078,303,347
SMIRK_WEIGHTS_random_03,BS_SELECTED,short,5.6257303000805145e-05,2.5936581949373334e-05,0.0001430134264593042,0.00027207259670281037,5.6257303000805145e-05,1.0440829551655513,225,335
SMIRK_WEIGHTS_random_03,BS_SELECTED,medium,0.00026159221038816826,0.00018401025525730249,0.000528753089683942,0.0007281621563175467,0.00026159221038816826,1.5137165227183815,212,213
SMIRK_WEIGHTS_random_03,BS_SELECTED,long,0.000646130239271283,0.0005799074845820686,0.0010459792642622256,0.0010960258464033368,0.000646130239271283,0.8442042678278271,306,306
SMIRK_WEIGHTS_random_03,BS_SELECTED,very_long,0.0006073251613096316,0.0005458929952693623,0.0009514345106747534,0.0010226909270254492,0.0006073251613096316,0.22263717423214577,152,152
SMIRK_WEIGHTS_random_03,BS_SELECTED,ATM,6.992205927802362e-05,5.974462190037124e-05,0.00012478991437235852,0.00013001795212536083,6.992205927802362e-05,0.053091956815032544,49,49
SMIRK_WEIGHTS_random_03,BS_SELECTED,wing,0.00048652504583713413,0.0003266523510821163,0.0009992107313738785,0.0010960258464033368,0.00048652504583713413,1.2909022459045334,548,659
SMIRK_WEIGHTS_random_03,BS_SELECTED,K/F_0.70_0.90,0.0005561878649697175,0.0003755167386530513,0.0010423596393942744,0.0010960258464033368,0.0005561878649697175,1.8034321415413896,262,329
SMIRK_WEIGHTS_random_03,BS_SELECTED,K/F_0.90_0.98,0.00044718070785668487,0.00036243772124873956,0.0008231896947478777,0.0009538352134625949,0.00044718070785668487,0.5096961382340252,132,132
SMIRK_WEIGHTS_random_03,BS_SELECTED,K/F_0.98_1.02,0.00010028835357366853,8.177379869234673e-05,0.00020888840143214182,0.00023738017255281463,0.00010028835357366853,0.07355615984650736,66,66
SMIRK_WEIGHTS_random_03,BS_SELECTED,K/F_1.02_1.10,0.00031836292575203453,0.000259623533423813,0.0005913040337845799,0.0006714468855811284,0.00031836292575203453,0.2304742591057059,132,132
SMIRK_WEIGHTS_random_03,BS_SELECTED,K/F_1.10_1.30,0.00040613848227765494,0.000280277237863331,0.0007365022753305944,0.0007781768886865881,0.00040613848227765494,0.4555178249682078,303,347
SMIRK_WEIGHTS_random_04,DH_EXACT_TEACHER,short,0.0,0.0,0.0,0.0,0.0,0.0,323,335
SMIRK_WEIGHTS_random_04,DH_EXACT_TEACHER,medium,0.0,0.0,0.0,0.0,0.0,0.0,213,213
SMIRK_WEIGHTS_random_04,DH_EXACT_TEACHER,long,0.0,0.0,0.0,0.0,0.0,0.0,306,306
SMIRK_WEIGHTS_random_04,DH_EXACT_TEACHER,very_long,0.0,0.0,0.0,0.0,0.0,0.0,152,152
SMIRK_WEIGHTS_random_04,DH_EXACT_TEACHER,ATM,0.0,0.0,0.0,0.0,0.0,0.0,49,49
SMIRK_WEIGHTS_random_04,DH_EXACT_TEACHER,wing,0.0,0.0,0.0,0.0,0.0,0.0,647,659
SMIRK_WEIGHTS_random_04,DH_EXACT_TEACHER,K/F_0.70_0.90,0.0,0.0,0.0,0.0,0.0,0.0,329,329
SMIRK_WEIGHTS_random_04,DH_EXACT_TEACHER,K/F_0.90_0.98,0.0,0.0,0.0,0.0,0.0,0.0,132,132
SMIRK_WEIGHTS_random_04,DH_EXACT_TEACHER,K/F_0.98_1.02,0.0,0.0,0.0,0.0,0.0,0.0,66,66
SMIRK_WEIGHTS_random_04,DH_EXACT_TEACHER,K/F_1.02_1.10,0.0,0.0,0.0,0.0,0.0,0.0,132,132
SMIRK_WEIGHTS_random_04,DH_EXACT_TEACHER,K/F_1.10_1.30,0.0,0.0,0.0,0.0,0.0,0.0,335,347
SMIRK_WEIGHTS_random_04,DH_PINN,short,5.062453824826034e-06,2.4941542919036275e-06,1.1961136709389907e-05,2.9904288138208474e-05,5.062453824826034e-06,0.1430932947214584,323,335
SMIRK_WEIGHTS_random_04,DH_PINN,medium,1.184696128602894e-05,8.031164892216324e-06,2.5843636122674358e-05,3.63665223422939e-05,1.184696128602894e-05,0.020773315894110068,213,213
SMIRK_WEIGHTS_random_04,DH_PINN,long,1.1222519333396673e-05,9.487931047015049e-06,2.08342692781735e-05,2.7498722685107002e-05,1.1222519333396673e-05,0.007613153680029427,306,306
SMIRK_WEIGHTS_random_04,DH_PINN,very_long,1.780455617726474e-05,1.382067652129335e-05,4.4412516773772985e-05,5.172616275139763e-05,1.780455617726474e-05,0.0037770193857365082,152,152
SMIRK_WEIGHTS_random_04,DH_PINN,ATM,1.2473735082071509e-05,1.0674943411020564e-05,2.3939224348668016e-05,2.6219489933636264e-05,1.2473735082071509e-05,0.008580963236805716,49,49
SMIRK_WEIGHTS_random_04,DH_PINN,wing,1.0012388570659142e-05,6.200511602786788e-06,1.82749637154922e-05,5.172616275139763e-05,1.0012388570659142e-05,0.10161577382337562,647,659
SMIRK_WEIGHTS_random_04,DH_PINN,K/F_0.70_0.90,8.62954672782744e-06,5.945148486075199e-06,1.7437725399915838e-05,2.9385154197758556e-05,8.62954672782744e-06,0.13684799526122135,329,329
SMIRK_WEIGHTS_random_04,DH_PINN,K/F_0.90_0.98,9.712493783112614e-06,7.097288953329904e-06,2.0649015999112813e-05,2.658059990623407e-05,9.712493783112614e-06,0.009949053344394524,132,132
SMIRK_WEIGHTS_random_04,DH_PINN,K/F_0.98_1.02,1.1474358132944047e-05,9.5859837691739e-06,2.302337948122471e-05,2.6219489933636264e-05,1.1474358132944047e-05,0.0077383584500262045,66,66
SMIRK_WEIGHTS_random_04,DH_PINN,K/F_1.02_1.10,1.628944897580394e-05,1.3101990315815508e-05,3.1899339307056905e-05,3.63665223422939e-05,1.628944897580394e-05,0.013814900931454483,132,132
SMIRK_WEIGHTS_random_04,DH_PINN,K/F_1.10_1.30,1.1328999214598626e-05,6.6146855828287455e-06,2.1296216459463696e-05,5.172616275139763e-05,1.1328999214598626e-05,0.03947233982280183,335,347
SMIRK_WEIGHTS_random_04,SH_BEST_FOUND,short,0.00038081908797999223,0.00024228733611871966,0.0008618410997530247,0.001150085510611687,0.00038081908797999223,3.456503629776786,318,335
SMIRK_WEIGHTS_random_04,SH_BEST_FOUND,medium,0.0009440785991218382,0.0008290910371008361,0.0015844078020480045,0.0016738875310252643,0.0009440785991218382,2.2027946536574565,213,213
SMIRK_WEIGHTS_random_04,SH_BEST_FOUND,long,0.0007553401312681454,0.0006409338428801624,0.001327080299378669,0.0016219726615056551,0.0007553401312681454,0.6559140694254162,306,306
SMIRK_WEIGHTS_random_04,SH_BEST_FOUND,very_long,0.0011892913474433125,0.0009933231431436197,0.002108215985563294,0.0029396851775130295,0.0011892913474433125,0.28584186094549413,152,152
SMIRK_WEIGHTS_random_04,SH_BEST_FOUND,ATM,0.0003713785173994596,0.0003164327967879692,0.0006174375572716938,0.0007015896254188858,0.0003713785173994596,0.2259153161431598,49,49
SMIRK_WEIGHTS_random_04,SH_BEST_FOUND,wing,0.0008409328460303846,0.0006224370140731782,0.001603479117529416,0.0029396851775130295,0.0008409328460303846,2.7031424230591994,642,659
SMIRK_WEIGHTS_random_04,SH_BEST_FOUND,K/F_0.70_0.90,0.0008740895185771515,0.0006695146147985054,0.0016138813350796916,0.0018536026107223158,0.0008740895185771515,2.842527579255923,324,329
SMIRK_WEIGHTS_random_04,SH_BEST_FOUND,K/F_0.90_0.98,0.0008961756317987521,0.0007882379266589117,0.0015108458875671578,0.0016375693402009839,0.0008961756317987521,1.1239175978419735,132,132
SMIRK_WEIGHTS_random_04,SH_BEST_FOUND,K/F_0.98_1.02,0.0004363090538899021,0.0003739700114593036,0.0007428273756712733,0.0008609804562429435,0.0004363090538899021,0.30321879441926314,66,66
SMIRK_WEIGHTS_random_04,SH_BEST_FOUND,K/F_1.02_1.10,0.0005101853138249982,0.0004237798813798792,0.0009521262554399608,0.0015232503977975487,0.0005101853138249982,0.7720146239481374,132,132
SMIRK_WEIGHTS_random_04,SH_BEST_FOUND,K/F_1.10_1.30,0.0008029123317668308,0.0005761811022918338,0.0014654856290358949,0.0029396851775130295,0.0008029123317668308,2.5081936603467603,335,347
SMIRK_WEIGHTS_random_04,BS_FLAT,short,0.002044615823085071,0.0011932093420382105,0.004707773773120436,0.00604674346644557,0.002044615823085071,6.976313179317886,321,335
