S,tau_days,C_BS,C_SH,C_DH
315.1488464171152,84.45920022854165,34.83142970004043,36.233451700332594,36.00820234452907
315.63593891544144,84.45920022854165,35.26495112727392,36.671178815910075,36.448542527140056
316.12303141376776,84.45920022854165,35.699946868449295,37.10983510769088,36.889930589924205
316.6101239120941,84.45920022854165,36.136385223826494,37.54940052155773,37.332341652567436
317.0972164104204,84.45920022854165,36.574234850734946,37.98985548107523,37.77575137551929
317.58430890874666,84.45920022854165,37.01346477160414,38.43118087575622,38.22013595210591
318.071401407073,84.45920022854165,37.45404438145995,38.87335804957802,38.66547210052198
318.55849390539925,84.45920022854165,37.89594345489404,39.31636878974793,39.11173705571913
319.04558640372557,84.45920022854165,38.33913215251707,39.76019531571676,39.5589085612086
319.5326789020519,84.45920022854165,38.783581026901835,40.20482026843789,40.00696486079349
320.01977140037815,84.45920022854165,39.229261028027835,40.650226699871226,40.455884690246094
320.50686389870447,84.45920022854165,39.676143508237956,41.09639806272913,40.90564726894502
320.99395639703073,84.45920022854165,40.12420022671421,41.543318200460526,41.356232291483906
321.48104889535705,84.45920022854165,40.57340335348656,41.990971337472125,41.807619919266216
321.96814139368337,84.45920022854165,41.023725472983614,42.43934206958193,42.25979077209658
322.4552338920097,84.45920022854165,41.475139587136646,42.888415354702836,42.71272591977985
322.94232639033595,84.45920022854165,41.92761911804878,43.3381765037516,43.1664068737385
323.42941888866227,84.45920022854165,42.3811379102399,43.78861117178112,43.62081557865762
323.91651138698853,84.45920022854165,42.835670232479444,44.23970534932935,44.07593440416584
324.40360388531485,84.45920022854165,43.29119077921965,44.69144535398511,44.53174613656186
324.89069638364117,84.45920022854165,43.74767467163878,45.14381782216201,44.988233970592375
325.37778888196743,84.45920022854165,44.20509745830951,45.59680970108037,45.44538150128965
325.86488138029375,84.45920022854165,44.66343511550186,46.05040824095081,45.9031727158754
326.35197387862,84.45920022854165,45.12266404713428,46.504600987355836,46.36159198573503
326.83906637694633,84.45920022854165,45.582761084385034,46.95937577382587,46.82062405847093
327.32615887527265,84.45920022854165,46.04370348497471,47.41472071460478,47.28025405003598
327.8132513735989,84.45920022854165,46.5054689321338,47.87062419760015,47.74046743695459
328.30034387192524,84.45920022854165,46.96803553326687,48.3270748775172,48.20125004863539
328.7874363702515,84.45920022854165,47.43138181832391,48.78406166916742,48.66258805977598
329.2745288685778,84.45920022854165,47.895486737894124,49.24157374095247,49.1244679828682
329.76162136690414,84.45920022854165,48.360329661029944,49.69960050851557,49.58687666080142
330.24871386523046,84.45920022854165,48.82589037281721,50.158131628559424,50.049801259571204
330.7358063635567,84.45920022854165,49.29214907170035,50.617156992824285,50.51322926109219
331.22289886188304,84.45920022854165,49.75908636657541,51.07666672222369,50.97714845611924
331.7099913602093,84.45920022854165,50.226683273661685,51.536651161133214,51.44154693727708
332.1970838585356,84.45920022854165,50.69492121316487,51.997100871829275,51.90641309220149
332.68417635686194,84.45920022854165,51.16378200574018,52.458006629072855,52.37173559679141
333.17126885518826,84.45920022854165,51.63324786876932,52.91935941483616,52.837503408574705
333.6583613535145,84.45920022854165,52.10330141245931,53.38115041316723,53.30370576018628
334.1454538518408,84.45920022854165,52.573925635776845,53.84337100518957,53.77033215296137
334.6325463501671,84.45920022854165,53.045103922225366,54.30601276423352,54.237372350642545
335.1196388484934,84.45920022854165,53.5168200354773,54.76906745109513,54.70481637320098
335.60673134681974,84.45920022854165,53.98905811487017,55.232527009419705,55.17265449077259
336.093823845146,84.45920022854165,54.46180267077761,55.69638356120761,55.640877217708415
336.5809163434723,84.45920022854165,54.93503857986348,56.16062940243724,56.10947530673876
337.0680088417986,84.45920022854165,55.408751080228456,56.625256998803515,56.578439743250776
337.5551013401249,84.45920022854165,55.8829257664594,57.090258981568795,57.0477617396792
338.0421938384512,84.45920022854165,56.357548584588784,57.55562814352192,57.517432730009084
