S,tau_days,C_BS,C_SH,C_DH,C_PINN
272.6353383458647,84.45920022854165,6.358926933454739,6.628022785303748,6.405746852222571,6.403413419849665
272.9887218045113,84.45920022854165,6.49312795389887,6.777707521751424,6.553032329051453,6.5505971123713245
273.3421052631579,84.45920022854165,6.629188808308537,6.9293094658739784,6.702289752967394,6.699753494027716
273.6954887218045,84.45920022854165,6.767114593338547,7.082825448334179,6.853516777413629,6.850880384482001
274.0488721804511,84.45920022854165,6.90691005825011,7.238251955499153,7.006710657113842,7.0039752041400085
274.40225563909775,84.45920022854165,7.048579603581159,7.395585135695453,7.1618682546870645,7.159034980322935
274.75563909774434,84.45920022854165,7.192127280018897,7.554820805545024,7.318986047404739,7.316056353568341
275.109022556391,84.45920022854165,7.337556787474312,7.715954456374976,7.478060134080742,7.475035584049783
275.4624060150376,84.45920022854165,7.4848714743576155,7.878981260693133,7.63908624208247,7.6359685581050964
275.8157894736842,84.45920022854165,7.634074337054748,8.04389607872267,7.802059734454922,7.798850794865186
276.1691729323308,84.45920022854165,7.785168019603875,8.210693464988774,7.966975617146421,7.963677452974812
276.52255639097746,84.45920022854165,7.938154813570453,8.379367674950416,8.133828546327218,8.130443337398692
276.87593984962405,84.45920022854165,8.09303665812053,8.54991267167056,8.30261283579137,8.299142906305347
277.2293233082707,84.45920022854165,8.249815140290385,8.722322132518743,8.47332246443274,8.469770278023844
277.5827067669173,84.45920022854165,8.408491495451022,8.896589455898951,8.645951083785782,8.642319238067106
277.93609022556393,84.45920022854165,8.569066607966157,9.072707767997741,8.82049202562331,8.816783246217812
278.2894736842105,84.45920022854165,8.731541012041516,9.250669929545554,8.996938309601273,8.99315544367245
278.6428571428571,84.45920022854165,8.895914892763875,9.430468542586576,9.175282650943794,9.171428660240228
278.99624060150376,84.45920022854165,9.062188087327046,9.612095957250595,9.355517468159144,9.351595421593045
279.3496240601504,84.45920022854165,9.230360086443126,9.795544278522392,9.537634890779605,9.533647956564336
279.703007518797,84.45920022854165,9.400430035936088,9.98080537300246,9.721626767116993,9.717578204493714
280.0563909774436,84.45920022854165,9.572396738515717,10.167870875655433,9.907484672027637,9.903377822615118
280.40977443609023,84.45920022854165,9.746258655728184,10.356732196539594,10.095199914677858,10.091038193485621
280.7631578947368,84.45920022854165,9.922013910081427,10.547380527514646,10.284763546304873,10.280550432452749
281.11654135338347,84.45920022854165,10.099660287341392,10.739806848921804,10.47616636796549,10.47190539515751
281.46992481203006,84.45920022854165,10.27919523899698,10.93400193623256,10.669398938266315,10.665093685069511
281.8233082706767,84.45920022854165,10.460615884889314,11.129956366662599,10.864451581069746,10.860105661052252
282.1766917293233,84.45920022854165,10.643919016003053,11.327660525745197,11.06131439316917,11.05693144495296
282.53007518796994,84.45920022854165,10.829101097415426,11.52710461386232,11.259977251928536,11.255560929214749
282.88345864661653,84.45920022854165,11.01615827139991,11.728278652728116,11.460429822879972,11.45598378450502
283.2368421052631,84.45920022854165,11.205086360680513,11.9311724918226,11.662661567274796,11.658189467355792
283.59022556390977,84.45920022854165,11.395880871833402,12.135775814771598,11.866661749582931,11.862167227809966
283.9436090225564,84.45920022854165,11.588536998831248,12.342078145669932,12.072419444935843,12.067906117067917
284.296992481203,84.45920022854165,11.783049626726836,12.550068855344575,12.279923546508138,12.275394995126737
284.6503759398496,84.45920022854165,11.979413335472062,12.759737167555977,12.489162772834709,12.484622538406812
285.00375939849624,84.45920022854165,12.177622403867735,12.971072165133856,12.700125675057794,12.695577247356963
285.35714285714283,84.45920022854165,12.377670813640153,13.18406279604512,12.912800644101099,12.908247454031011
285.7105263157895,84.45920022854165,12.579552253640433,13.398697879391898,13.12717591776735,13.122621329628302
286.06390977443607,84.45920022854165,12.783260124162183,13.614966111337731,13.343239587755168,13.338686891989587
286.4172932330827,84.45920022854165,12.988787541373087,13.832856070958597,13.560979606592982,13.556432013040439
286.7706766917293,84.45920022854165,13.19612734185583,14.052356226018102,13.780383794485665,13.775844426173975
287.12406015037595,84.45920022854165,13.405272087254707,14.27345493866512,14.001439846073088,13.996911733565453
287.47744360902254,84.45920022854165,13.616214069022314,14.496140471050225,14.224135337094971,14.219621413409806
287.83082706766913,84.45920022854165,13.828945313262908,14.720400990862347,14.44845773096304,14.443960827075697
288.1842105263158,84.45920022854165,14.043457585667124,14.946224576781809,14.674394385235628,14.669917226168241
288.5375939849624,84.45920022854165,14.259742396533694,15.173599223849157,14.901932557993117,14.8974777594928
288.890977443609,84.45920022854165,14.477791005874145,15.402512848749259,15.131059414113656,15.126629479914943
289.2443609022556,84.45920022854165,14.69759442859528,15.632953295009305,15.361762031445895,15.357359351109004
289.59774436090225,84.45920022854165,14.919143439754965,15.864908338108277,15.594027406877684,15.589654254190023
289.9511278195489,84.45920022854165,15.142428579886737,16.098365690499552,15.827842462299278,15.823500994223973
290.3045112781955,84.45920022854165,15.367440160388913,16.333313006544103,16.06319405046008,16.058886306612397
290.6578947368421,84.45920022854165,15.59416826897343,16.569737887353963,16.300068960717503,16.295796863345817
291.0112781954887,84.45920022854165,15.822602775169782,16.807627885545966,16.538453924676915,16.534219279123892
291.3646616541353,84.45920022854165,16.052733335879307,17.04697050990453,16.77833562172157,16.774140117338202
291.71804511278197,84.45920022854165,16.284549400976463,17.287753229953886,17.019700684433165,17.015545895915906
292.07142857142856,84.45920022854165,16.518040218950702,17.529963480438557,17.26253570390034,17.25842309302154
292.4248120300752,84.45920022854165,16.753194842586876,17.773588665713138,17.506827234916866,17.502758152616366
292.7781954887218,84.45920022854165,16.990002134677184,18.018616164039674,17.752561801066886,17.748537489872387
293.13157894736844,84.45920022854165,17.22845077376291,18.26503333179419,17.999725899699804,17.995747496442895
293.48496240601503,84.45920022854165,17.468529259899128,18.5128275075814,18.248306006791754,18.24437454558686
293.8383458646616,84.45920022854165,17.710225920440344,18.761986016257797,18.498288581695963,18.494404997148656
294.19172932330827,84.45920022854165,17.9535289158411,19.012496172863806,18.749660071780667,18.74582520239332
294.5451127819549,84.45920022854165,18.198426245468493,19.26434528646472,19.002406916955938,18.998621508697838
294.8984962406015,84.45920022854165,18.44490575342201,19.517520663900985,19.25651555408863,19.252780264099847
295.2518796992481,84.45920022854165,18.692955134356538,19.77200961344812,19.511972421306346,19.508287821705096
295.60526315789474,84.45920022854165,18.942561939305477,20.027799448387164,19.768763962191812,19.765130543955276
295.95864661654133,84.45920022854165,19.193713581498084,20.284877490484625,20.0268766298656,20.023294806757555
296.312030075188,84.45920022854165,19.4463973421695,20.54323107338492,20.28629689096125,20.282767003479165
296.66541353383457,84.45920022854165,19.700600376358317,20.80284754591349,20.547011229490845,20.543533548807815
297.0187969924812,84.45920022854165,19.956309718688313,21.063714275292728,20.809006150603057,20.805580882481273
297.3721804511278,84.45920022854165,20.213512289130172,21.325818650270765,21.072268184234094,21.068895472888393
297.72556390977445,84.45920022854165,20.472194898741147,21.589148084164094,21.336783888652764,21.333463820544143
298.07894736842104,84.45920022854165,20.73234425537741,21.853690017814515,21.602539853900158,21.59927246144144
298.43233082706763,84.45920022854165,20.993946969377145,22.119431922461658,21.869522705125576,21.866307970283067
298.7857142857143,84.45920022854165,21.256989559210044,22.3863613025316,22.137719105819407,22.134556963595855
299.1390977443609,84.45920022854165,21.521458457090382,22.654465698342094,22.40711576094355,22.404006102730282
299.4924812030075,84.45920022854165,21.78734001455115,22.92373268872623,22.677699419962046,22.674642096749295
299.8458646616541,84.45920022854165,22.0546205079752,23.194149893574625,22.949456879771432,22.946451705207732
300.19924812030075,84.45920022854165,22.323286144080775,23.46570497629777,23.222374987533065,23.21942174082704
300.5526315789474,84.45920022854165,22.593323065359545,23.738385646208574,23.496440643408913,23.49353907206726
300.906015037594,84.45920022854165,22.864717355462307,24.012179660827034,23.771640803200327,23.76879062559895
301.2593984962406,84.45920022854165,23.137455044532246,24.287074828108274,24.047962480894427,24.045163388679164
301.6127819548872,84.45920022854165,23.411522114481198,24.56305900859338,24.325392751115928,24.32264441143325
301.9661654135338,84.45920022854165,23.68690450420679,24.840120117485935,24.603918751487843,24.60122080904526
302.31954887218046,84.45920022854165,23.963588114749466,25.118246126654356,24.88352768490253,24.880879763860783
302.67293233082705,84.45920022854165,24.24155881438536,25.39742506656146,25.16420682170344,25.16160852740324
303.0263157894737,84.45920022854165,24.520802443653217,25.67764502812228,25.445943501780103,25.44339442230763
303.3796992481203,84.45920022854165,24.801304820314495,25.958894164490953,25.728725136576646,25.726224844173135
303.73308270676694,84.45920022854165,25.083051744243473,26.24116069277868,26.012539211017298,26.010087263337976
304.0864661654135,84.45920022854165,25.366029002244716,26.524432895702635,26.297373285347305,26.294969226577283
304.4398496240601,84.45920022854165,25.650222372799032,26.808699123168342,26.583214996894355,26.580858358728044
304.79323308270676,84.45920022854165,25.935617630732732,27.093947793785972,26.87005206174942,26.86774236424199
305.1466165413534,84.45920022854165,26.22220055181049,27.380167396320935,27.15787227636922,27.155609028668064
305.5,84.45920022854165,26.509956917250335,27.667346491081737,27.446663519102074,27.444446220067455
305.8533834586466,84.45920022854165,26.798872518159175,27.955473711245368,27.736413751639503,27.734241890363073
306.20676691729324,84.45920022854165,27.088933159886235,28.244537764120135,28.027111020392653,28.024984076623458
306.5601503759398,84.45920022854165,27.380124666294968,28.5345274323499,28.318743457797677,28.316660902284276
306.9135338345865,84.45920022854165,27.672432883952006,28.82543157505823,28.611299283550856,28.60926057830918
307.26691729323306,84.45920022854165,27.965843686230567,29.117239128935047,28.904766805773182,28.902771404289798
307.6203007518797,84.45920022854165,28.260342977329486,29.4099391092668,29.19913442210912,29.197181769488008
307.9736842105263,84.45920022854165,28.555916696204704,29.703520610911006,29.494390620758285,29.492480153820665
308.32706766917295,84.45920022854165,28.852550820415498,29.997972809216467,29.790523981443283,29.788655128788548
308.68045112781954,84.45920022854165,29.150231369880633,30.293284960890183,30.08752317631378,30.085695358350247
309.0338345864661,84.45920022854165,29.44894441054802,30.589446404812918,30.385376970790137,30.383589599743228
309.3872180451128,84.45920022854165,29.74867605797456,30.886446562803133,30.684074224346247,30.682326704251196
309.7406015037594,84.45920022854165,30.049412480816212,31.184274940331314,30.983603891233773,30.981895617920497
310.093984962406,84.45920022854165,30.351139904228944,31.482921127186597,31.283955021150277,31.282285382226387
310.4473684210526,84.45920022854165,30.6538446131796,31.782374798094832,31.585116759850433,31.5834851346888
310.80075187969925,84.45920022854165,30.95751295566549,32.08262571329097,31.887078349703916,31.885484109440107
311.15413533834584,84.45920022854165,31.262131345844793,32.3836637190463,32.18982913020059,32.18827163774473
311.5075187969925,84.45920022854165,31.567686267075437,32.685478748151155,32.493358538403534,32.49183714847224
311.8609022556391,84.45920022854165,31.874164274863816,32.98806082035448,32.79765610935268,32.796170168523744
312.2142857142857,84.45920022854165,32.18155199972332,33.291400042762945,33.10271147642044,33.10126032321419
312.5676691729323,84.45920022854165,32.48983614994182,33.5954866101966,33.40851437161843,33.40709733660907
312.92105263157896,84.45920022854165,32.79900351425961,33.9003108055074,33.71505462586003,33.713671031818606
313.27443609022555,84.45920022854165,33.10904096445736,34.20586299985705,34.02232216917737,34.020971331248845
313.62781954887214,84.45920022854165,33.41993545785445,34.51213365295811,34.33030703089536,34.32898825681094
313.9812030075188,84.45920022854165,33.73167403971833,34.81911331327775,34.6389993397635,34.637711930089665
314.33458646616543,84.45920022854165,34.04424384558491,35.12679261820684,34.94838932404779,34.947132572471574
