method,seed,surface_id,parameter_range_scaled_rmse,noisy_price_rmse,clean_latent_price_rmse
model2,22,R2_FINAL_interior_train_009670,0.11502451799758426,0.0005495900832023021,0.0005291001728736378
model2,22,R2_FINAL_interior_train_009671,0.08313493134036233,0.0013324116236271488,0.0013383937883899965
model2,22,R2_FINAL_interior_train_009672,0.14435999639889335,0.0004915107635312478,0.0005013114356312369
model2,22,R2_FINAL_interior_train_009673,0.1497745122883862,0.00030908731535820287,0.00029619334712373095
model2,22,R2_FINAL_interior_train_009674,0.16902472971266982,0.00030503021961536064,0.0002850889042489736
model2,22,R2_FINAL_interior_train_009675,0.12826920001070524,0.0002380211639871228,0.00023113588122099766
model2,22,R2_FINAL_interior_train_009676,0.10410039229432717,0.0007856946571965819,0.0007872261751082339
model2,22,R2_FINAL_interior_train_009677,0.1297657859159625,0.0020474356624969195,0.0020327833533412597
model2,22,R2_FINAL_interior_train_009679,0.12265241711767066,0.0002607945706373986,0.0002481270290319007
model2,22,R2_FINAL_interior_train_009681,0.16445251102650774,0.0020605268818211088,0.0020538670202472206
model2,22,R2_FINAL_interior_train_009682,0.19801910338627893,0.0007902767546734421,0.0007997105662493581
model2,22,R2_FINAL_interior_train_009683,0.12203249109426965,0.0010904330852428354,0.0010746053721307602
model2,22,R2_FINAL_interior_train_009684,0.17550461397456105,0.0011007664900393019,0.0010978497653874684
model2,22,R2_FINAL_interior_train_009685,0.09857477257790861,0.0010790202590550437,0.00108006415501129
model2,22,R2_FINAL_interior_train_009686,0.14572396186921155,0.0015130685178280402,0.0015077487844882302
model2,22,R2_FINAL_interior_train_009687,0.1305933000720719,0.0015862278473365004,0.0015903853608042761
model2,22,R2_FINAL_interior_train_009688,0.10216246820990979,0.0018244703646267406,0.0018064079173687937
model2,22,R2_FINAL_interior_train_009689,0.16266039341317423,0.001085294438637581,0.0010610603917313706
model2,22,R2_FINAL_interior_train_009690,0.13925107106318665,0.0006330659136077809,0.0006276872721391693
model2,22,R2_FINAL_interior_train_009691,0.14708547809603126,0.0022957929966375065,0.0022977497806544204
model2,22,R2_FINAL_interior_train_009693,0.15298358098952497,0.0006888244451986064,0.0006903614488157399
model2,22,R2_FINAL_interior_train_009694,0.12035031350864743,0.00045837951246385745,0.00047625811503789725
