generator_factors,case,model,parameter_index,truth,estimate,tolerance_error
1,22,single_sobolev_s17,2,0.5055302729586371,0.5032376019300115,0.09070360970501574
1,22,single_sobolev_s17,3,-0.32461001929607974,-0.3265112488746202,0.03802459157080884
1,22,single_sobolev_s17,4,0.13978228104930557,0.1398749172914762,0.013254361207333316
1,23,single_sobolev_s17,0,3.5719690398538924,3.597118292089519,0.14081450289756808
1,23,single_sobolev_s17,1,0.08490071175169643,0.08504999299271568,0.035166075275279304
1,23,single_sobolev_s17,2,0.19856057412571543,0.20036242499526025,0.18149130334443997
1,23,single_sobolev_s17,3,-0.4313790446477653,-0.42899350546565895,0.04771078364212644
1,23,single_sobolev_s17,4,0.12937907678449911,0.12940432038876218,0.0039022699636528566
2,0,double_sobolev_s17,0,0.6020154265715516,1.7098716940418717,36.804912916584456
2,0,double_sobolev_s17,1,0.07769084372516326,0.10855329306630959,7.944938646907835
2,0,double_sobolev_s17,2,0.09058899954589711,0.4816838485696623,86.34488756565108
2,0,double_sobolev_s17,3,-0.3143051680870122,0.14536302930356726,9.193363947811589
2,0,double_sobolev_s17,4,0.05977022411726269,0.0456036230439522,4.740354008215581
2,0,double_sobolev_s17,5,2.346255427010351,3.1603921244741953,6.939881208937553
2,0,double_sobolev_s17,6,0.11234167753273656,0.07789596074576702,6.132313054864612
2,0,double_sobolev_s17,7,0.49423300713961726,0.10525819675838505,15.740543620606449
2,0,double_sobolev_s17,8,0.17912322544698034,-0.15321099748396216,6.64668445861885
2,0,double_sobolev_s17,9,0.04268943327418837,0.05679366888155732,6.607834550896647
2,0,deep11_s17,0,0.6020154265715516,1.6793308745849302,35.79029375206006
2,0,deep11_s17,1,0.07769084372516326,0.10580659250888653,7.237853892586026
2,0,deep11_s17,2,0.09058899954589711,0.4772248748889718,85.36044713622978
2,0,deep11_s17,3,-0.3143051680870122,0.14034288304303089,9.09296102260086
2,0,deep11_s17,4,0.05977022411726269,0.04569664434295059,4.709227707328405
2,0,deep11_s17,5,2.346255427010351,3.098273498144248,6.410368304120534
2,0,deep11_s17,6,0.11234167753273656,0.08047814373992078,5.672611357175202
2,0,deep11_s17,7,0.49423300713961726,0.10593191478358448,15.713280446538064
2,0,deep11_s17,8,0.17912322544698034,-0.12280216678629147,6.038507844665435
2,0,deep11_s17,9,0.04268943327418837,0.056736643491773056,6.581118155100059
2,0,deep17_full_s29,0,0.6020154265715516,0.5417508403651898,2.00209441640277
2,0,deep17_full_s29,1,0.07769084372516326,0.05967350131983775,4.638215146449717
2,0,deep17_full_s29,2,0.09058899954589711,0.17264310986967976,18.115689705174358
2,0,deep17_full_s29,3,-0.3143051680870122,0.03947745379839318,7.075652437708107
2,0,deep17_full_s29,4,0.05977022411726269,0.04046843082584777,6.458665188722362
2,0,deep17_full_s29,5,2.346255427010351,2.318924591177286,0.23297408729185257
2,0,deep17_full_s29,6,0.11234167753273656,0.13194075041980485,3.4891899992070323
2,0,deep17_full_s29,7,0.49423300713961726,0.4100813779810668,3.4053423362223247
2,0,deep17_full_s29,8,0.17912322544698034,0.07801150265840928,2.022234455771421
2,0,deep17_full_s29,9,0.04268943327418837,0.06202591117603686,9.05914012849641
2,0,deep11_balanced_s43,0,0.6020154265715516,0.615475823004977,0.447177791110163
2,0,deep11_balanced_s43,1,0.07769084372516326,0.06616254172621909,2.9677376241983766
2,0,deep11_balanced_s43,2,0.09058899954589711,0.1580810341555865,14.900713099385626
2,0,deep11_balanced_s43,3,-0.3143051680870122,0.10630839009232007,8.412271163586645
2,0,deep11_balanced_s43,4,0.05977022411726269,0.04600054722419526,4.607537313580359
2,0,deep11_balanced_s43,5,2.346255427010351,2.347768647041703,0.012899022109289478
2,0,deep11_balanced_s43,6,0.11234167753273656,0.12484332783169237,2.2256477869155558
2,0,deep11_balanced_s43,7,0.49423300713961726,0.4237344312433608,2.852847740957986
2,0,deep11_balanced_s43,8,0.17912322544698034,0.05818352396215898,2.418794029696427
2,0,deep11_balanced_s43,9,0.04268943327418837,0.05655823237758205,6.497532545965782
2,1,double_sobolev_s17,0,1.891714479816895,2.079292385502446,1.983152401558055
2,1,double_sobolev_s17,1,0.04593107492415215,0.04760168161290387,0.7274407104603848
2,1,double_sobolev_s17,2,0.26476466098832435,0.22184507584440658,3.2420931844684855
2,1,double_sobolev_s17,3,-0.6347339991548748,-0.7540575236567524,2.386470490037551
2,1,double_sobolev_s17,4,0.024155909963793413,0.025418381271371346,1.0452690951988264
2,1,double_sobolev_s17,5,8.950230462860343,9.275180385021665,0.7261263796719557
2,1,double_sobolev_s17,6,0.02976411514294382,0.027574108094715333,1.4715754442629032
2,1,double_sobolev_s17,7,0.578592700950026,0.6292009738890479,1.7493574618527046
2,1,double_sobolev_s17,8,-0.37616011176601205,-0.3581077760964084,0.3610467133920725
2,1,double_sobolev_s17,9,0.019711147104010635,0.018538235058952225,1.1901002401019647
2,1,deep11_s17,0,1.891714479816895,2.048880328404088,1.6616233608615771
2,1,deep11_s17,1,0.04593107492415215,0.04790717064056323,0.8604613411178761
2,1,deep11_s17,2,0.26476466098832435,0.2241118945746703,3.0708604586355106
2,1,deep11_s17,3,-0.6347339991548748,-0.7167702732724678,1.640725482351859
2,1,deep11_s17,4,0.024155909963793413,0.02589711639868698,1.4416401100214489
2,1,deep11_s17,5,8.950230462860343,9.199144991699974,0.5562192613308014
2,1,deep11_s17,6,0.02976411514294382,0.027279241631380267,1.6697109923340978
2,1,deep11_s17,7,0.578592700950026,0.6333499958483136,1.892775170111145
2,1,deep11_s17,8,-0.37616011176601205,-0.37054056044239003,0.11239102647244037
2,1,deep11_s17,9,0.019711147104010635,0.018034559554479652,1.7011567522519757
2,1,deep17_full_s29,0,1.891714479816895,1.9762210257360309,0.8934386961748638
2,1,deep17_full_s29,1,0.04593107492415215,0.04476038316454457,0.5097602272713149
2,1,deep17_full_s29,2,0.26476466098832435,0.24233949821949843,1.6939694810565997
2,1,deep17_full_s29,3,-0.6347339991548748,-0.7014317060337816,1.333954137578135
2,1,deep17_full_s29,4,0.024155909963793413,0.023172987222539524,0.8138155364274522
2,1,deep17_full_s29,5,8.950230462860343,8.625114544319889,0.7264973117497872
2,1,deep17_full_s29,6,0.02976411514294382,0.03051708570808992,0.5059586428354518
2,1,deep17_full_s29,7,0.578592700950026,0.584164293442913,0.19259117799926045
2,1,deep17_full_s29,8,-0.37616011176601205,-0.3655911876154735,0.21137848301077122
2,1,deep17_full_s29,9,0.019711147104010635,0.020804586044362947,1.1094625133509655
2,1,deep11_balanced_s43,0,1.891714479816895,2.042304416672689,1.5921000601567525
