generator_factors,case,quote,x,tau,holdout,true_price,observed_price,observed_iv
1,1,81,-0.14842000511827322,0.4931506849315068,False,0.02988514054245081,0.02988514054245081,0.3109862624391749
1,1,82,-0.16551443847757333,0.4931506849315068,False,0.02589454276628539,0.02589454276628539,0.31083814029247897
1,1,83,-0.1823215567939546,0.4931506849315068,True,0.022401205640737748,0.022401205640737748,0.3107286808245188
1,1,84,0.2231435513142097,1.0,False,0.3045051586220586,0.3045051586220586,0.3301344925770116
1,1,85,0.19845093872383818,1.0,False,0.2801416033007502,0.2801416033007502,0.329297721223946
1,1,86,0.17435338714477766,1.0,True,0.25756252274749736,0.25756252274749736,0.32851124827773304
1,1,87,0.15082288973458366,1.0,False,0.23665188522452718,0.23665188522452718,0.3277730596993726
1,1,88,0.12783337150988489,1.0,False,0.2173009317743393,0.2173009317743393,0.32708121919885946
1,1,89,0.10536051565782628,1.0,True,0.1994074466448268,0.1994074466448268,0.3264338623706582
1,1,90,0.08338160893905101,1.0,False,0.1828751670775467,0.1828751670775467,0.3258291917747666
1,1,91,0.06187540371808741,1.0,False,0.16761330541988118,0.16761330541988118,0.32526547281603857
1,1,92,0.040821994520255166,1.0,True,0.15353616069080128,0.15353616069080128,0.3247410302935035
1,1,93,0.020202707317519466,1.0,False,0.14056280038314012,0.14056280038314012,0.324254245508064
1,1,94,-0.0,1.0,False,0.12861679649487567,0.12861679649487567,0.32380355383166787
1,1,95,-0.01980262729617973,1.0,True,0.117626002599863,0.117626002599863,0.3233874426540572
1,1,96,-0.03922071315328133,1.0,False,0.10752236123360026,0.10752236123360026,0.32300444963479763
1,1,97,-0.058268908123975824,1.0,False,0.09824173301283645,0.09824173301283645,0.32265316119862036
1,1,98,-0.0769610411361284,1.0,True,0.08972374075547612,0.08972374075547612,0.3223322112213306
1,1,99,-0.09531017980432493,1.0,False,0.08191162344341274,0.08191162344341274,0.3220402798617521
1,1,100,-0.11332868530700327,1.0,False,0.07475209619876438,0.07475209619876438,0.3217760925024784
1,1,101,-0.1310282624064042,1.0,True,0.06819521354639224,0.06819521354639224,0.3215384187686616
1,1,102,-0.14842000511827322,1.0,False,0.06219423413536668,0.06219423413536668,0.3213260715997669
1,1,103,-0.16551443847757333,1.0,False,0.05670548581187895,0.05670548581187895,0.3211379063541896
1,1,104,-0.1823215567939546,1.0,True,0.05168823049824617,0.05168823049824617,0.3209728199309749
1,1,105,0.2231435513142097,2.0,False,0.36014606281346795,0.36014606281346795,0.33879823008933363
1,1,106,0.19845093872383818,2.0,False,0.33695459717980125,0.33695459717980125,0.3383003195166738
1,1,107,0.17435338714477766,2.0,True,0.31534100806338583,0.31534100806338583,0.3378287110297829
1,1,108,0.15082288973458366,2.0,False,0.29518989464342194,0.29518989464342194,0.33738206814158783
1,1,109,0.12783337150988489,2.0,False,0.27639540088888415,0.27639540088888415,0.33695913966281044
1,1,110,0.10536051565782628,2.0,True,0.2588602523171001,0.2588602523171001,0.33655875264987295
1,1,111,0.08338160893905101,2.0,False,0.24249491600191797,0.24249491600191797,0.33617980609235987
1,1,112,0.06187540371808741,2.0,False,0.22721686471944608,0.22721686471944608,0.335821265246279
1,1,113,0.040821994520255166,2.0,True,0.2129499294551615,0.2129499294551615,0.33548215653310254
1,1,114,0.020202707317519466,2.0,False,0.1996237272052357,0.1996237272052357,0.3351615629360294
1,1,115,-0.0,2.0,False,0.18717315321235095,0.18717315321235095,0.3348586198345526
1,1,116,-0.01980262729617973,2.0,True,0.1755379285806502,0.1755379285806502,0.33457251122651865
1,1,117,-0.03922071315328133,2.0,False,0.1646621956937367,0.1646621956937367,0.3343024662937213
1,1,118,-0.058268908123975824,2.0,False,0.1544941550758112,0.1544941550758112,0.3340477562728957
1,1,119,-0.0769610411361284,2.0,True,0.1449857383385847,0.1449857383385847,0.3338076915989108
1,1,120,-0.09531017980432493,2.0,False,0.1360923126852429,0.1360923126852429,0.3335816192912036
1,1,121,-0.11332868530700327,2.0,False,0.12777241312936022,0.12777241312936022,0.33336892055809725
1,1,122,-0.1310282624064042,2.0,True,0.1199874991570779,0.1199874991570779,0.33316900859675946
1,1,123,-0.14842000511827322,2.0,False,0.11270173303594061,0.11270173303594061,0.3329813265692332
1,1,124,-0.16551443847757333,2.0,False,0.10588177737049048,0.10588177737049048,0.33280534573727827
1,1,125,-0.1823215567939546,2.0,True,0.09949660983686504,0.09949660983686504,0.33264056374076345
1,2,0,0.2231435513142097,0.0821917808219178,False,0.2501388184589384,0.2501388184589384,0.2990068229858484
1,2,1,0.19845093872383818,0.0821917808219178,False,0.2198338314460181,0.2198338314460181,0.29786600233852223
1,2,2,0.17435338714477766,0.0821917808219178,True,0.19116546948650193,0.19116546948650193,0.29675104988274753
1,2,3,0.15082288973458366,0.0821917808219178,False,0.16416399319071473,0.16416399319071473,0.2956609687923332
1,2,4,0.12783337150988489,0.0821917808219178,False,0.13891993509870648,0.13891993509870648,0.2945948298092387
1,2,5,0.10536051565782628,0.0821917808219178,True,0.11557799240709277,0.11557799240709277,0.2935517652345398
1,2,6,0.08338160893905101,0.0821917808219178,False,0.09431770280127594,0.09431770280127594,0.2925309635607819
1,2,7,0.06187540371808741,0.0821917808219178,False,0.07532172808733117,0.07532172808733117,0.2915316646643507
1,2,8,0.040821994520255166,0.0821917808219178,True,0.058737227070870146,0.058737227070870146,0.2905531554884955
1,2,9,0.020202707317519466,0.0821917808219178,False,0.044639193341243555,0.044639193341243555,0.2895947661574765
1,2,10,-0.0,0.0821917808219178,False,0.03300507602218966,0.03300507602218966,0.28865586647059
1,2,11,-0.01980262729617973,0.0821917808219178,True,0.02370709801842691,0.02370709801842691,0.28773586273189095
1,2,12,-0.03922071315328133,0.0821917808219178,False,0.016523581498635864,0.016523581498635864,0.2868341948773743
1,2,13,-0.058268908123975824,0.0821917808219178,False,0.011165351690900965,0.011165351690900965,0.2859503338663866
1,2,14,-0.0769610411361284,0.0821917808219178,True,0.0073098484256607366,0.0073098484256607366,0.28508377930841916
1,2,15,-0.09531017980432493,0.0821917808219178,False,0.004634866759920558,0.004634866759920558,0.28423405730004836
