case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,quote,holdout,strike,tau,true_price_spot,observed_price_spot,true_iv,observed_iv
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,21,False,0.8,0.1643835616438356,0.20681902212791226,0.20681902212791226,0.4208786224413483,0.4208786224413483
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,22,False,0.8200000000000001,0.1643835616438356,0.18931983381076015,0.18931983381076015,0.4207978213557351,0.4207978213557351
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,23,True,0.8400000000000001,0.1643835616438356,0.17245744614782632,0.17245744614782632,0.4207309865186672,0.4207309865186672
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,24,False,0.86,0.1643835616438356,0.15631204939153934,0.15631204939153934,0.42067725818223867,0.42067725818223867
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,25,False,0.88,0.1643835616438356,0.14095637981158188,0.14095637981158188,0.4206358479721676,0.4206358479721676
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,26,True,0.9,0.1643835616438356,0.1264528338396566,0.1264528338396566,0.4206060314566226,0.4206060314566226
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,27,False,0.92,0.1643835616438356,0.11285117747327515,0.11285117747327515,0.4205871416237561,0.4205871416237561
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,28,False,0.9400000000000001,0.1643835616438356,0.10018697769365884,0.10018697769365884,0.4205785631413901,0.4205785631413901
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,29,True,0.96,0.1643835616438356,0.088480809679467,0.088480809679467,0.4205797272919949,0.4205797272919949
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,30,False,0.98,0.1643835616438356,0.07773822463454946,0.07773822463454946,0.42059010749236964,0.42059010749236964
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,31,False,1.0,0.1643835616438356,0.06795040524615059,0.06795040524615059,0.4206092153210024,0.4206092153210024
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,32,True,1.02,0.1643835616438356,0.059095393515132856,0.059095393515132856,0.42063659698744366,0.42063659698744366
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,33,False,1.04,0.1643835616438356,0.05113975054259084,0.05113975054259084,0.42067183018750287,0.42067183018750287
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,34,False,1.06,0.1643835616438356,0.04404049906209605,0.04404049906209605,0.42071452129608755,0.42071452129608755
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,35,True,1.08,0.1643835616438356,0.03774720463129917,0.03774720463129917,0.42076430285624344,0.42076430285624344
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,36,False,1.1,0.1643835616438356,0.03220406703343415,0.03220406703343415,0.42082083132864895,0.42082083132864895
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,37,False,1.12,0.1643835616438356,0.02735191587308541,0.02735191587308541,0.4208837850706618,0.4208837850706618
f2_907931_000,2,rich,0.0,126,84,42,0,1.8318679906315083e-14,38,True,1.1400000000000001,0.1643835616438356,0.023130030072499575,0.023130030072499575,0.4209528625181162,0.4209528625181162
