case,factors,geometry,noise,quotes,calibration_quotes,holdout_quotes,invalid_observed_quotes,true_quadrature_max_error_spot,model,factor,parameter,truth,estimate,absolute_error,relative_error,parameter_pass
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,double_float64_extended909111,1,kappa,1.3096182537738656,1.3430967875031152,0.03347853372924958,0.02556358208415014,True
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,double_float64_extended909111,1,theta,0.010269793396558069,0.009609907275958752,0.0006598861205993171,0.06425505315622791,False
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,double_float64_extended909111,1,sigma,0.051733886814794655,0.0342540273196491,0.017479859495145557,0.33788026710080354,False
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,double_float64_extended909111,1,rho,-0.5043010282199185,-0.7999890000000001,0.29568797178008155,,False
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,double_float64_extended909111,1,v0,0.025705728103822486,0.025264492215118343,0.00044123588870414315,0.01716488585431395,True
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,double_float64_extended909111,2,kappa,10.76460811104193,11.169837224179673,0.405229113137743,0.037644576463686984,True
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,double_float64_extended909111,2,theta,0.027780914211058733,0.028495453137800508,0.0007145389267417743,0.02572049722025844,True
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,double_float64_extended909111,2,sigma,0.38655576592907354,0.3797490095717222,0.00680675635735134,0.017608730634224364,True
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,double_float64_extended909111,2,rho,-0.48724405038991536,-0.4983892653098574,0.011145214919942026,,True
f2_907931_004,2,rich,0.0,126,84,42,0,1.099120794378905e-14,double_float64_extended909111,2,v0,0.0360514798894443,0.03653460167357955,0.0004831217841352528,0.013400886333010384,True
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,double_float64_extended909111,1,kappa,1.157870522203142,1.105751904918951,0.05211861728419098,0.04501247443887086,True
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,double_float64_extended909111,1,theta,0.05949347045443697,0.04819945545499488,0.01129401499944209,0.1898362108173132,False
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,double_float64_extended909111,1,sigma,0.1308939519784662,0.14058590587696904,0.00969195389850283,0.07404432177353226,False
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,double_float64_extended909111,1,rho,-0.4189749408438433,-0.4529998970225494,0.0340249561787061,,True
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,double_float64_extended909111,1,v0,0.10933937180896589,0.09791286901237664,0.011426502796589244,0.1045049245074615,False
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,double_float64_extended909111,2,kappa,8.519379386079123,8.427975797076318,0.09140358900280532,0.010728902289779588,True
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,double_float64_extended909111,2,theta,0.037819706204836934,0.04862436662747044,0.010804660422633505,0.2856886397824965,False
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,double_float64_extended909111,2,sigma,0.24282486798263508,0.19255990297472655,0.05026496500790853,0.20700089502984134,False
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,double_float64_extended909111,2,rho,-0.1259270520006866,-0.11255762742099562,0.01336942457969098,,True
f2_907931_005,2,rich,0.0,126,84,42,0,1.5987211554602254e-14,double_float64_extended909111,2,v0,0.08007233835795266,0.0914615117273628,0.011389173369410144,0.14223605308610285,False
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_float64_extended909111,1,kappa,1.0394954815517492,0.8543987084643409,0.18509677308740835,0.17806404777353876,False
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_float64_extended909111,1,theta,0.03501114869972472,0.04025707340141903,0.005245924701694306,0.1498358350560361,False
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_float64_extended909111,1,sigma,0.20339735782340074,0.2116044311317479,0.008207073308347163,0.040349950442684385,True
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_float64_extended909111,1,rho,-0.2436448631745749,-0.19321655355477252,0.05042830961980238,,False
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_float64_extended909111,1,v0,0.05317975677419807,0.05706925807099251,0.00388950129679444,0.07313875678877796,False
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_float64_extended909111,2,kappa,6.93534957895659,6.788608131003754,0.14674144795283617,0.021158478932061728,True
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_float64_extended909111,2,theta,0.0588716824364385,0.05348125974718206,0.0053904226892564355,0.09156223274366702,False
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_float64_extended909111,2,sigma,0.35774678738849497,0.3430570231657413,0.014689764222753643,0.04106190395163856,True
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_float64_extended909111,2,rho,0.2852736449646671,0.2954348063078601,0.010161161343193004,,True
f2_907931_006,2,rich,0.0,126,84,42,0,1.4854784069484593e-14,double_float64_extended909111,2,v0,0.11501595802870228,0.11103357945635282,0.003982378572349454,0.03462457419478826,True
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_float64_extended909111,1,kappa,0.450119101178656,0.393605986110247,0.056513115068409,0.1255514705339698,False
f2_907931_007,2,rich,0.0,126,84,42,0,1.4588330543574558e-14,double_float64_extended909111,1,theta,0.08508990934498929,0.08855982372868636,0.0034699143836970647,0.040779387478585886,True
