case_id,source,geometry,quotes,weakest_direction_combo,largest_singular_value,smallest_singular_value,condition_number,numerical_rank,practical_rank,singular_value_01,singular_value_02,singular_value_03,singular_value_04,singular_value_05,singular_value_06,singular_value_07,singular_value_08,singular_value_09,singular_value_10,column_norm_kappa_slow,column_norm_theta_slow,column_norm_sigma_slow,column_norm_rho_slow,column_norm_v0_slow,column_norm_kappa_fast,column_norm_theta_fast,column_norm_sigma_fast,column_norm_rho_fast,column_norm_v0_fast,weakest_kappa_slow,weakest_theta_slow,weakest_sigma_slow,weakest_rho_slow,weakest_v0_slow,weakest_kappa_fast,weakest_theta_fast,weakest_sigma_fast,weakest_rho_fast,weakest_v0_fast,second_weakest_kappa_slow,second_weakest_theta_slow,second_weakest_sigma_slow,second_weakest_rho_slow,second_weakest_v0_slow,second_weakest_kappa_fast,second_weakest_theta_fast,second_weakest_sigma_fast,second_weakest_rho_fast,second_weakest_v0_fast
interior_sample_06,interior_sample,full108_calls_puts,108,"theta_fast:+0.579, theta_slow:-0.505, v0_fast:+0.450, v0_slow:-0.378",0.5539174816714975,3.8982967451166855e-06,142092.17971037692,10,10,0.5539174816714975,0.07389232437062983,0.02463724016880733,0.005237422073640922,0.002074523280685329,0.0003997034634764898,0.0003160849680421664,3.22465018596758e-05,1.9270263856621238e-05,3.8982967451166855e-06,0.03447064275967325,0.07948473618860831,0.008604345950466209,0.020459524111525976,0.44580113616275774,0.010461728935865168,0.1311026195370794,0.006366612516000391,0.014326183499621227,0.2977300702504393,-0.09500040732255537,-0.5047722726082472,0.02136641817332458,0.08241219491709469,-0.3784774704429857,-0.16370021357571793,0.5792787603444612,-0.1353854712966631,-0.04765529444143515,0.4502493654048298,0.8558433930545307,0.09271318780611158,0.23531439461147471,0.18056246125038225,0.022736148003334383,0.02685913365242555,0.15295704918857037,-0.2226111179219182,-0.30987579152473604,-0.027345278732987095
interior_sample_06,interior_sample,central5_27_55,20,"theta_slow:+0.686, kappa_slow:+0.451, theta_fast:-0.446, v0_fast:-0.268",0.24642008151411735,2.340961864027569e-10,1052644578.7124336,10,7,0.24642008151411735,0.007726945629151461,0.005921391857922725,0.0005218278205910177,3.275580933360428e-05,1.406042162205384e-05,1.0575517032373059e-06,1.0940479221269865e-07,1.2372372584070926e-08,2.340961864027569e-10,0.005711825494036778,0.011696965377393653,0.001569023075737041,0.004733857402859764,0.19517615411056335,0.00210228169098516,0.02217097980712575,0.0013261235856765958,0.003511092797623792,0.14839068059422347,0.45120967913879073,0.6855747498860015,0.03971298961548803,-0.022824392191661182,0.2266173248523834,0.013857686286113917,-0.4464677773630879,0.029435698403083823,-0.021551578652882892,-0.2684905191029984,0.3583669011226911,0.33750650649219277,-0.016837667912425316,0.04987444046787741,-0.44331828319862043,-0.4080037841378114,0.3112778505447937,-0.11596285996601112,0.01799802622846519,0.5303094881426238
interior_sample_06,interior_sample,central5x6,60,"kappa_fast:+0.414, v0_fast:+0.412, theta_fast:+0.383, sigma_fast:-0.380",0.5027773523941964,2.0342893447263655e-06,247151.34732312406,10,10,0.5027773523941964,0.06807665134846053,0.013048879288879881,0.0020127662542911845,0.0010337558652430987,0.0002273622933585444,8.867271474281766e-05,1.795150542763383e-05,2.7698147509268993e-06,2.0342893447263655e-06,0.029958863112237822,0.06934624847126179,0.007590965063669034,0.010746328043799994,0.4045492259362214,0.009510976531526289,0.11470299129466043,0.006124901061982064,0.007649807132919538,0.27333507373258165,-0.17947841619507204,-0.3242166089858357,0.327599164147464,0.020201148500456817,-0.3459921211442464,0.41361482864242116,0.3831796251976927,-0.3795941183804008,-0.06198705855624492,0.4115741733346405,0.10786433702503544,-0.3848112070700197,-0.29398685081673037,0.11007656963479207,-0.1859001192495271,-0.6499803157008016,0.4475745364406726,0.18668710730161053,-0.024969635197391996,0.2211531382450711
interior_sample_07,interior_sample,full108_calls_puts,108,"theta_fast:-0.570, v0_fast:-0.431, kappa_slow:+0.412, theta_slow:+0.391",0.5126087098405259,2.3096079652260167e-05,22194.619933706468,10,10,0.5126087098405259,0.08978843247858709,0.03995856993092873,0.006955824270768891,0.0036714497823584456,0.0027697036260275385,0.00041972602261970243,0.00018913684522452705,7.529611057314967e-05,2.3096079652260167e-05,0.021681924279173082,0.07969647323007083,0.032626147437321174,0.023224290559179555,0.4179099422590406,0.06917018678538106,0.1714790104304413,0.01721383276146831,0.012267667895786951,0.23406308464914505,0.41169324538435725,0.39134431516291085,-0.015465747651764847,0.18005382083309415,0.3626778670153918,-0.006427384770241711,-0.5702175050173149,0.0011803935800939137,-0.0431940301503777,-0.4314024383935694,0.8802722531843596,-0.2820803437148613,0.1285077387797825,-0.15569702536688929,-0.14399467778315808,-0.007802209361842726,0.15924843798289673,-0.1267306035881791,0.1150785077725913,0.17127907575434045
interior_sample_07,interior_sample,central5_27_55,20,"theta_slow:-0.742, kappa_slow:+0.530, v0_fast:-0.305, v0_slow:+0.252",0.22451799285415827,2.030334456163868e-10,1105817773.8773372,10,7,0.22451799285415827,0.011520356302896231,0.00944660224531652,0.00031207590766168706,0.0002546681385453789,1.4460070781520822e-05,1.0940718447454019e-06,3.49258597043472e-08,8.874425427432996e-10,2.030334456163868e-10,0.003337151288817662,0.011576947157882137,0.006266420235573493,0.0045191715041202245,0.1818705859252755,0.01938831595851156,0.031874847265390194,0.005189102170683016,0.0036503163733953214,0.12616069498291677,0.5301949340341702,-0.7422484100070939,-0.008360915620457677,-0.008393095829649764,0.25180479524612714,0.05754394121696846,0.007095429383206344,-0.00596412086201808,0.08908195458296082,-0.30509311731173216,0.2267592085510778,0.506754326673283,-0.0012372421646330359,0.12718626900713212,0.382292977753574,0.43270726666948156,-0.37754015634506427,0.0033398526181761252,0.027259282644875853,-0.44601361382352417
interior_sample_07,interior_sample,central5x6,60,"theta_fast:-0.589, v0_fast:-0.455, theta_slow:+0.432, v0_slow:+0.383",0.4598563654517267,1.7975422896452531e-06,255825.06075141067,10,10,0.4598563654517267,0.0819842960004573,0.020696581042138264,0.006521858023198346,0.002244402553033871,0.0004876141654134447,0.0001853217202252605,9.347797344793459e-05,4.6677463198307307e-05,1.7975422896452531e-06,0.01843904796465517,0.06868661062759107,0.019329962419564504,0.011465703502058075,0.3758775233170379,0.060831409719359575,0.1480986980016906,0.01031395452099366,0.006511685584544605,0.21456040952902247,0.25584255920842763,0.4319419761819474,-0.03866571409567859,0.20628453335734598,0.38256748605747687,-0.004521016294055219,-0.5885696257260852,0.03150424012822753,-0.05526160869116473,-0.45506425932556466,-0.9333956288946853,0.20775141410208567,-0.1542467517338188,0.08686462828229592,0.08630543863860679,0.008936354436484563,-0.0646177643788027,0.17556115688861443,-0.03474286510211142,-0.1026727651605766
interior_sample_08,interior_sample,full108_calls_puts,108,"v0_fast:-0.480, theta_fast:-0.471, kappa_slow:+0.412, v0_slow:+0.404",0.523268887104423,1.33448437937701e-05,39211.31601021104,10,10,0.523268887104423,0.08528664128697293,0.04728133461928943,0.0058417498807940916,0.004821234229379266,0.0023827517912936792,0.0005813450658435405,0.00016679235999182725,5.565702325819727e-05,1.33448437937701e-05,0.009820669690931316,0.08928470558634148,0.03676195408549798,0.033395890387502666,0.4016677303175941,0.1257382268047038,0.13183697668122532,0.0161403289218822,0.014969246828526954,0.27899015338664496,0.41240804046899604,0.3852911882915537,0.030416275783428155,0.2223581715758171,0.40365423227813446,0.024268362163715605,-0.4705723408411036,-0.11852721241692342,0.038536060275983886,-0.4802127168813585,-0.07774213914738438,-0.49333186719378797,-0.1393164736468498,-0.12314183286667076,0.39508089184616463,0.26935233012812,0.32933633447722116,-0.01770170782260524,0.3981366934512455,-0.4691254103054905
interior_sample_08,interior_sample,central5_27_55,20,"theta_slow:-0.809, theta_fast:+0.311, rho_slow:-0.308, kappa_fast:-0.245",0.22512716825326307,3.523681787921375e-10,638897556.0306367,10,7,0.22512716825326307,0.010851307785514776,0.009871867471140796,0.0003851966838295477,0.00014607904188985174,1.6547751101127776e-05,3.883868932324178e-06,1.3721993327886472e-07,1.8150886219591404e-08,3.523681787921375e-10,0.0018575323349322116,0.012931707434337343,0.007233375240330645,0.006610378983995383,0.17592160718083832,0.027246090366884693,0.02143599806146675,0.004025762200136546,0.0037676640021211748,0.1358317078132064,0.0018324281453559984,-0.8089367266692938,-0.07744013201978886,-0.3080594704093253,-0.12667395799740003,-0.2453642507448884,0.3108302914100811,0.014896670180095103,0.2253071555678031,0.14446383882353445,0.1655029621531906,-0.2074128352530178,-0.07931115080733164,0.0759795521056161,0.5573502449220077,0.2740971163053961,0.06062559350522122,-0.08237177034288765,0.2886031491171115,-0.6618192055320842
interior_sample_08,interior_sample,central5x6,60,"v0_fast:-0.514, theta_fast:-0.470, v0_slow:+0.432, theta_slow:+0.368",0.468633775233242,1.7716950451347554e-06,264511.53460080805,10,10,0.468633775233242,0.07730826215024537,0.02445745408635823,0.005440041028457188,0.0014590305119927588,0.0007893501072628201,9.954870032554626e-05,5.026561750129386e-05,3.11515529202185e-05,1.7716950451347554e-06,0.00832718106775214,0.07713002076252448,0.023664778171852623,0.016881324552570843,0.36165046640762044,0.1091362965172896,0.11332712657585679,0.010041922939807213,0.007411974503415697,0.2523107605394345,0.3434162758490516,0.3681116592715801,0.014850170983455223,0.25549288712242174,0.4318003902187366,0.038679547786606414,-0.47012769419492767,-0.08881814537955028,0.019939106213009886,-0.5136223911373005,0.7249076004128902,-0.10343982886080441,0.11782662469859588,-0.3779159804617687,-0.06531639314432218,0.004550483624852236,0.18761970130361835,-0.3703885879760736,0.3527564899661555,0.07741209947168683
interior_sample_09,interior_sample,full108_calls_puts,108,"theta_slow:-0.576, theta_fast:+0.550, v0_fast:+0.439, v0_slow:-0.369",0.5448725638357818,5.410980318835999e-06,100697.56896713197,10,10,0.5448725638357818,0.06686138349588544,0.02389898590062303,0.004026128971266306,0.0033929072630127953,0.0014866397612581172,0.0004362787798514415,5.374016072638626e-05,1.3516918817007117e-05,5.410980318835999e-06,0.028321924822434466,0.02642904133903255,0.01235240110391647,0.017447149774492816,0.4563836540969874,0.07074689150656342,0.1211583547130375,0.006585888654693513,0.012758925486385757,0.2679991755802057,-0.1309377384063265,-0.5760068762606441,0.013333375669154976,0.0931029301831505,-0.369386667715066,0.002739337187367408,0.5496213549003761,-0.09977416450769297,0.02566308198513418,0.43940223821629765,-0.7760836465392441,-0.42648770779452766,-0.10688742841054547,-0.07697153869180733,0.17572397820721025,-0.012598365251681946,-0.312718637307626,0.12645911316795783,0.09986129835458397,-0.2089452102774879
interior_sample_09,interior_sample,central5_27_55,20,"theta_slow:+0.912, kappa_slow:+0.326, theta_fast:-0.215, v0_fast:-0.092",0.22634475173443286,6.992929969610847e-11,3236765600.6575,10,7,0.22634475173443286,0.008001684859159622,0.005097267841718488,0.00033030138326049834,0.00010447245920355272,1.2218860160208177e-05,8.288137423103817e-07,1.759905983163602e-08,7.102839374583242e-09,6.992929969610847e-11,0.003966145454726673,0.003550290699844958,0.002252723816575212,0.0032675497534759767,0.18227569486726244,0.015611126183494483,0.020207409924726357,0.0015839809735502175,0.0032331500211668137,0.1318656570556832,0.32607113203328636,0.9117622341625795,0.019957821928830853,-0.025928071111894782,0.07748200038100796,-0.02064378443212292,-0.21488255827776942,0.006253360871708275,-0.01656169872203659,-0.0915375945947546,0.6864415402200779,-0.062386565827747875,0.03218973049927201,0.15438648642436115,-0.30944630884636076,-0.06077599988766247,0.5010130719351589,-0.10455512816534002,-0.06289228776558638,0.36699115679738725
interior_sample_09,interior_sample,central5x6,60,"theta_fast:+0.614, v0_fast:+0.471, theta_slow:-0.454, v0_slow:-0.396",0.48101998053629164,6.742459974907939e-07,713419.1116097199,10,10,0.48101998053629164,0.06074043939791035,0.01134891275027919,0.0033035402887919923,0.0009584293533441584,0.0005785787937548562,8.97405735902861e-05,4.919714273184238e-05,8.333720862862388e-06,6.742459974907939e-07,0.023887764245378616,0.02243911817070765,0.0074252471957983995,0.008183685378903922,0.40198481056389346,0.06061876677095576,0.10337514613326108,0.005740587576088958,0.0065215370217110375,0.24080287164247022,0.09139155479020293,-0.4538554607375912,0.04261943897588746,0.10994768553998326,-0.39579848381275523,0.01315056831241274,0.6137702681394253,-0.12855968981420557,-0.00457245561595982,0.470814266834213,-0.816544157963247,-0.5214782174403892,-0.0987425448614575,-0.047183001336452826,0.04705850913658808,-0.03455658502618173,-0.1563169174874155,0.08404008585275834,0.1063163321702672,-0.055948574517842804
interior_sample_10,interior_sample,full108_calls_puts,108,"theta_fast:+0.460, rho_slow:-0.439, sigma_fast:-0.403, v0_fast:+0.362",0.5443372766349186,2.924627470985524e-05,18612.19187862894,10,10,0.5443372766349186,0.09645211116013921,0.03570015159850927,0.005674135145521087,0.0044267737012713155,0.0012185958874937194,0.0005184204059436141,0.00014873683804641157,6.250077759952049e-05,2.924627470985524e-05,0.058001375102451014,0.06801107065192917,0.03011877558618334,0.017675173456976036,0.45653030420470103,0.0021126293176876336,0.19403666235996345,0.005862375878438567,0.013627558431554741,0.2267823855964488,0.04443878881634463,-0.345995884102103,-0.07400068534876157,-0.4388060092495434,-0.3044484330018121,-0.28637804001773076,0.46013969330397453,-0.40260682375015183,-0.027808663615172504,0.3619252453609223,0.7573989715831533,0.42504785275369594,0.08274667055661857,-0.15625324594865722,-0.031142557604259342,0.29924082137789054,0.11449184841671595,-0.17207483558455067,0.28263065847287355,0.03613700014347463
interior_sample_10,interior_sample,central5_27_55,20,"theta_slow:-0.834, kappa_slow:-0.524, theta_fast:+0.122, kappa_fast:+0.092",0.2366659262557008,2.546349224953107e-09,92943231.79887441,10,8,0.2366659262557008,0.013102237008648415,0.008708103503310199,0.0005975802857952238,0.00013741216402565176,2.666735617960654e-05,9.166690979739631e-06,5.457108497992678e-07,2.2080960006115952e-07,2.546349224953107e-09,0.009224498413899744,0.009770312572665571,0.006542405838707402,0.003930352975345251,0.1957384192589788,0.000309457327626638,0.03822932139730039,0.001660562345072067,0.003785163467589687,0.12738777610903215,-0.5235316172654136,-0.8342351609506332,-0.0339691707027454,-0.06147846744278241,-0.022398709254186387,0.09164050526226503,0.12236369755234863,0.0009354535158513441,-0.024612939403424107,0.023528806190904843,0.5837687297691717,-0.23759604072329044,0.03324962871140125,-0.31670989191820553,-0.17087010029321886,0.37772719350221157,0.41340749737241733,-0.29469620130845664,0.17823773101137144,0.19989190963444167
interior_sample_10,interior_sample,central5x6,60,"theta_fast:+0.509, sigma_fast:-0.449, v0_fast:+0.406, theta_slow:-0.404",0.49257924138858045,6.901811036539919e-06,71369.56355089156,10,10,0.49257924138858045,0.08929731428867463,0.019271893689731794,0.004947424638029285,0.0013363845690206888,0.0005589900964965412,0.0001395649979573126,5.737926303694837e-05,2.474171619739109e-05,6.901811036539919e-06,0.050823572900030936,0.05940592263183043,0.01827580136882302,0.009357336855759374,0.41441596149852883,0.0017545384102973214,0.16924352629912298,0.004506913805654313,0.007206828321821282,0.20979363870725817,0.012772157982599409,-0.40443305248876626,0.0428672772538165,-0.2030336043200037,-0.3411092260972298,0.20492407740562335,0.5085817323567094,-0.44923307074437324,-0.09873339718285899,0.40576734024182326,0.10907651911776997,0.12787396221003913,0.24811488036618587,0.4848969359043674,0.032221396078842474,0.8172888405733187,-0.047631824394412055,-0.04828505400820989,0.003640407302314576,-0.0381021451534452
interior_sample_11,interior_sample,full108_calls_puts,108,"kappa_slow:+0.683, theta_slow:-0.586, theta_fast:-0.330, rho_slow:-0.194",0.6280922771783254,7.219555642182391e-06,86998.74456379424,10,10,0.6280922771783254,0.0797381486189316,0.03633320679680914,0.006084332241330685,0.005367361338465302,0.0012493661711662774,0.0004242300243158455,7.271052161870305e-05,1.884046204479012e-05,7.219555642182391e-06,0.05045150460644638,0.02746252573840113,0.010689181015964519,0.011479433772134473,0.5158393640099405,0.13983207131004216,0.12563441168155184,0.03091581007659505,0.01583580958740989,0.3099457264210671,0.6829351833662995,-0.5859290557300809,0.06496388342066595,-0.1937264572297079,0.11414111575409974,-0.04042123277433041,-0.3297073354877645,-0.004872344353639622,-0.08176940198414398,-0.13585822872558517,-0.01342410109918744,-0.5954266741565559,-0.02395880487449679,0.40601931117193557,-0.2848568197358628,0.03385579522852743,0.5221627780408766,-0.037645185030773576,0.09278586682075879,0.3389560405234908
interior_sample_11,interior_sample,central5_27_55,20,"theta_slow:+0.936, kappa_slow:-0.343, rho_fast:+0.060, v0_fast:+0.037",0.2567801290014313,6.158349235400994e-11,4169625969.331883,10,7,0.2567801290014313,0.0106043388810344,0.009199273229283657,0.0004504419479656322,0.0001476474311004706,1.233304756962297e-05,3.0540491046036e-06,7.946712953310067e-08,7.535540333993511e-09,6.158349235400994e-11,0.0069347239442603004,0.0036557904713515315,0.0018866902690303894,0.0021316842739993033,0.20512398514860405,0.02939809393305947,0.02043465892153851,0.008398092408438316,0.004332010565075575,0.15038887091472528,-0.34255372165140036,0.9356790045562229,-0.009982790536913389,-0.024796329929432856,-0.030540302472883144,-0.003702540352674213,-0.021003411654509318,0.0066366807341627105,0.060494580533231666,0.03682434173466352,-0.601356005721069,-0.21386671661105494,-0.07848664059281046,0.43144757375710824,-0.19486029228652055,0.04058482300528788,0.5532777421426017,-0.023742372951107964,0.02471794069762639,0.2311194973867685
interior_sample_11,interior_sample,central5x6,60,"theta_slow:+0.803, kappa_slow:-0.588, theta_fast:+0.056, sigma_slow:-0.053",0.5689508101749777,1.0252582528647623e-06,554934.1432611962,10,10,0.5689508101749777,0.07432864261751426,0.020316647812602368,0.005097179752923,0.0016678877555086134,0.0005409905774108532,9.168345156267569e-05,6.344152093347593e-05,1.0717693935228611e-05,1.0252582528647623e-06,0.04429376984633282,0.024028256953385046,0.006615787239390215,0.0057678552734751615,0.4661390216184091,0.12417638136939692,0.11081598732643698,0.020274642123994997,0.00908581285982409,0.28561532995118394,-0.5883458541919744,0.8029494880856589,-0.053062073090286155,0.0034882448187250155,0.016060588621441135,0.01440735980280391,0.056060463611391255,0.02289023992687977,0.04238228076826836,-0.01910531535543073,-0.3119508675830363,-0.26661872711785006,-0.041781026679631954,0.4519388302246246,-0.3100938998788522,0.046815760464817585,0.6149680428257638,-0.03891921665743063,0.10674445232009458,0.3690013966311943
interior_sample_12,interior_sample,full108_calls_puts,108,"theta_fast:+0.554, kappa_slow:-0.464, v0_fast:+0.412, theta_slow:-0.392",0.5179719195127106,1.2203560123274504e-05,42444.32889094715,10,10,0.5179719195127106,0.08644683199285502,0.035900265430565584,0.006681298798615719,0.003712690597079871,0.0019937154621430123,0.0006959278273912272,7.021988262981408e-05,3.2762128577083316e-05,1.2203560123274504e-05,0.018593098084463865,0.09035601138575505,0.014672478544066808,0.018871956964892297,0.4196464494736903,0.004042941938240823,0.15595184145535365,0.012957783056649939,0.03001883057236819,0.2579318491826101,-0.46378187052169384,-0.3919308670112175,0.003580233196541061,-0.10529858598115338,-0.3466709475722624,-0.010090619361478079,0.5535726120615029,-0.15251739967259553,-0.016062308681259612,0.4122513838696684,0.8533726004933848,-0.26049773842451057,0.21717261706865446,-0.10375710067400751,-0.17961395937808736,-0.023598416619327385,0.19504092376771734,-0.1598999802561037,0.06209190960791059,0.21373867436407637
interior_sample_12,interior_sample,central5_27_55,20,"kappa_slow:+0.796, theta_slow:+0.482, theta_fast:-0.257, kappa_fast:-0.202",0.23745617143172457,1.7502154098520986e-08,13567254.070274169,10,8,0.23745617143172457,0.010112358199215868,0.009728342373466705,0.0008811294345424455,0.0001895398070477353,3.8101152209728985e-05,2.0451682881662832e-06,5.020959376909738e-07,6.291844446915906e-08,1.7502154098520986e-08,0.0031518717931524956,0.013891883923349254,0.003126846954958296,0.004264343609479042,0.19067252125553463,0.001395858270262502,0.028981064709026862,0.003557454114833291,0.00846325723701608,0.1380946194659749,0.7964754767830039,0.4823049336016926,-0.018671345797261582,-0.031466455011204625,-0.09647844244700124,-0.20182276371112276,-0.2565564355580583,-0.04175340320404214,-0.007998092625341052,0.11832569611832697,0.12210211104632468,-0.008098450969700738,0.25069723713612363,0.21699828465021015,0.4833588985230643,0.3334920956106825,-0.41648558995819007,0.14363079151926086,0.04796985953449635,-0.5777924959410935
interior_sample_12,interior_sample,central5x6,60,"theta_fast:+0.572, v0_fast:+0.426, theta_slow:-0.425, v0_slow:-0.358",0.4692500783748054,1.4752241051571585e-06,318087.31753662287,10,10,0.4692500783748054,0.07919141652931616,0.0195129911285955,0.003661954470344177,0.0016081789691662798,0.0010853864454452298,0.0001768870303063183,4.4490534555773665e-05,2.234699308408247e-05,1.4752241051571585e-06,0.016162609650547034,0.0783966191944747,0.010297731671135181,0.009813787939395528,0.380928877325008,0.002620165833415621,0.13552450769516713,0.011600239766783971,0.01610192536371853,0.2374465479893028,-0.34756389352099687,-0.4249305046769148,0.10303019547443339,-0.1047156104946852,-0.3580078797984214,0.07692327653410667,0.5717482085247816,-0.18623956596429106,0.004768012625616437,0.42586625782985743,0.9123619219082466,-0.20209623000339771,0.2024879017858289,-0.08853406743421575,-0.13035567867337303,-0.03806726224273087,0.11489113622202275,-0.13591059067070002,0.0611284025404725,0.1551229929803519
interior_sample_13,interior_sample,full108_calls_puts,108,"kappa_slow:+0.569, theta_fast:-0.544, theta_slow:+0.399, v0_fast:-0.319",0.6008965327289922,2.6006444326078664e-06,231056.78161717288,10,10,0.6008965327289922,0.08281114372524102,0.026438104208508107,0.004547026478238165,0.0028862729824993046,0.0005360083597554592,0.00032735821339418484,0.00011837314256181514,1.7551969981363078e-05,2.6006444326078664e-06,0.019034706563010845,0.08809488049069997,0.017998555541786625,0.015380196106370604,0.4818171479069676,0.03970493596837636,0.14544059718574925,0.00928186971627435,0.014204210731500529,0.3237500027957629,0.5693872500309244,0.3993203594107708,0.024616936625398024,0.05176586111410123,0.26854131341657655,0.09794433569608935,-0.5438635100115542,0.004397373492038989,0.1830001099736241,-0.3194562372908811,0.6207605231864126,-0.3761742326071167,0.010957678859101287,-0.43960403191003505,-0.09389428548032992,-0.24870707255681263,0.28615123730287517,-0.07257726333920882,0.33078861654243,0.11196026346328386
interior_sample_13,interior_sample,central5_27_55,20,"theta_fast:-0.601, theta_slow:+0.484, kappa_slow:+0.378, v0_fast:-0.341",0.27808570262605564,8.310314029825227e-10,334627189.33126044,10,7,0.27808570262605564,0.009056893660541273,0.007287353884116139,0.0006311635908784936,5.2250393936253866e-05,1.7433562401496217e-05,5.014314160300453e-06,2.408659160600312e-07,5.547216116461253e-09,8.310314029825227e-10,0.0032305753611899823,0.013707204066307122,0.0044269634344745725,0.003932857753545092,0.22009981906597068,0.009059602288482637,0.025947842184022626,0.002321165329184873,0.003944107136255386,0.1673725240151972,0.3776448326853109,0.48411207118227473,0.020622015971127436,0.1758212514793021,0.2868322730647373,0.15719989027231693,-0.6007370735773119,0.024511414830046957,0.08210726220818275,-0.3412762824451641,-0.8649766713981281,0.11274735670249422,-0.025312471484740317,0.24167555672914884,0.1364100809884645,0.2975057397071364,-0.16228884359846366,0.05617692825906629,-0.12884043632799264,-0.16384396891035466
interior_sample_13,interior_sample,central5x6,60,"kappa_slow:-0.708, theta_fast:+0.461, theta_slow:-0.320, rho_fast:-0.257",0.5581683964654597,1.9124216171128575e-06,291864.7182560688,10,10,0.5581683964654597,0.07733882214321328,0.015929070288728264,0.00289118874409197,0.001075914024334451,0.0003530480210495617,9.492272328692959e-05,3.1430261816539256e-05,5.33485923040967e-06,1.9124216171128575e-06,0.016985899181694825,0.07864001915567173,0.012396703523535522,0.008915790210364778,0.4479120437955992,0.03584076929306551,0.12989006508607653,0.007778249906623329,0.008246900073368901,0.30361323179635896,-0.7081634237647751,-0.3197024846809718,-0.08261076208735445,0.047308381959010784,-0.19657957879421334,-0.10948612004596292,0.461452775310826,0.05379252317325512,-0.2570699503532994,0.23384667084789698,0.4471303858760499,-0.35275996133020615,0.20916608579166457,-0.3858861254061119,-0.30426165298039703,0.027907663800578818,0.381282018033498,-0.21599830782847043,0.2580129297180269,0.36196735370332817
interior_sample_14,interior_sample,full108_calls_puts,108,"kappa_slow:+0.801, rho_slow:-0.512, theta_slow:-0.259, v0_fast:+0.086",0.6627013966679323,1.4528833344041828e-05,45612.84316332952,10,10,0.6627013966679323,0.10530883399373064,0.043688838893842674,0.00805081970278025,0.004505665549984611,0.001346199659781208,0.000622728696094606,0.00020672005233445887,4.3149355421884615e-05,1.4528833344041828e-05,0.02629427145143059,0.07170972278399206,0.03480211958713943,0.008066547195317436,0.5582912445733665,0.01906148510795951,0.21428966812934774,0.014773151609886275,0.01520708329033607,0.2944948571256508,0.8009789466252991,-0.2585789996882732,-0.02472386250170844,-0.51236736478346,-0.07189007727174095,-0.07810874164338341,0.06053200012482478,-0.07141133441902142,0.033031838383659154,0.08552239069516619,0.5368382362056342,0.03628969786636658,0.10647377676940387,0.7488169146538785,0.14101791733004074,-0.0035296965336659315,-0.23079369577444386,0.03376925957200388,0.1897926316168522,-0.16762601672191732
interior_sample_14,interior_sample,central5_27_55,20,"kappa_slow:-0.969, rho_slow:-0.165, theta_slow:+0.144, theta_fast:+0.086",0.2942561139022659,5.797970621099773e-09,50751570.356603615,10,8,0.2942561139022659,0.014807338221030756,0.011482624666149664,0.0012908795440035017,0.00019378217678188357,4.5871172332035356e-05,1.9539880797081735e-05,7.954912389543837e-07,1.990408126414989e-07,5.797970621099773e-09,0.0041152398826135635,0.010473531916982495,0.008318436509465791,0.001940758283433994,0.2414134805662946,0.005515680556838548,0.04139736883665947,0.004861897108122164,0.005273658231549886,0.1632905353053211,-0.9687107755560803,0.14391832350292447,-0.043051842545489494,-0.16521182752570748,-0.015503390738527007,0.04277146277735282,0.08563259853141429,0.007387630565678915,-0.044272628229674496,0.017922126023810353,0.07901092732191833,-0.5483276183535504,-0.06575163102275036,-0.770600597416906,-0.05842832106815352,0.16415628913141672,0.22904977733182477,-0.052504342659122245,0.06906920462080256,0.06777404450078257
interior_sample_14,interior_sample,central5x6,60,"kappa_slow:+0.757, rho_slow:-0.569, theta_slow:-0.263, v0_fast:+0.097",0.6270205131867387,6.309413307872835e-06,99378.57651587788,10,10,0.6270205131867387,0.10075316561503488,0.028628349152736536,0.004757410830341306,0.0031652489584388698,0.0007701247716112848,0.0002654376563424498,8.225556758772464e-05,2.530085307947875e-05,6.309413307872835e-06,0.024190987876806614,0.0661109596895492,0.023421131328925066,0.005240725001856495,0.5292128626167829,0.01680418322981097,0.1967408031178487,0.010543891513765108,0.010174460287632577,0.2817031781075736,0.7569581661622232,-0.2628746804203133,-0.03464232260599365,-0.5690162745814265,-0.08166890767244463,-0.07203077143713967,0.07837829627193599,-0.07231071349708805,0.01618990590138126,0.0971559243684817,-0.5914882706412755,-0.10214417627463693,-0.08302476540505749,-0.6662142696304125,-0.1461346525490406,0.15394418810723634,0.2778412652079613,-0.03359942912793777,-0.18790775455861594,0.1740271932091366
interior_sample_15,interior_sample,full108_calls_puts,108,"kappa_slow:+0.657, theta_fast:-0.429, theta_slow:+0.404, v0_fast:-0.339",0.47382190896291493,3.694058014944028e-05,12826.596308073797,10,10,0.47382190896291493,0.08721564238229243,0.03923794395106643,0.0056540566897040016,0.005384101583094537,0.0019036157430324622,0.0006342489717977062,0.000158117139543133,6.437503972513291e-05,3.694058014944028e-05,0.005157504448434362,0.06955497544455627,0.011186479733356002,0.03345943926064682,0.3954747096074401,0.022720849615220327,0.17409993280313063,0.0072802115028908895,0.022864488035739292,0.199514855761504,0.6573710116342467,0.4044731373261698,0.04852554232890226,-0.025578561167527727,0.2842456497131354,0.04687345697703697,-0.4291991739883808,0.10619315424772148,0.09000567940134228,-0.3386343065300264,-0.6812319440198715,0.31630794300189696,-0.2243810965563695,-0.006758064631250947,0.18214287913388438,0.2297319391479867,-0.36147123532841563,0.3478542676336075,0.027548226534090815,-0.21703463585705596
