case,quote,strike_over_spot,maturity_days,calibration_quote,parameter,price_derivative,noise_scaled_tolerance_sensitivity,conditional_information_contribution
0,9,0.98,30.0,True,theta_f,0.03141796931841137,0.29789556419659796,7.210289446845458e-10
0,9,0.98,30.0,True,sigma_f,-0.0002677096908509316,0.014563340773370324,2.5176774204861815e-08
0,9,0.98,30.0,True,rho_f,-0.00013333938403496302,0.016532497038337264,3.4971297540794425e-06
0,9,0.98,30.0,True,v0_f,0.09563363832580538,1.2431924291827796,1.4061432495625423e-09
0,10,1.0,30.0,True,kappa_s,0.0001696211124004756,0.010567125292769089,6.0300550697427865e-09
0,10,1.0,30.0,True,theta_s,0.0032934686968749552,0.04180782391989422,5.274168685534689e-11
0,10,1.0,30.0,True,sigma_s,-0.0001919904034529329,0.00525708244528802,5.042521101835955e-09
0,10,1.0,30.0,True,rho_s,6.312017508631682e-05,0.006282684896945776,4.852447120605635e-09
0,10,1.0,30.0,True,v0_s,0.1268309635734675,1.2000021624185573,2.649289443523238e-11
0,10,1.0,30.0,True,kappa_f,-9.978577745587883e-05,0.07206996422614902,1.3767227381854778e-05
0,10,1.0,30.0,True,theta_f,0.03208834158835896,0.24424758145421768,1.758599791878599e-11
0,10,1.0,30.0,True,sigma_f,-0.0002516352468813013,0.010989184558530126,6.266160349596408e-09
0,10,1.0,30.0,True,rho_f,0.00010832842567096293,0.010782501204126268,1.5009600343036024e-07
0,10,1.0,30.0,True,v0_f,0.09770225007885538,1.0195988064661388,3.698290649633075e-11
0,11,1.02,30.0,False,kappa_s,0.0001681029868644061,0.012705111317189391,1.7358764296652638e-08
0,11,1.02,30.0,False,theta_s,0.0032818880501711985,0.05054216957648591,5.928010510390078e-10
0,11,1.02,30.0,False,sigma_s,-6.909573972778242e-05,0.0022953167824772552,7.00570394434175e-10
0,11,1.02,30.0,False,rho_s,0.00023562279719174968,0.02845250352199745,1.0023631326455922e-07
0,11,1.02,30.0,False,v0_s,0.12650009887937644,1.4520236711707315,3.118645006461764e-10
0,11,1.02,30.0,False,kappa_f,-9.972636940438736e-05,0.08738195649084642,1.575325732511877e-05
0,11,1.02,30.0,False,theta_f,0.0319421525068793,0.2949668928462014,1.946956657619851e-10
0,11,1.02,30.0,False,sigma_f,-0.00021623199110724773,0.011456185471045812,1.4660775534523893e-09
0,11,1.02,30.0,False,rho_f,0.00034551751884052864,0.041722781237172185,6.375809118858965e-07
0,11,1.02,30.0,False,v0_f,0.09729654507530326,1.2318228802764202,3.6079768949006123e-10
0,12,1.04,30.0,True,kappa_s,0.00016254836139823143,0.015054469450335893,3.3174810717947624e-08
0,12,1.04,30.0,True,theta_s,0.003192353152548586,0.06024497955493331,3.94141060795865e-09
0,12,1.04,30.0,True,sigma_s,6.015300353816587e-05,0.002448660034871253,1.0233781666562162e-09
0,12,1.04,30.0,True,rho_s,0.0003935734405299048,0.05823831164364934,3.7106386778072714e-07
0,12,1.04,30.0,True,v0_s,0.12316621759524843,1.7324242345162548,2.0518273626338487e-09
0,12,1.04,30.0,True,kappa_f,-9.74380510785737e-05,0.10462131127511731,1.694344390033829e-05
0,12,1.04,30.0,True,theta_f,0.03104103327320562,0.35125707316109933,1.2912657144828978e-09
0,12,1.04,30.0,True,sigma_f,-0.00016549422310556698,0.010744414185664823,2.706691306499121e-10
0,12,1.04,30.0,True,rho_f,0.0005614401157905142,0.08307807658116123,5.28372794922802e-06
0,12,1.04,30.0,True,v0_f,0.09460033614024455,1.4676528472762977,2.4406137643985264e-09
0,13,1.06,30.0,True,kappa_s,0.00015359650184943786,0.017604141136992397,4.8929194777406855e-08
0,13,1.06,30.0,True,theta_s,0.00303586479768634,0.07089947459698315,1.145565274498561e-08
0,13,1.06,30.0,True,sigma_s,0.00018574496419561468,0.009357048536013043,1.0800730914395464e-08
0,13,1.06,30.0,True,rho_s,0.0005272171795236051,0.09654353669056004,8.799268176378586e-07
0,13,1.06,30.0,True,v0_s,0.1172446459493311,2.040827620828865,5.928241280835799e-09
0,13,1.06,30.0,True,kappa_f,-9.320376195630776e-05,0.12384419950645159,1.7048482457111158e-05
0,13,1.06,30.0,True,theta_f,0.029493647991734442,0.4130171253975826,3.736852852952814e-09
0,13,1.06,30.0,True,sigma_f,-0.00010482274004147966,0.00842182221246128,7.218853691436839e-09
0,13,1.06,30.0,True,rho_f,0.0007430514853896506,0.1360669210504719,1.6824610461816504e-05
0,13,1.06,30.0,True,v0_f,0.08993979475701064,1.7267649000937069,7.106215583015583e-09
0,14,1.08,30.0,False,kappa_s,0.0001420401084783825,0.020340505806239046,5.8343759249055184e-08
0,14,1.08,30.0,False,theta_s,0.00282660921581402,0.08247903994121748,2.4447876489652537e-08
0,14,1.08,30.0,False,sigma_s,0.000298960598243992,0.01881711434023137,3.5882369071323124e-08
